0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptvicuna_correct,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptvicuna_choiceA_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptvicuna_choiceB_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptvicuna_choiceC_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptvicuna_choiceD_probs
Sound travels in air by a series of,compressions,rarefactions,Both of these,Neither of these,C,False,0.8176893,0.14209309,0.03592676,0.0042908397
"When a cannonball is fired from a cannon, both the cannonball and the cannon experience equal",amounts of force,accelerations,Both,Neither,A,True,0.563756,0.20739424,0.1615188,0.06733105
The nucleus of an electrically neutral iron atom contains 26 protons. The number of electrons this iron atom has is,52,26,24,None.,B,True,0.22671555,0.61627674,0.073603764,0.08340399
To say that a rose petal is red is to say that it,absorbs red,reflects red,emits red,transmits red,B,False,0.65217376,0.23992132,0.047243312,0.06066161
"Compared with a sound of 60 decibels, a sound of 80 decibels has an intensity",10 times greater,100 times greater,1000 times greater,more than 1000 times greater,B,False,0.6195196,0.25825417,0.09500641,0.027219791
"When red and blue light are overlapped, the color produced is",magenta,yellow,cyan,white,A,True,0.65217376,0.23992132,0.047243312,0.06066161
"When 100 J are put into a device that puts out 40 J of useful work, the efficiency of the device is",40%,50%,60%,140%,A,True,0.4226698,0.3730048,0.12109693,0.08322862
Shock waves are produced by waves of sound,overlapping one another,constructively interfering,moving slower than the source producing them,All of these,D,False,0.48902234,0.2617548,0.10911564,0.14010724
A rock suspended by a weighing scale weighs 5 N out of water and 3 N when submerged in water. What is the buoyant force on the rock?,3 N,5 N,8 N,None of these,D,False,0.45478472,0.35418668,0.089552425,0.10147619
The work done on a 100-kg crate that is hoisted 2 m in a time of 4 s is,200 J,500 J,800 J,2000 J,D,False,0.504924,0.34702885,0.087742634,0.060304575
A capacitor loses half its remaining charge every second. If after five seconds its charge is q what was its initial charge?,4q.,8q.,16q.,32q.,D,False,0.59741277,0.2821978,0.07135078,0.049038626
The mass of an atom comes mostly from its _ ; and its volume from its _.,nucleons; nucleons.,electrons; electrons.,electrons; nucleons.,nucleons; electrons.,D,False,0.6346325,0.2645542,0.08588817,0.014925127
The definition of magnetic inclination is the angle between,magnetic north and geographic north,magnetic north and geographic south,the earth’s magnetic field at any point and the vertical,the earth’s magnetic field at any point and the horizontal,D,False,0.4219747,0.32863423,0.15523581,0.09415528
The pitch of a sound is mostly related to its,intensity,frequency,amplitude,speed,B,False,0.56306434,0.30138662,0.05934654,0.07620247
"As more lamps are connected to a series circuit, the current in the power source",increases,decreases,remains the same,None of these,B,False,0.55413544,0.29660735,0.10911574,0.040141437
"When an element ejects an alpha particle, the mass number of the resulting element",reduces by 2,reduces by 4,increases by 2,increases by 4,B,False,0.49784395,0.23516482,0.20753223,0.059458982
An electron can be speeded up by,an electric field,a magnetic field,Both of these,Neither of these,A,True,0.6963133,0.19949712,0.08316277,0.02102684
"A certain element emits 1 alpha particle, and its products then emit 2 beta particles in succession. The atomic number of the resulting element is changed by",zero,minus 1,minus 2,plus 1,A,True,0.44229883,0.2682678,0.16271265,0.12672074
"When an object is set vibrating by a wave that has a matching frequency, what occurs is",forced vibration,resonance,refraction,amplitude reduction,B,False,0.4762093,0.42025325,0.064447924,0.039089642
The red glow in the neon tube of an advertising sign is a result of,fluorescence,incandescence,de-excitation,polarization,C,False,0.5737112,0.271002,0.07764337,0.07764337
"At very high speeds, an object appears to an observer at rest to be",shorter in the direction of travel.,shrunken in all directions.,shorter in the direction perpendicular to travel.,longer in all directions.,A,True,0.54575455,0.33101687,0.083694175,0.03953433
"When a wave moves from shallow water to deep water, the","frequency decreases, the wavelength increases, and the speed increases","frequency does not change, the wavelength increases, and the speed increases","frequency does not change, the wavelength decreases, and the speed decreases","frequency does not change, the wavelength increases, and the speed decreases",B,False,0.54619974,0.25800648,0.12187364,0.07392009
When you drop a ball from rest it accelerates downward at 9.8 m/s^2. If you instead throw it downward assuming no air resistance its acceleration immediately after leaving your hand is,9.8 m/s2,more than 9.8 m/s2,less than 9.8 m/s2,Cannot say unless the speed of throw is given.,A,True,0.3858323,0.3858323,0.18225427,0.0460811
Carbon-14 is primarily produced by cosmic radiation in the,atmosphere,food we eat,Earth’s interior,fallout of nuclear bomb tests,A,True,0.4424194,0.30407012,0.12675528,0.12675528
Chain reactions in a fission reactor are caused by,kinetic energy,energy conversion,mass conversion,ejected neutrons,D,False,0.3919626,0.23773733,0.18515001,0.18515001
Satellites in circular Earth orbit maintain a constant speed because gravitational force on them is,zero,practically zero,appreciably weaker than at Earth’s surface,without a component of force along their circular path,D,False,0.5531772,0.20350252,0.15848792,0.084832475
The complementary color of blue is,magenta,yellow,cyan,white,B,True,0.31241032,0.51507753,0.042280138,0.13023199
"The difference between dc and ac in electric circuits is that in dc, charges flow",steadily in one direction,in one direction,to and fro,All of these,B,False,0.51522785,0.18954174,0.14761525,0.14761525
To receive an electric shock there must be a,current in one direction.,presence of moisture.,high voltage and low body resistance.,voltage difference across part or all of your body.,D,False,0.5894805,0.21685778,0.13153088,0.062130786
A karate chop delivers a force of 3000 N to a board that breaks. The force that the board exerts on the hand during this event is,less than 3000 N,3000 N,greater than 3000 N,Need more information,B,False,0.3625301,0.3625301,0.19404839,0.08089141
Find the speed of a wave by multiplying its frequency by its,period,wavelength,amplitude,None of these,B,False,0.635403,0.26487535,0.04061995,0.059101686
The magnitude of the gravitational force on a satellite is constant if the orbit is,parabolic,circular,elliptical,All of these,B,False,0.5045405,0.23832805,0.112578206,0.14455327
The impulse–momentum relationship is a direct result of Newton’s,first law,second law,third law,law of gravity,B,False,0.55527914,0.26229528,0.12389953,0.058525987
A common nuclear fission reactor,heats water,generates electricity directly,gets energy from nothing,is a major polluter of the atmosphere,A,False,0.28421366,0.32205626,0.1723843,0.22134583
The process of boiling water tends to,warm the water,cool the water,Both,Neither,B,False,0.5704006,0.23777834,0.16342251,0.028398573
"When you scale up an object to 3 times its linear size, the surface area increases by",3 and the volume by 9.,3 and the volume by 27.,9 and the volume by 27.,4 and the volume by 8.,C,False,0.43878964,0.43878964,0.0864028,0.036018047
"If you change the magnetic field in a closed loop of wire, what is created in the loop is a(n)",current,voltage,electric field,All of these,D,False,0.70695937,0.09567654,0.12285112,0.074512966
Clocks on a fast-moving spaceship whizzing past Earth appear to run slow when viewed from,inside the spaceship.,Earth.,Both of these.,Neither of these.,B,False,0.5246735,0.2808375,0.09117459,0.10331434
The model of light most supported by the photoelectric effect is the,wave model,particle model,Both of these,Neither of these,B,False,0.8166939,0.14192012,0.035883028,0.00550284
"Compared with a fundamental tone, the frequency of its second harmonic is",half as much,twice as much,the same,four times as much,B,False,0.49402294,0.29964006,0.16038576,0.045951292
A string is plucked producing four loops (antinodes). The length of the string is 12.00 m. The wavelength of the wave must be,48.0 m,24.0 m,6.00 m,3.00 m,C,False,0.40195572,0.31304345,0.2151514,0.06984943
"During the time an aircraft produces a sonic boom, the aircraft is",breaking the sound barrier,pulling out of a subsonic dive,flying faster than sound,All of these,C,False,0.73556566,0.16412689,0.047023136,0.0532842
The principal source of Earth’s internal energy is,tidal friction,gravitational pressure,radioactivity,geothermal heat,C,False,0.4041551,0.3147563,0.19090936,0.0901792
"When you brush your hair and scrape electrons from your hair, the charge of your hair becomes",positive,negative,Both of these,Neither of these,A,True,0.6756991,0.1708435,0.13305305,0.020404346
Astrophysicists are able to identify the elements in the outer layers of a star by studying its,Doppler effect.,molecular structure.,temperature.,spectrum.,D,False,0.4980398,0.18321861,0.111127704,0.20761387
Relativistic equations for time dilation length contraction and relativistic momentum and energy hold true,at speeds near that of light.,at everyday low speeds.,at all speeds.,only approximately.,C,False,0.5858958,0.24423769,0.11536972,0.0544968
"In his special theory of relativity, Einstein stated that the laws of physics are",different in different situations.,common sense applied to microscopic and macroscopic things.,the same in all frames of reference.,the same in all uniformly moving frames of reference.,D,False,0.21556492,0.3136451,0.35540646,0.11538358
"When an element ejects a beta particle, the atomic number of that element",reduces by 1,increases by 1,reduces by 2,increases by 2,B,False,0.5525861,0.3351604,0.08474182,0.02751164
The amount of heat transferred to a system can be measured in,calories,joules,Either,Neither,C,False,0.5951879,0.28114685,0.080549926,0.04311527
"Compared with the sound you hear from the siren of a stationary fire engine, its sound when it approaches you has an increased",speed,frequency,Both of these,Neither of these,B,False,0.58396477,0.24343273,0.13030015,0.042302266
Light reflecting from a smooth surface undergoes a change in,frequency.,wavelength.,All of these.,None of these.,D,False,0.6025632,0.19562362,0.15235184,0.0494614
What Einstein discovered about space and time is that they,are separate entities.,are parts of one whole.,follow an inverse-square law.,are special to space travelers.,B,True,0.41563863,0.4709803,0.063740246,0.049640954
All parts of a laser beam have the same,frequency,phase,speed,All of these,D,False,0.5220188,0.07064756,0.09071326,0.3166204
The rotational inertia of an object is greater when most of the mass is located,near the rotational axis,away from the axis,on the rotational axis,off center,B,False,0.64315194,0.20880087,0.11176305,0.03628415
"When small pieces of material are assembled into a larger piece, the combined surface area",greatly increases,slightly increases,decreases,is unchanged,C,False,0.7067123,0.15768884,0.08440475,0.051194068
A rainbow is the result of light in raindrops that undergoes,internal reflection,dispersion,refraction,All of these,D,False,0.5971291,0.15097788,0.17108035,0.08081263
"In the atomic nucleus, electrical forces tend to",hold particles together,push particles apart,produce orbital motion,charge particles,B,False,0.6545383,0.21249746,0.100376695,0.03258754
The fact that the acceleration of free fall is the same for all masses is explained by Newton’s,first law,second law,third law,law of action–reaction,B,False,0.64590573,0.20969489,0.11224159,0.032157753
"Compared with radiation from the Sun, terrestrial radiation has a lower",wavelength,frequency,Both,Neither,B,False,0.48618615,0.2602367,0.15784153,0.09573573
"When we speak of time dilation, we mean that time",compresses with speed.,stretches with speed.,is a constant at all speeds.,is related to space.,B,False,0.4431037,0.34508952,0.14385471,0.067952156
The magnetic field lines about a current-carrying wire form,circles,radial lines,eddy currents,energy loops,A,True,0.45038873,0.27317458,0.18774995,0.0886868
An inflated balloon with a heavy rock tied to it is dropped into a deep lake. As the balloon sinks deeper and deeper the buoyant force acting on it,increases.,decreases.,remains largely unchanged.,Need more information.,B,False,0.6282514,0.20396335,0.14018184,0.02760344
"A radioactive sample has a half-life of 1 hour. If we start with 1.000 gram of it at noon, how much remains at 3:00 pm?",0.50 g,0.25 g,0.125 g,0.0625 g,C,False,0.5055495,0.23880467,0.12782294,0.12782294
Boiling and freezing occur when water is subjected to,decreased temperatures,decreased atmospheric pressure,increased temperatures,increased atmospheric pressure,B,False,0.6921795,0.19831276,0.08266906,0.02683871
"When you bend the branch of a tree by hanging on its end, the top side of the branch is under",tension.,compression.,Both.,Neither.,A,True,0.742643,0.14623508,0.08869606,0.022425875
A simple and correct way to comprehend satellites orbiting Earth is to view them as,balanced between gravitational and centripetal forces.,beyond the main pull of Earth gravity.,in mechanical equilibrium with a net force of zero.,having sufficient tangential velocities to fall around rather than into Earth.,D,False,0.6710931,0.24688137,0.048613824,0.033411756
