0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_correct,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceA_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceB_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceC_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceD_probs
According to a popular slogan what state should people not 'mess with'?,New York,Texas,Montana,Rhode Island,B,False,0.074174434,0.37668884,0.06545871,0.48367804
Each year in pro baseball the player voted as the best fielder at his position wins what?,a brand new car,the Gold Glove,the Silver Bat,the Brass Baseball,B,True,0.14288801,0.8222637,0.002965546,0.031882625
"Of the following objectives, which is most appropriate for a technology education program that has a goal of enabling students to develop creative technical solutions to present and future societal problems?","Design and construct a threedimensional model of a low-income, multifamily dwelling unit",Describe several construction careers that are related to home building,Categorize the components of a technical system,Identify the major tools and equipment used in highway construction,A,False,0.110134415,0.20575818,0.12479865,0.5593087
Who was the first US president to resign from that office?,Martin Van Buren,Andrew Jackson,Andrew Johnson,Richard Nixon,D,True,0.27655274,0.11528433,0.022700831,0.58546215
How much kale would be needed to provide enough calories for a person for an entire year?,2*10^3 kg/yr,2*10^4 kg/yr,2*10^5 kg/yr,2*10^6 kg/yr,A,False,0.16855626,0.40434545,0.070264705,0.3568336
How long has the average United States citizen spent as president?,1 seconds,10 seconds,1 minute,10 minutes,B,False,0.13922581,0.17876947,0.05803795,0.62396675
What is the proletariat?,the homeless,the royalty,the upper class,the working class,D,False,0.026881332,0.539926,0.012697843,0.4204948
According to the proverb necessity is the mother of what?,Invention,Luck,Problems,Procrastination,A,False,0.16404583,0.18588826,0.077489756,0.57257617
What rank entitles a general in the US Army to wear three stars?,brigadier general,corporal general,lieutenant general,major general,C,False,0.31595352,0.59027886,0.013882029,0.07988556
What is another way of writing-'six feet'?,6',6,6'',6#,A,False,0.26438364,0.20590219,0.035780437,0.49393368
"In construction, the plates are horizontal structures at the top and bottom of a wall. Which of the following are the vertical structures?",Rafters,Studs,Headers,Joists,B,True,0.26934943,0.44408214,0.017218933,0.26934943
What part of the world was once known as Cathay?,China,India,Iran,Indonesia,A,False,0.28957877,0.61303824,0.014417278,0.0829657
What is a shaddock?,a fish the offspring of a male shad and a female haddock,"a crystal such as quartz, that sticks out from a mineral vein",a plant that is a member of the nightshade family,a grapefruit,D,True,0.1341741,0.17228293,0.09221641,0.6013265
How many innings are there in a regular Major League Baseball game?,seven,eight,nine,ten,C,False,0.80511916,0.13990873,0.0035025466,0.051469546
"Which of the following statements is correct about a trophic structure in which a leaf-eating grasshopper is eaten by a frog, which in turn is eaten by a snake?",The frog is a herbivore.,The snake is a secondary consumer.,The grasshopper is a primary consumer.,The snakes outnumber the grasshoppers in the community.,C,False,0.17911972,0.2953185,0.09587588,0.4296859
"People who believe their political views are important, that government will respect these views, and that their views can influence political affairs are said to have a strong sense of",political partisanship,political alienation,political allegiance,political efficacy,D,False,0.3313637,0.29242745,0.0448452,0.3313637
What was the average life expectancy of white males born in the U.S. just before the Civil War?,40 years,50 years,60 years,70 years,A,False,0.18114768,0.49241045,0.027779896,0.29866204
"What does the Yiddish word""'meshuga' mean?",crazy,sacred,stingy,sweet,A,False,0.26515445,0.14192696,0.09754487,0.49537373
What is the last letter of the Greek alphabet?,omicron,omega,upsilon,zeta,B,True,0.07727765,0.64703786,0.0059590125,0.2697255
An elementary school student is able to follow fast and slow songs by playing appropriate rhythm patterns on the drum. Which of the following attributes of music does the student understand?,Dynamics,Pitch,Tempo,Harmony,C,False,0.1463924,0.27349702,0.06915087,0.5109597
When FDR carried states in the presidential election of 1932 how many states did he not carry?,six,seven,eight,ten,A,False,0.27438185,0.31091538,0.015479565,0.39922324
Which of these is a member of the cucumber family?,green pepper,watermelon,potato,green bean,B,False,0.1557548,0.32973295,0.0347536,0.4797586
"I became what I am today at the age of twelve, on a frigid overcast day in the winter of 1975. I remember the precise moment, crouching behind a crumbling mud wall, peeking into the alley near the frozen creek. That was a long time ago, but it's wrong what they say about the past, I've learned, about how you can bury it. Because the past claws its way out. Looking back now, I realize I have been peeking into that deserted alley for the last twenty-six years. The excerpt is an example of which of the following types of writing?",Informative,Persuasive,Descriptive,Narrative,D,True,0.031619933,0.0669394,0.08595189,0.8154888
Which of the following defenses may NOT be used to legally avoid payment on a negotiable instrument?,Breach of contract,Diminished economic resources,Fraud in the inducement,Mental incapacity,B,False,0.15710118,0.29350364,0.065489516,0.4839057
"Simple accompaniments, light texture and smooth melodies are qualities of",galant style,partitas,Sturm und Drang,serenade,A,False,0.30121595,0.26582214,0.046192963,0.38676894
Which of the following is true about a monopoly?,It competes with many firms selling the same product in the market.,It has to lower its price on all units to sell more output.,Its marginal revenue increases as output sold increases.,It sets a price below average variable cost to drive its competitors out of the market.,B,False,0.14505681,0.27100182,0.07764332,0.506298
Which of these names has never belonged to a Pope?,Leo,Lando,Linus,Lawrence,D,True,0.19644922,0.32389,0.06377773,0.415883
Which of the following best helps explain why some localities have normally large tidal ranges (up to 60 feet) and others have one- to two-foot tidal ranges?,The position of the Sun is different at different localities.,The Coriolis effect and rotation of Earth tend to enhance tidal flow in the higher latitudes.,Ocean floor topography and the shape of the coastline serve to amplify tidal flow at specific localities.,Trade winds push the water into large tidal bulges near rocky shorelines.,C,False,0.092153355,0.5303059,0.05589383,0.3216468
"Which of these is typically not ""used as a spice?",Dill,Thyme,Hemlock,Marjoram,C,False,0.13801001,0.29216722,0.023982545,0.5458402
Who is the patron saint of animals?,St Isidore of Seville,St Anthony of Padua,St Francis of Assisi,St Joan of Arc,C,False,0.101990394,0.6650609,0.13095826,0.101990394
The dissolved salts in Earth's oceans are principally derived from,marine biological activity,atmospheric deposition,the weathering of continental rocks,the eruptions of undersea hot-spot volcanoes,C,False,0.07467311,0.42971405,0.06589878,0.42971405
What is the baseball term for a batter who substitutes for another batter?,Switchhitter,Shadow hitter,Clip hitter,Pinch hitter,D,False,0.029638186,0.46361926,0.043123312,0.46361926
In 1960 Nazi official Adolph Eichmann was finally captured in what country?,Brazil,East Germany,Argentina,Paraguay,C,False,0.0011993138,0.2934624,0.08407839,0.6212599
What is the square root of 81 squared?,9,27,81,729,C,False,0.18116063,0.2986834,0.085574225,0.43458176
Which of the following has provided evidence that the Sun's atmosphere contains sodium atoms?,Absorption lines in the solar spectrum are consistent with the presence of sodium.,Stars with the same spectral class as the Sun are made mostly of sodium.,Solar samples returned to Earth by the Voyager spacecraft contained sodium.,The Sun gives off energy produced by the nuclear fusion of sodium in its core,A,False,0.16335094,0.30517972,0.087435454,0.44403386
What letters are on the '3' button of a touch-tone telephone?,ABC,DEF,GHI,WXY,B,False,0.23688261,0.16280688,0.032058574,0.56825185
"To best encourage student engagement in the classroom, a teacher should select texts based on which of the following?",The instructional objectives,The culture of the local community,The instructional reading level of the class,Topics that are interesting for the students,D,True,0.099918604,0.27160692,0.053482577,0.5749919
When born a Dalmatian puppy is always?,Black,black with white spots,white,white with black spots,C,False,0.3414986,0.49687755,0.019266034,0.14235781
Which of these countries is not in Europe?,Italy,Spain,Greece,Israel,D,True,0.05238221,0.30143878,0.008033072,0.6381459
What famous radio personality was also the voice of Shaggy on the cartoon 'Scooby-Doo'?,Rush Limbaugh,Casey Kasem,Larry King,Howard Stern,B,True,0.04174706,0.8385121,0.04174706,0.07799378
Many scientists think that some of the dinosaurs did not go extinct but rather evolved into what kind of creature?,amphibians,reptiles,birds,mammals,C,False,0.055586148,0.36246723,0.17121738,0.41072917
What are fans of the TV show 'Mystery Science Theater 3000' known as?,Mysterians,MiSTies,Bot Brigade,Gizmonics,B,True,0.1261639,0.49898788,0.03189923,0.34294903
What automobile company makes the Sonata?,Toyota,Honda,Subaru,Hyundai,D,True,0.016085675,0.3661083,0.014195559,0.6036105
Force equals mass times what?,Velocity,Distance,Acceleration,Weight,C,False,0.06898113,0.08857353,0.0020830499,0.84036225
To create a tapestry one must traditionally engage in what activity?,Weaving,Sculpting,Baking,Singing,A,True,0.6097867,0.36985433,0.00410871,0.016250264
What element do organic compounds contain?,Carbon,Oxygen,Hydrogen,Nitrogen,A,True,0.91891944,0.0754295,0.005464095,0.00018697104
What is the technical term for someone who studies fish?,entomologist,ichthyologist,marinologist,herpetologist,B,True,0.16951004,0.75969124,0.008439407,0.062359255
A person uses a remote control to change the volume level on a television. The signal that travels from the remote to the television is most likely encoded in a,visible light pulse,radio wave signal,series of infrared pulses,series of intense infrared beams,C,False,0.20258142,0.42886487,0.10843402,0.2601197
When it comes to measuring horses how long is a 'hand'?,four inches,seven inches,ten inches,two feet,A,False,0.4316483,0.48912162,0.013034649,0.06619541
What is the (approximate) value of lemon juice on the pH scale?,14,2,7,0,B,False,0.044075094,0.32567334,0.09330697,0.53694457
Which of the following best describes the situation after the price is raised on a product that has an inelastic demand?,The quantity demanded will not change.,The quantity demanded will increase.,Total revenue will decrease.,Total revenue will not change.,A,False,0.18774992,0.45038867,0.08868679,0.27317455
Which of the following statements reflects the Confucian worldview that figured prominently in classical Chinese culture?,Having faith in God will be rewarded in the afterlife.,Life's ultimate goal is to escape the suffering inherent in the endless cycle of death and reincarnation.,A life of quiet contemplation and isolation from worldly temptations will result in self-perfection.,Observing rules of proper behavior toward others will ensure social and political harmony.,D,False,0.06920201,0.65657043,0.032688715,0.24153878
Which of these Democrats lost to Ronald Reagan in the 1984 presidential elections?,Michael Dukakis,Walter Mondale,Gary Hart,Jimmy Carter,B,True,0.08167172,0.68382895,0.03857899,0.19592027
Real gross domestic product (GDP) is defined as the ratio of nominal GDP to the,money supply,unemployment rate,government's budget deficit,GDP deflator,D,True,0.23505996,0.2663578,0.05943246,0.4391498
Which of these is another name for a golf course?,Pitch,Links,Steps,Suite,B,True,0.3173311,0.59285253,0.009582569,0.080233864
"When Corporation X pays out $300,000 in salaries, which of the following is the impact on assets and liabilities?","Salary expense is increased by $300,000; cash is increased by $300,000","Salary expense is increased by $300,000; cash is decreased by $300,000","Salary expense is decreased by $300,000; cash is increased by $300,000","Salary expense is decreased by $300,000; cash is decreased by $300,000",B,True,0.23816717,0.39267126,0.09928284,0.26987875
Who was not one of the Cartwright sons on the TV series 'Bonanza'?,Adam,Little Joe,Hoss,Ben,D,True,0.10499349,0.19615367,0.014209324,0.68464357
How long is a single term in the US Senate?,two years,four years,six years,eight years,C,False,0.012338188,0.9801436,3.465543e-05,0.007483489
On what body part should you wear a babushka?,head,hands,foot,legs,A,False,0.21858872,0.2476935,0.07096537,0.46275234
A kindergarten teacher has students determine the following. • How many students are absent that day • If there are enough snack cups for each student to have one during snack time • How many balls are taken outside during recess and how many are brought back inside after recess. Which of the following concepts is most closely aligned with the determinations the teacher is having the students make?,Classifying,Counting,Patterning,Ordering,B,True,0.07888234,0.40059757,0.16699392,0.35352612
"Grammar may be taught in two main ways— by experience with discourse that entails the varieties of word forms and sentence construction, or by analyzing dummy sentences and diagramming parts. Plentiful discursive experience is what really teaches grammar, for it exercises judgment and provides language intake, whereas formal grammar study has been proved irrelevant. Politics more than pedagogy retards the changing of the curriculum to fit this truth. The author of the passage above argues that",using language in a wide variety of situations improves grammar,good judgment can be improved by studying the rules of formal grammar,analyzing and diagramming provide exercise in logical thinking,formal study of grammar improves writing ability,A,False,0.2771098,0.2771098,0.08996438,0.35581604
Who was the mother of the Greek god Zeus?,Gaia,Phoebe,Rhea,Hera,C,False,0.24958959,0.5987343,0.03377828,0.11789778
Which of these evangelists is a cousin of rocker Jerry Lee Lewis?,Billy Graham,Oral Roberts,Jerry Falwell,Jimmy Swaggart,D,False,0.2142699,0.4536094,0.08932099,0.24279962
Which of the following prescribes standards for wages and overtime pay that affect most private and public employment?,The Employee Retirement Income Security Act,The American Recovery and Reinvestment Act,The Fair Labor Standards Act,The Federal Employees' Compensation Act,C,False,0.09428596,0.5425782,0.106839985,0.2562958
What organelle is primarily responsible for photosynthesis?,Nucleus,Chloroplast,Mitochondria,Golgi Apparatus,B,True,0.0016801216,0.9862069,0.0024445625,0.009668432
In what city is TV's 'The Mary Tyler Moore Show' set?,Dallas,Chicago,New York,Minneapolis,D,False,0.021522738,0.9151701,0.004802372,0.058504865
What Greek poet wrote 'The Iliad' and 'The Odyssey'?,Sophocles,Plato,Homer,Socrates,C,False,0.11152563,0.82406914,0.028198095,0.036207072
What is Delta Burke's character's job on the sitcom 'Designing Women'?,fashion designer,graphic designer,interior designer,website designer,C,False,0.43304,0.43304,0.024430444,0.10948966
Which of the following activities will best help a teacher collect data that will inform instruction to meet the individual needs of students?,Concentric circles,K-W-L chart,Book pass,Reciprocal teaching,B,False,0.008529211,0.09169767,0.029769875,0.8700033
On average what length of time passes between high tides?,3 hours 25 minutes,6 hours 25 minutes,12 hours 25 minutes,24 hours 25 minutes,C,False,0.28901356,0.5399484,0.034517746,0.13652034
An increase in the real interest rate in the United States relative to its trading partners will most likely result in which of the following?,An increase in United States imports,An increase in United States exports,A decrease in the demand for the United States dollar,A decrease in the United States trade deficit,A,False,0.22381338,0.3690059,0.11979867,0.28738207
The legal basis for the escalation of United States involvement in the Vietnam War was the,declaration of war by Congress,passage of the Gulf of Tonkin Resolution by Congress,United Nations resolution condemning the North Vietnamese invasion of South Vietnam,mutual defense provisions of the North Atlantic Treaty Organization (NATO),B,True,0.079595365,0.6664438,0.03759819,0.21636263
What professional sports team plays its home games in the Alamodome?,New York Jets,Detroit Tigers,Boston Bruins,San Antonio Spurs,D,True,0.0026242223,0.052708913,0.010379001,0.93428785
What is the name of Howard Stern's female on-air sidekick?,Allison Norris,Jackie Reeses,Jackie Martling,Robin Quivers,D,True,0.054810528,0.40499806,0.020163666,0.5200278
In what decade did Israel become an independent state?,1920s,1940s,1950s,1960s,B,False,0.047885858,0.24318443,0.047885858,0.6610438
In cooking the term 'au gratin' is sometimes used to describe a dish with what topping?,cheese,fruit,gravy,whipped cream,A,False,0.30909082,0.44972447,0.028749922,0.21243478
Which of the following is the most effective way to evaluate the development of a student's drafting skills throughout the school year?,Baseline assessment,Portfolio assessment,Short-answer unit assessment,Teacher-created assessment,B,False,0.12562051,0.30134794,0.0761927,0.49683878
In the sci-fi movie 'Fantastic Voyage' where do the voyagers travel?,through outer space,through a human body,to the ocean floor,to the center of the earth,B,True,0.023971977,0.8995418,0.01132356,0.06516259
What would be the most likely thing one would do with the compound MgSO4 7H2O?,power a car,blow up a building,soak ones feet,fertilize a lawn,C,False,0.020407906,0.13307627,0.08071483,0.765801
Who originally proposed the idea of daylight-saving time?,Benjamin Franklin,Henry David Thoreau,Galileo,Albert Einstein,A,False,0.1663763,0.7456468,0.009386308,0.07859059
If you ask for 'gai' at a Thai restaurant what will you get?,shrimp,chicken,beef,pork,B,True,0.1877224,0.39740834,0.017460903,0.39740834
On a set of jumper cables what color designates the negative connector?,black,red,orange,blue,A,False,0.024870882,0.93327296,0.00085103477,0.041005153
Which of these is a commonly-known investment account?,CNN,EMC,IRA,IRS,C,False,0.10843402,0.2601197,0.20258142,0.42886487
If you are 'riding fakie' inside a 'half pipe' what are you probably doing?,skiing,biking,snowboarding,surfing,C,False,0.040679105,0.7210544,0.03168092,0.20658554
Which of these people was not alive in the 20th century?,Mark Twain,Thomas Edison,Sigmund Freud,Ulysses S Grant,D,True,0.14336461,0.3035029,0.05274089,0.50039166
What color is cartoon character Marge Simpson's hair?,yellow,purple,blue,brown,C,False,0.26632378,0.72394305,0.0091130985,0.0006201541
Which of these is not a fabric?,Velveteen,Celotex,Seersucker,Tencel,B,True,0.16748689,0.45527655,0.022666885,0.35456973
How is 4:00 pm expressed in military time?,1600,4,400,4:00,A,False,0.25730923,0.17684586,0.021121226,0.54472363
Which of the following is most likely to cause a rise in the average temperature of Earth's atmosphere in the future?,Atomic warfare,CO2 from fossil fuels,Dust clouds from volcanoes,Depletion of Earth's ozone layer,B,True,0.0200148,0.7510499,0.0137559585,0.2151794
Which of the following activities is likely to have the greatest impact on biodiversity?,Copper mining in Chile,Soil erosion on the slopes of the Rocky Mountains,Large-scale deforestation of the Amazon or Congo basin tropical forests,Increased use of ethanol fuels in the United States,C,False,0.05141094,0.23040785,0.23040785,0.48777342
Whom did Billie Jean King defeat in the famous 'Battle of the Sexes' tennis match?,Jimmy Connors,Pete Sampras,John McEnroe,Bobby Riggs,D,False,0.06250691,0.76149005,0.026056755,0.14994629
Which of the following structures is most susceptible to damage by acid precipitation?,A monument made of granite,A roof made of slate,A tombstone made of marble,A statue made of gabbro,C,False,0.40096048,0.27557585,0.0478879,0.27557585
Who is an archenemy of the cartoon superhero Underdog?,OverCat,Muttley,Mr Whoopie,Dick Dastardly,A,False,0.036516573,0.3057495,0.010462173,0.64727175
Mohair is made from the fleece of what animal?,camel,llama,goat,mole,C,False,0.18453014,0.5016049,0.23694138,0.07692361
"The Burgess Shale is a rock formation in Canada that has a large number of fossils from the Cambrian period preserved in exquisite detail. Many primitive members of modern phyla, including arthropods, mollusks, and chordates, can be found among the fossils exposed in this region. Based on these fossils, it can be concluded that most of the modern groups of animal life first appeared roughly",3 billion years ago,540 million years ago,65 million years ago,"200,000 years ago",B,True,0.19463073,0.52906114,0.055762634,0.22054549
The Strauss family of composers popularized what dance?,waltz,tango,fox-trot,square dance,A,False,0.43081415,0.48817638,0.0061452338,0.074864276
What was Ludwig Van Beethoven's final symphony?,Ninth,Tenth,Eleventh,Twelfth,A,False,0.08506136,0.80703974,0.096387155,0.011511804
A portrait that comically exaggerates a person's physical traits is called a what?,Landscape,Caricature,Still life,Impressionism,B,True,0.036630068,0.9447019,0.008173273,0.01049469
The government establishes a price floor in a market for a good in order to,eliminate a surplus in the market,eliminate a shortage in the market,help buyers of the good,help sellers of the good,D,False,0.37370196,0.4798428,0.039387897,0.107067406
A student is standing in front of the class delivering a presentation. Some students in the back of the room note that they are having trouble hearing what the presenter is saying. Which of the following suggestions to the presenter would best address this problem?,Engage your audience by making eye contact with people in the back of the room,Entertain your audience with exaggerated body language,Emphasize your main points by reading them directly from a paper,Project your voice by relaxing the rib cage and maintaining good posture,D,True,0.008505649,0.080699354,0.043195248,0.8675998
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. The description of the sun in the second sentence contains which of the following literary devices?",Foreshadowing,Irony,Flashback,Personification,D,True,0.05209301,0.20603186,0.18182246,0.56005263
Which of these is not one of the 3 methods of heat transfer?,Conduction,Radiation,Convection,Induction,D,False,0.17745258,0.42568663,0.021193689,0.37566712
Which of these is not an ingredient in Yorkshire pudding?,eggs,milk,chocolate,meat drippings,C,False,0.18114768,0.29866204,0.027779896,0.49241045
"Anna feels that she is confusing ""who"" and ""whom"" in her narrative. She wants to correct her error. Which of the following reference materials will best help Anna accomplish such a task?",A dictionary,A thesaurus,A glossary,A grammar guide,D,True,0.23819129,0.26990607,0.04690264,0.4449999
Where was the chicken First domesticated?,France,India,Peru,Zaire,B,False,0.2185278,0.31795606,0.055252478,0.40826365
Which of the following is not in Nevada?,Liberace Museum,Pikes Peak,Lake Mead,Hoover Dam,B,True,0.15698597,0.4267321,0.039692268,0.37658975
What famous folksinger founded the Institute for the Study of Non-Violence in 1965?,Bob Dylan,Woody Guthrie,Joan Baez,Peter Yarrow,C,False,0.10796437,0.7040161,0.03093231,0.15708722
Phoebe Dione and Helene are moons of what planet?,Jupiter,Saturn,Neptune,Pluto,B,True,0.15259793,0.5326191,0.11884339,0.19593963
Which of these companies is not an online stock brokerage?,E*Trade,EDigital,Datek Online,DLJ Direct,B,True,0.11402415,0.45097426,0.03701822,0.39798337
Which of these is not the name of one of rock musician Frank Zappa's children?,Dweezil,Ahmet,Moon Unit,Lumpy Gravy,D,True,0.07250513,0.36821145,0.023538971,0.5357445
How much does Peanuts character Lucy charge for her psychiatric advice?,5 cents,10 cents,75 cents,$125,A,False,0.19067563,0.4574071,0.03754626,0.314371
Which of the following is the most reasonable action to take for an artist whose work requires the use of a specific hazardous product?,Finding a nontoxic product to use and adapting the art-making process as necessary,Reading the product's label and proceeding according to the label directions,Making sure no children are present when using the product,Checking with a qualified toxicologist before using the material,B,False,0.38047758,0.20365497,0.03538993,0.38047758
What children's storybook character believes that the sky is falling?,Chicken Little,Curious George,Jack Sprat,Tom Thumb,A,False,0.45328027,0.51363385,0.017575582,0.015510399
Pop icon Tiny Tim was famous for playing what musical instrument?,ukulele,kazoo,accordion,fiddle,A,True,0.5868821,0.24464886,0.020082,0.14838703
Which of the following is the highest level taxonomic rank?,Domain,Class,Phylum,Kingdom,A,True,0.9258892,0.021774827,0.040680733,0.011655225
When daylight-saving time arrives in the spring how do most Americans turn their clocks?,one hour forward,one hour backward,two hours forward,two hours backward,A,True,0.82738066,0.1629209,0.0033813156,0.0063171294
Which of these fashion designers was born in the United States?,Laura Ashley,Helmut Lang,Donna Karan,Christian Dior,C,False,0.093441255,0.326142,0.10588281,0.47453383
Who was on the $500 bill?,Calvin Coolidge,Andrew Jackson,Aaron Burr,William McKinley,D,False,0.3042701,0.6441398,0.01041155,0.04117848
For a man and woman on a date 'dutch treat' means what?,The man pays,The woman pays,The Dutch pay,Each pays their own way,D,False,0.24755317,0.5938492,0.026091913,0.13250567
What city's residents are known as 'Knickerbockers'?,Boston,Philadelphia,New York City,London,C,False,0.25488,0.47617856,0.09376512,0.17517631
Which of these college football programs has produced the most Heisman Trophy winners?,Notre Dame,USC,Oklahoma,Michigan,A,False,0.1931053,0.4088039,0.11712428,0.28096655
What does a pH level measure?,acidity,density,wavelength,humidity,A,True,0.9223083,0.052033074,0.001079912,0.024578685
If a hertz is equal to one cylce per second how many cycles per second does a megahertz equal?,-328716,1000,1000000,1000000000,C,False,0.086910754,0.18399008,0.086910754,0.64218843
"Every day was a happy day, and every night was peaceful. The sentence above can best be classified as",simple,compound,complex,compound-complex,B,False,0.21439138,0.24293727,0.18919975,0.35347164
Which of these holidays is not attached to a specific date?,Independence Day,New Year's Day,Thanksgiving,Christmas,C,False,0.14576872,0.5087828,0.036856104,0.30859238
Where is the Louvre museum?,Paris,Lyon,Geneva,Vichy,A,True,0.7888829,0.19946083,0.0017256744,0.009930571
Which of the following guidance systems is principally a materials-handling device?,Escalator,Conveyor,Highway,Railroad,B,True,0.038834278,0.47309834,0.11961799,0.36844936
"A preschool teacher is teaching students about a color wheel, which is an organization of hues around a circle. Red, yellow, and blue are examples of which of the following kinds of colors on the color wheel?",Complementary,Primary,Secondary,Tertiary,B,True,0.29501548,0.3788074,0.065826856,0.26035026
A second-grade teacher has each student select a card at random that is marked with a three-digit number. Students then model their numbers with base ten blocks on a place value mat. Which of the following whole number concepts does the lesson best reinforce?,Comparing quantities,Describing quantities,Ordering quantities,Decomposing quantities,D,True,0.09590465,0.3347401,0.13954043,0.42981482
Which brand of cat food claims it's so tasty that 'cats ask for it by name'?,Fancy Feast,Cat Chow,Meow Mix,9-Lives,C,False,0.16995949,0.35980424,0.0625246,0.40771163
In the phrase 'Y2K' what does 'K' stand for?,millennium,computer code,catastrophe,thousand,D,False,0.18030733,0.71312934,0.040232003,0.066331364
What is the approximate speed of light?,165 miles per hour,122000 miles per hour,186000 miles per second,293000 miles per second,C,False,0.01732948,0.30717236,0.025214244,0.65028393
Which of these people was buried in the Valley of the Kings?,Louis XIV,Elvis Presley,Julius Caesar,King Tut,D,True,0.0054159877,0.2609569,0.024272772,0.7093544
After Prince Charles who is next in line to be the king of England?,Prince William,Prince Andrew,Prince Edward,Fresh Prince,A,False,0.19283265,0.59396636,0.043026783,0.17017421
The disco band ABBA comes from what country?,Norway,Sweden,Switzerland,The Netherlands,B,True,0.015319145,0.94776195,0.00017018034,0.03674872
When it's noon in New York during daylight-saving time what time is it in Honolulu?,6:00 AM,6:30 AM,7:00 AM,8:00 AM,A,False,0.24968778,0.2829333,0.10408535,0.36329356
"The total retail market value of all the goods and services produced in a nation, usually stated in annual terms, is the",ratio of profit to sales,current ratio,gross domestic product,trade surplus,C,False,0.067331046,0.16151878,0.20739423,0.5637559
What is the world’s most venomous fish?,Scorpion fish,Lion fish,Stonefish,Toadfish,C,False,0.1904708,0.4032267,0.21583171,0.1904708
What force causes an ice cream cone to fly off of a spinning merry-go-round?,centrifugal,Vehicular,Gravitational,Torsal,A,False,0.116879016,0.31771013,0.103145376,0.4622655
Which of these words is spelled correctly?,decieve,foriegn,hygiene,wierd,C,False,0.14308518,0.183725,0.031926617,0.64126325
The term 'chili con carne' refers to chili with what?,beans,meat,cheese,chili peppers,B,True,0.19281916,0.7626146,0.006597909,0.037968345
At what age can someone first attend an R-rated movie without an accompanying adult?,15,17,18,21,B,True,0.205934,0.38473535,0.024595307,0.38473535
On TV's 'Seinfeld' what type of doctor did Mr Costanza go to when he sat on 'fusilli Jerry'?,ophthalmologist,cardiologist,neurologist,proctologist,D,True,0.16147111,0.30166775,0.09793718,0.43892398
In the comic strip 'Peanuts' what is Schroeder known for doing?,Dancing,playing football,playing the piano,Flying an imaginary plane,C,False,0.05976596,0.8250436,0.02823144,0.08695895
How is the Arabic numeral for '2' written?,2,II,I,ii,A,True,0.5579185,0.20524675,0.00425976,0.23257503
What country gave us the fashionable headgear called the beret?,Switzerland,China,Mexico,France,D,True,0.0030361628,0.041912932,0.0011169418,0.95393395
How many spikes are on the Statue of Liberty's crown?,five,seven,nine,thirteen,B,True,0.32469246,0.47242475,0.00594695,0.19693594
In a game with no wild cards what is the highest possible poker hand?,straight flush,royal flush,full house,four of a kind,B,False,0.44628197,0.112837754,0.047037773,0.39384246
Moderate and frequent irrigation is normally most appropriate for a corn crop growing in a,dispersed alluvial fan soil,"heavy-textured soil, such as silty clay","light-textured soil, such as loamy sand",region of low humidity,C,False,0.21644855,0.27792543,0.14876276,0.35686332
What is the capital of North Dakota?,Bismarck,Fargo,Sioux Falls,Pierre,A,False,0.11742431,0.8676548,0.00089654565,0.014024333
A fiscal policy to combat a recession would call for,an increase in taxes,an increase in government spending,a decrease in the reserve requirement,a decrease in the discount rate,B,True,0.19808485,0.5384504,0.03900522,0.22445953
An electric fence installed to keep both mature cattle and sheep in a field should have a wire placed at which of the following heights? I. 6 inches II. 18 inches III. 40 inches IV. 60 inches,I only,II only,II and III only,III and IV only,C,False,0.14259307,0.23509625,0.18309313,0.4392176
How much chicken excrement is produced in the United States every year?,4*10^10 kg,4*10^12 kg,4*10^14 kg,4*10^16 kg,A,False,0.15304516,0.36713624,0.06379871,0.41601986
According to the American Kennel Club what is the most popular breed Of dog in the US as of 1999?,Poodle,Beagle,German shepherd,Labrador retriever,D,False,0.16855626,0.40434545,0.070264705,0.3568336
What singer appeared in the 1992 baseball film 'A League of Their Own'?,Brandy,Madonna,Garth Brooks,Whitney Houston,B,True,0.14696687,0.5129648,0.028939493,0.31112888
How is the word 'ambulance' normally written on the front of American ambulances?,in French,in reverse,in braille,in gibberish,B,False,0.10063762,0.35125983,0.037022516,0.51108
What is the colored part of the eye called?,iris,pupil,retina,cochlea,A,True,0.9643877,0.03299953,0.0002223491,0.0023904783
If you work as a 'dolly grip' what business are you in?,sheep farming,film production,construction,moving,B,True,0.009972822,0.8977248,0.008800984,0.08350142
