0,1,2,3,4,5,llama_7B_sharegpt_xc_20000_ga/ckp50k_correct,llama_7B_sharegpt_xc_20000_ga/ckp50k_choiceA_probs,llama_7B_sharegpt_xc_20000_ga/ckp50k_choiceB_probs,llama_7B_sharegpt_xc_20000_ga/ckp50k_choiceC_probs,llama_7B_sharegpt_xc_20000_ga/ckp50k_choiceD_probs
Parasympathetic preganglionic axons leave the CNS with the,cervical spinal nerves.,thoracic spinal nerves.,lumbar spinal nerves.,sacral spinal nerves.,D,False,0.44172028,0.3035896,0.08171004,0.17298014
A patient with damage to their cervical sympathetic chain will show the following signs and symptoms.,Pupillary constriction,Pupillary constriction and vasodilation of facial vessels,"Pupillary constriction, vasodilation of facial vessels and increased facial sweating","Pupillary constriction, vasodilation of facial vessels, increased facial sweating and decreased lacrimation",B,False,0.21644855,0.14876276,0.35686332,0.27792543
Which of the following cranial nerves is related to the sense of smell?,Abducens,Hypoglossal,Olfactory,Trochlear,C,True,0.13519426,0.09891023,0.5691891,0.19670649
Where are the vital centres located in the brainstem?,midbrain,pons,medulla oblongata,cerebellum,C,False,0.6599307,0.08390078,0.089311905,0.16685662
Saliva contains an enzyme that acts upon which of the following nutrients?,Starches,Proteins,Fats,Minerals,A,False,0.3191183,0.5261371,0.02171627,0.1330283
During swallowing the,auditory tube opens.,cricopharyngeus muscle contracts.,rima glottis opens.,gag reflex is suspended.,A,True,0.30758184,0.30758184,0.14529137,0.23954497
The dorsal roots of all spinal nerves contain,sensory neuronal processes.,sensory and autonomic neuronal processes.,motor neuronal processes.,motor and autonomic neuronal processes.,A,True,0.3967204,0.2406231,0.05369027,0.30896616
Which of the following is the master gland of the endocrine system?,Adrenal,Pancreas,Pineal,Pituitary,D,True,0.0966435,0.058617245,0.035553157,0.8091861
Loss of somatic sensation over the anterior two-thirds of the tongue indicates damage to the,lingual branch of the mandibular trigeminal nerve.,chorda tympani branch of the facial nerve.,lingual branch of the glossopharyngeal nerve.,hypoglossal nerve.,A,True,0.5653749,0.18355036,0.0675244,0.18355036
"In men, specimens for gonococcal cultures are most commonly obtained from which of the following structures?",Anus,Bladder,Urethra,Testicle,C,False,0.22709183,0.0650629,0.22709183,0.48075342
Which of the following structures should be visible on a dental panoramic radiograph?,The mandibular canal,The mandibular canal and maxillary sinus,"The mandibular canal, maxillary sinus and hard palate","The mandibular canal, maxillary sinus, hard palate and zygomatic arch",D,True,0.20042756,0.09467527,0.33044916,0.37444797
