0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_wizardlm70k_52000_correct,llama_7B_llamatokenizer_alpacacode_wizardlm70k_52000_choiceA_probs,llama_7B_llamatokenizer_alpacacode_wizardlm70k_52000_choiceB_probs,llama_7B_llamatokenizer_alpacacode_wizardlm70k_52000_choiceC_probs,llama_7B_llamatokenizer_alpacacode_wizardlm70k_52000_choiceD_probs
Nipah is a zoonotic paramyxovirus; where did it originate?,Originating in pigs,Originating in bats,Coming from humans,Coming from horses,C,False,0.0085731875,0.9909258,7.417261e-05,0.0004268339
What is the genome structure of the polyomavirus family?,Circular ds DNA with T antigen coding regions,Circular ssDNA,RNA genome with RT,Segmented RNA genome,C,False,0.88637716,0.105862655,0.0052705915,0.0024896509
Interferons are very special defence mechanisms which operate by:,Binding to viruses,Binding to neighbouring cells,Producing a long lasting state of resistance,Inhibiting virus induced enzymes,B,False,0.13136737,0.31513393,0.40464,0.14885874
Genetic characteristics of the bunyavirus family include which one of the following?,Three segmented negative stranded RNA viruses with anti-sense expression,Highly mutable RNA viruses,Emerging viruses via arthropod vector,Use an RT enzyme,A,True,0.57375693,0.34800118,0.041562814,0.03667905
"The basic code of ethical research (respect for persons, beneficence, and justice) was first established by the:",Nuremberg Code,Declaration of Helsinki,CIOMS,Belmont Report,D,False,0.021828413,0.9281677,0.0037932093,0.046210747
The paramyxovirus family employ what strategy at virus entry?,Initiate a fusion 'from without' using virus F protein,Has fusion from within a cytoplasmic vacuole at low pH,Viruses can puncture plasma membranes at entry,A fusion mediated by M protein,D,False,0.58508,0.35486898,0.017667886,0.042383056
The risk of acquiring HIV from a unit of blood in the United States is now:,"1/10,000 units","1/200,000 units","1/500,000 unit",1 per 2 million units,D,False,0.054160774,0.51386315,0.07880347,0.35317263
What is the essential pathology of astroviruses?,Very restricted replication in the gut,Can cause infection of the central nervous system,Sequence diversity allows widespread replication,Can cause infection in the upper respiratory tract,A,True,0.46479225,0.46479225,0.0075126668,0.06290279
Which of the following are goals of vaccination?,Prevent infection,Prevent disease,Prevent transmission,All of the above,D,True,0.031855796,0.14276777,0.0038046322,0.8215718
Randomization of study subjects in a clinical trial is most helpful for controlling for which of the following?,Placebo effect,Recall bias,Non-compliance,Effect modification (interaction),A,False,0.0007016986,0.006657531,0.0045756493,0.9880652
A quasi species virus such as influenza and HIV has which of the following characteristics?,A fragmented or segmented genome,Co-existence of innumerable genetic variants,Possesses RNA and DNA,A very large genome,B,False,0.50784355,0.44817036,0.015335547,0.028650573
Positive stranded RNA viruses have which of the following characteristics?,Their genome RNA can be translated directly as mRNA,They have to transcribe their genome RNA to a mirror image copy as a mRNA,This genome is circular,Their RNA genome is segmented,A,False,0.08940597,0.5830001,0.015536427,0.3120575
What is the genetic structure of rotavirus?,Circular DNA containing virus,RNA virus with RT,ds RNA virus,ds RNA virus in segments,B,True,0.3643909,0.412909,0.10439975,0.118300416
Are/were viruses:,The most abundant form of life on earth?,Discovered before bacteria?,Grown in animals in the laboratory?,The cause of all human disease?,A,False,0.20753223,0.23516482,0.059458982,0.49784395
It is unlikely that a 'cure' of HIV is possible with current drugs because:,Even in combination current drugs do not completely block viral replication,They do not penetrate to cells,They cannot block viral transcription from integrated viral DNA,They cannot penetrate to the CNS,B,False,0.5444486,0.33022478,0.030715689,0.09461098
Which viruses appear to be hypermutable?,DNA viruses,'Emerging' viruses,Influenza and HIV,RNA viruses,D,False,0.12737429,0.2696514,0.5037751,0.099199206
How are herpes infections controlled?,Chemotherapy,Vaccines,Hygiene and social distancing,No method,A,False,0.00090965297,0.9975556,0.00090965297,0.00062519475
"A new drug with in vitro activity against HIV is tested on a population of patients with Western-blot confirmed HIV infections. Out of the 200 individuals in the patient population, 100 are chosen by lottery to receive the drug. The drug, which is tasteless, is administered in a cup of orange juice; the other patients receive pure orange juice. Neither the nurses, doctors, nor the patients know which patients receive the drug. At the end of the study period, the number of CD4+ T cells is determined for all of the subjects. This is an example of a",Case-control study,Case report,Cohort study,Cross-sectional study,A,False,0.057806976,0.035061706,0.9042533,0.00287804
What is the most successful and most widely used 'travel' vaccine for international visitors?,Influenza,MMR,Yellow Fever,Rabies,B,False,0.0017908124,0.06719974,0.92766374,0.0033456779
What is a virus pandemic?,A sharp and rapid epidemic involving more than one country,An outbreak which recurs again and again,A rapid global outbreak starting from a single focus,A characteristic of common cold virus and HIV,C,True,0.11684141,0.015812766,0.86334777,0.0039980933
Benefits of opioid replacement therapy as an approach for HIV prevention include:,Reducing craving for and use of illicit opioids,More sharing of injecting paraphernalia,Reducing frequency of injection drug use,Both a and c,D,True,0.32382527,0.2857748,0.023457823,0.3669421
Papilloma viruses are characterised by what genetic feature?,A genome of ds circular DNA encoding around 8 ORF,A virus with RT able to integrate and cause cancer,A variable ds RNA virus,A large DNA containing virus,A,False,0.36276755,0.59810257,0.023190953,0.015938893
"As part of the Women’s Health Study, researchers investigated the role of systemic inflammation in predicting cardiovascular disease in women (N Engl J Med. 2002;347[20]:1557-1565). Researchers used a prospective study design with a large sample size. Blood levels of C-reactive protein (CRP) were measured at baseline and women were followed for an average of 8 years. The following table shows the relative risk estimates of cardiovascular event (heart attack or stroke) within 5 years by quintile of CRP level for the 30,000 women. The first quintile is used as the reference category.  1 0.49 mg/dL Relative Risk Number of women  1.0 6000  2 >0.49-1.08 mg/dL 1.8 6000  Quintile of CRP Level 3 >1.08-2.09 mg/dL 2.3 6000  4 >2.09-4.19 mg/dL 3.2 6000  5 >4.19 mg/dL 4.5 6000  Based on the relative risk data above, one can conclude:",There is no risk of heart attack/stroke for women with CRP levels in the first quintile.,Decreasing CRP level appears to increase the risk of heart attack/stroke.,Increasing CRP level appears to increase the risk of heart attack/stroke.,There appears to be no association between CRP levels and heart attack/stroke.,A,False,0.15837798,0.48783854,0.1233449,0.2304386
What is the morphology of the Dane particle?,Double shelled icosahedron,Lipid membrane free icosahedron,Flexuous and filamentous morphology,Numerous small particles,C,False,0.3591544,0.5921455,0.00580519,0.042894877
The adenovirus virion has which unique structural feature?,Icosahedron,Icosahedron with slender fibres,'Complex' structure not yet fully explored,Flexuous lipid containing structure,B,True,0.37202957,0.61337304,0.004683161,0.009914252
"A city has a population of 250,000 cases and 400 deaths each year from this disease. There are 2,500 deaths per year from all causes. The prevalence of this disease is given by","400/250,000","600/250,000","1,000/250,000","2,500/250,000",D,False,0.56466955,0.30224586,0.021894613,0.11119003
Which unique form does the rabies virus take?,The virion has a dumbbell appearance,It is shaped like a bullet from a gun,The virus is star shaped,The virion is very pleomorphic,D,False,0.83225477,0.11263344,0.008159138,0.0469526
Which of the following diseases is not caused by togaviruses?,Chikungunya,Rubella (German measles),Western Equine encephalitis,Yellow Fever,D,False,0.06471591,0.5418596,0.021010177,0.37241432
Why are the viruses of this family called astroviruses?,Because of the nucleotide sequence of their genomes,The superficial appearance of a 'star' on negative straining electron microscopy,"Because of isolation in very large numbers of mammals including dromedaries, cats and cattle",Because they are more common in developing countries with poor hygiene,B,True,0.18192635,0.71953267,0.03161406,0.06692696
Why do emerging viruses like Zika and Ebola continue to plague us?,These viruses mutate and hence emerge,We disturb forests where they quietly exist as a zoonosis,Mosquitoes are the main culprit to encourage virus spread,The viruses can be halted by new vaccines,B,False,0.50119054,0.268268,0.06782876,0.16271274
