0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_wizardlm70k_52000_correct,llama_7B_llamatokenizer_alpacacode_wizardlm70k_52000_choiceA_probs,llama_7B_llamatokenizer_alpacacode_wizardlm70k_52000_choiceB_probs,llama_7B_llamatokenizer_alpacacode_wizardlm70k_52000_choiceC_probs,llama_7B_llamatokenizer_alpacacode_wizardlm70k_52000_choiceD_probs
The nucleus of an electrically neutral iron atom contains 26 protons. The number of electrons this iron atom has is,52,26,24,None.,B,True,0.02017084,0.9718855,0.003971874,0.003971874
To say that a rose petal is red is to say that it,absorbs red,reflects red,emits red,transmits red,B,False,0.8898487,0.10627727,0.0010419057,0.0028321934
"Compared with a sound of 60 decibels, a sound of 80 decibels has an intensity",10 times greater,100 times greater,1000 times greater,more than 1000 times greater,B,True,0.21313508,0.7439145,0.025455354,0.017495193
"When red and blue light are overlapped, the color produced is",magenta,yellow,cyan,white,A,True,0.55895,0.2640293,0.16014186,0.016878828
"When 100 J are put into a device that puts out 40 J of useful work, the efficiency of the device is",40%,50%,60%,140%,A,False,0.11400954,0.74343556,0.041941766,0.10061306
Shock waves are produced by waves of sound,overlapping one another,constructively interfering,moving slower than the source producing them,All of these,D,False,0.24871956,0.6760898,0.026214847,0.048975784
A rock suspended by a weighing scale weighs 5 N out of water and 3 N when submerged in water. What is the buoyant force on the rock?,3 N,5 N,8 N,None of these,D,False,0.28969344,0.6132811,0.023779487,0.07324598
The work done on a 100-kg crate that is hoisted 2 m in a time of 4 s is,200 J,500 J,800 J,2000 J,D,False,0.4836936,0.29337502,0.044990513,0.17794093
A capacitor loses half its remaining charge every second. If after five seconds its charge is q what was its initial charge?,4q.,8q.,16q.,32q.,D,False,0.7301562,0.20919326,0.019458003,0.04119259
The mass of an atom comes mostly from its _ ; and its volume from its _.,nucleons; nucleons.,electrons; electrons.,electrons; nucleons.,nucleons; electrons.,D,False,0.9857077,0.010950224,0.0024433252,0.0008988491
The definition of magnetic inclination is the angle between,magnetic north and geographic north,magnetic north and geographic south,the earth’s magnetic field at any point and the vertical,the earth’s magnetic field at any point and the horizontal,D,False,0.53006744,0.36430967,0.033886075,0.07173683
The pitch of a sound is mostly related to its,intensity,frequency,amplitude,speed,B,True,0.106141575,0.8887125,0.003631965,0.0015140283
"As more lamps are connected to a series circuit, the current in the power source",increases,decreases,remains the same,None of these,B,True,0.3909773,0.5688686,0.024994342,0.015159834
"When an element ejects an alpha particle, the mass number of the resulting element",reduces by 2,reduces by 4,increases by 2,increases by 4,B,True,0.2563077,0.42257994,0.2563077,0.06480473
An electron can be speeded up by,an electric field,a magnetic field,Both of these,Neither of these,A,True,0.74172115,0.2408016,0.013585097,0.0038921954
"A certain element emits 1 alpha particle, and its products then emit 2 beta particles in succession. The atomic number of the resulting element is changed by",zero,minus 1,minus 2,plus 1,A,False,0.18191469,0.4944954,0.18191469,0.14167531
"When an object is set vibrating by a wave that has a matching frequency, what occurs is",forced vibration,resonance,refraction,amplitude reduction,B,True,0.007574089,0.9920099,0.00029367927,0.00012242375
The red glow in the neon tube of an advertising sign is a result of,fluorescence,incandescence,de-excitation,polarization,C,False,0.9449525,0.05331057,0.0007604345,0.00097641716
"At very high speeds, an object appears to an observer at rest to be",shorter in the direction of travel.,shrunken in all directions.,shorter in the direction perpendicular to travel.,longer in all directions.,A,False,0.30566788,0.6470989,0.022142507,0.025090747
"When a wave moves from shallow water to deep water, the","frequency decreases, the wavelength increases, and the speed increases","frequency does not change, the wavelength increases, and the speed increases","frequency does not change, the wavelength decreases, and the speed decreases","frequency does not change, the wavelength increases, and the speed decreases",B,False,0.65680003,0.31025037,0.015446457,0.017503127
When you drop a ball from rest it accelerates downward at 9.8 m/s^2. If you instead throw it downward assuming no air resistance its acceleration immediately after leaving your hand is,9.8 m/s2,more than 9.8 m/s2,less than 9.8 m/s2,Cannot say unless the speed of throw is given.,A,True,0.65071034,0.3073738,0.01964975,0.022266082
Carbon-14 is primarily produced by cosmic radiation in the,atmosphere,food we eat,Earth’s interior,fallout of nuclear bomb tests,A,True,0.74647003,0.16655998,0.0082925325,0.07867736
Chain reactions in a fission reactor are caused by,kinetic energy,energy conversion,mass conversion,ejected neutrons,D,True,0.053586014,0.16505654,0.12854616,0.6528113
Satellites in circular Earth orbit maintain a constant speed because gravitational force on them is,zero,practically zero,appreciably weaker than at Earth’s surface,without a component of force along their circular path,D,False,0.2603948,0.3788722,0.20279567,0.15793742
The complementary color of blue is,magenta,yellow,cyan,white,B,True,0.21512085,0.75084555,0.02569252,0.00834114
"The difference between dc and ac in electric circuits is that in dc, charges flow",steadily in one direction,in one direction,to and fro,All of these,B,True,0.38327128,0.43430325,0.096906155,0.08551938
To receive an electric shock there must be a,current in one direction.,presence of moisture.,high voltage and low body resistance.,voltage difference across part or all of your body.,D,False,0.2540697,0.32623193,0.3696692,0.050029285
A karate chop delivers a force of 3000 N to a board that breaks. The force that the board exerts on the hand during this event is,less than 3000 N,3000 N,greater than 3000 N,Need more information,B,True,0.118955635,0.87896985,0.0011662,0.0009082375
Find the speed of a wave by multiplying its frequency by its,period,wavelength,amplitude,None of these,B,True,0.3479011,0.6499648,0.00052304816,0.0016111018
The magnitude of the gravitational force on a satellite is constant if the orbit is,parabolic,circular,elliptical,All of these,B,True,0.05767635,0.90220994,0.012869333,0.02724438
The impulse–momentum relationship is a direct result of Newton’s,first law,second law,third law,law of gravity,B,False,0.59859383,0.3630655,0.029802231,0.008538482
A common nuclear fission reactor,heats water,generates electricity directly,gets energy from nothing,is a major polluter of the atmosphere,A,False,0.117695086,0.76746833,0.023175536,0.09166102
The process of boiling water tends to,warm the water,cool the water,Both,Neither,B,False,0.4079834,0.4079834,0.17007278,0.013960424
"When you scale up an object to 3 times its linear size, the surface area increases by",3 and the volume by 9.,3 and the volume by 27.,9 and the volume by 27.,4 and the volume by 8.,C,False,0.12691508,0.8275903,0.017176088,0.028318582
"If you change the magnetic field in a closed loop of wire, what is created in the loop is a(n)",current,voltage,electric field,All of these,D,False,0.67120653,0.2798005,0.022967424,0.026025502
Clocks on a fast-moving spaceship whizzing past Earth appear to run slow when viewed from,inside the spaceship.,Earth.,Both of these.,Neither of these.,B,True,0.2982902,0.63148034,0.045744285,0.024485148
The model of light most supported by the photoelectric effect is the,wave model,particle model,Both of these,Neither of these,B,False,0.5302417,0.46793666,0.0014893399,0.00033231665
"Compared with a fundamental tone, the frequency of its second harmonic is",half as much,twice as much,the same,four times as much,B,True,0.22338423,0.41733667,0.32502213,0.03425708
A string is plucked producing four loops (antinodes). The length of the string is 12.00 m. The wavelength of the wave must be,48.0 m,24.0 m,6.00 m,3.00 m,C,False,0.2914854,0.42410874,0.22700906,0.057396878
"During the time an aircraft produces a sonic boom, the aircraft is",breaking the sound barrier,pulling out of a subsonic dive,flying faster than sound,All of these,C,False,0.9239763,0.059067827,0.00377608,0.0131798135
The principal source of Earth’s internal energy is,tidal friction,gravitational pressure,radioactivity,geothermal heat,C,False,0.06239422,0.8613256,0.042882875,0.033397216
"When you brush your hair and scrape electrons from your hair, the charge of your hair becomes",positive,negative,Both of these,Neither of these,A,True,0.5396843,0.42030656,0.023712074,0.016297054
Astrophysicists are able to identify the elements in the outer layers of a star by studying its,Doppler effect.,molecular structure.,temperature.,spectrum.,D,True,0.034745637,0.050554607,0.018598,0.89610183
Relativistic equations for time dilation length contraction and relativistic momentum and energy hold true,at speeds near that of light.,at everyday low speeds.,at all speeds.,only approximately.,C,False,0.7702073,0.1947389,0.029864177,0.005189616
"In his special theory of relativity, Einstein stated that the laws of physics are",different in different situations.,common sense applied to microscopic and macroscopic things.,the same in all frames of reference.,the same in all uniformly moving frames of reference.,D,False,0.0011556752,0.0066504516,0.98701453,0.005179377
"When an element ejects a beta particle, the atomic number of that element",reduces by 1,increases by 1,reduces by 2,increases by 2,B,True,0.2669036,0.7255192,0.0055394075,0.002037834
The amount of heat transferred to a system can be measured in,calories,joules,Either,Neither,C,False,0.08406762,0.90381205,0.008860662,0.0032596553
"Compared with the sound you hear from the siren of a stationary fire engine, its sound when it approaches you has an increased",speed,frequency,Both of these,Neither of these,B,False,0.5552292,0.3816031,0.051644363,0.0115234135
Light reflecting from a smooth surface undergoes a change in,frequency.,wavelength.,All of these.,None of these.,D,False,0.3686854,0.53643405,0.08226483,0.01261572
What Einstein discovered about space and time is that they,are separate entities.,are parts of one whole.,follow an inverse-square law.,are special to space travelers.,B,True,0.046549644,0.9349746,0.01038663,0.008089115
All parts of a laser beam have the same,frequency,phase,speed,All of these,D,False,0.57301515,0.087874725,0.068436906,0.2706732
The rotational inertia of an object is greater when most of the mass is located,near the rotational axis,away from the axis,on the rotational axis,off center,B,False,0.5200275,0.35740936,0.10239949,0.020163655
"When small pieces of material are assembled into a larger piece, the combined surface area",greatly increases,slightly increases,decreases,is unchanged,C,False,0.32509533,0.607358,0.023549825,0.043996867
A rainbow is the result of light in raindrops that undergoes,internal reflection,dispersion,refraction,All of these,D,False,0.4718992,0.17360203,0.32433128,0.030167507
"In the atomic nucleus, electrical forces tend to",hold particles together,push particles apart,produce orbital motion,charge particles,B,False,0.68742955,0.28656328,0.020758575,0.0052485894
The fact that the acceleration of free fall is the same for all masses is explained by Newton’s,first law,second law,third law,law of action–reaction,B,False,0.667248,0.31518564,0.015692169,0.0018741623
"Compared with radiation from the Sun, terrestrial radiation has a lower",wavelength,frequency,Both,Neither,B,True,0.36057776,0.462991,0.15031117,0.026120165
"When we speak of time dilation, we mean that time",compresses with speed.,stretches with speed.,is a constant at all speeds.,is related to space.,B,True,0.0852785,0.8091,0.09663321,0.008988288
The magnetic field lines about a current-carrying wire form,circles,radial lines,eddy currents,energy loops,A,False,0.13369325,0.7693515,0.06315222,0.033802945
An inflated balloon with a heavy rock tied to it is dropped into a deep lake. As the balloon sinks deeper and deeper the buoyant force acting on it,increases.,decreases.,remains largely unchanged.,Need more information.,B,True,0.09048939,0.75765836,0.13166128,0.020190911
"A radioactive sample has a half-life of 1 hour. If we start with 1.000 gram of it at noon, how much remains at 3:00 pm?",0.50 g,0.25 g,0.125 g,0.0625 g,C,False,0.4227611,0.25641757,0.12112309,0.19969821
Boiling and freezing occur when water is subjected to,decreased temperatures,decreased atmospheric pressure,increased temperatures,increased atmospheric pressure,B,False,0.8774675,0.104798555,0.0052176127,0.012516402
"When you bend the branch of a tree by hanging on its end, the top side of the branch is under",tension.,compression.,Both.,Neither.,A,True,0.72821,0.23641516,0.028235765,0.007139119
A simple and correct way to comprehend satellites orbiting Earth is to view them as,balanced between gravitational and centripetal forces.,beyond the main pull of Earth gravity.,in mechanical equilibrium with a net force of zero.,having sufficient tangential velocities to fall around rather than into Earth.,D,False,0.57947695,0.12929879,0.2737255,0.017498689
