0,1,2,3,4,5,alpacacode_llama_7B_correct,alpacacode_llama_7B_choiceA_probs,alpacacode_llama_7B_choiceB_probs,alpacacode_llama_7B_choiceC_probs,alpacacode_llama_7B_choiceD_probs
How long has the average United States citizen spent as president?,1 seconds,10 seconds,1 minute,10 minutes,B,True,0.21891177,0.28108826,0.28108826,0.21891177
What is the proletariat?,the homeless,the royalty,the upper class,the working class,D,False,0.21101426,0.27094764,0.3070239,0.21101426
According to the proverb necessity is the mother of what?,Invention,Luck,Problems,Procrastination,A,False,0.2617501,0.2617501,0.29660174,0.17989805
What rank entitles a general in the US Army to wear three stars?,brigadier general,corporal general,lieutenant general,major general,C,False,0.28850955,0.22469147,0.28850955,0.19828953
What is another way of writing-'six feet'?,6',6,6'',6#,A,True,0.29068938,0.25653246,0.22638911,0.22638911
"In construction, the plates are horizontal structures at the top and bottom of a wall. Which of the following are the vertical structures?",Rafters,Studs,Headers,Joists,B,False,0.29863372,0.29863372,0.23257618,0.17015637
What part of the world was once known as Cathay?,China,India,Iran,Indonesia,A,False,0.24749918,0.31779525,0.31779525,0.11691034
What is a shaddock?,a fish the offspring of a male shad and a female haddock,"a crystal such as quartz, that sticks out from a mineral vein",a plant that is a member of the nightshade family,a grapefruit,D,False,0.28012884,0.24721283,0.28012884,0.19252954
How many innings are there in a regular Major League Baseball game?,seven,eight,nine,ten,C,False,0.2900896,0.3287146,0.22592203,0.15527378
"Which of the following statements is correct about a trophic structure in which a leaf-eating grasshopper is eaten by a frog, which in turn is eaten by a snake?",The frog is a herbivore.,The snake is a secondary consumer.,The grasshopper is a primary consumer.,The snakes outnumber the grasshoppers in the community.,C,True,0.21101426,0.27094764,0.3070239,0.21101426
"People who believe their political views are important, that government will respect these views, and that their views can influence political affairs are said to have a strong sense of",political partisanship,political alienation,political allegiance,political efficacy,D,False,0.3128364,0.27607715,0.24363723,0.16744927
What was the average life expectancy of white males born in the U.S. just before the Civil War?,40 years,50 years,60 years,70 years,A,False,0.23832366,0.30601364,0.2700561,0.18560666
"What does the Yiddish word""'meshuga' mean?",crazy,sacred,stingy,sweet,A,True,0.36150852,0.219266,0.24846093,0.17076454
What is the last letter of the Greek alphabet?,omicron,omega,upsilon,zeta,B,False,0.22592203,0.2900896,0.3287146,0.15527378
An elementary school student is able to follow fast and slow songs by playing appropriate rhythm patterns on the drum. Which of the following attributes of music does the student understand?,Dynamics,Pitch,Tempo,Harmony,C,True,0.20136915,0.2585631,0.31188664,0.22818115
When FDR carried states in the presidential election of 1932 how many states did he not carry?,six,seven,eight,ten,A,False,0.23054817,0.3354456,0.23054817,0.20345806
Which of these is a member of the cucumber family?,green pepper,watermelon,potato,green bean,B,False,0.27312723,0.27312723,0.24103393,0.2127117
"I became what I am today at the age of twelve, on a frigid overcast day in the winter of 1975. I remember the precise moment, crouching behind a crumbling mud wall, peeking into the alley near the frozen creek. That was a long time ago, but it's wrong what they say about the past, I've learned, about how you can bury it. Because the past claws its way out. Looking back now, I realize I have been peeking into that deserted alley for the last twenty-six years. The excerpt is an example of which of the following types of writing?",Informative,Persuasive,Descriptive,Narrative,D,True,0.2263891,0.25653246,0.2263891,0.29068935
Which of the following defenses may NOT be used to legally avoid payment on a negotiable instrument?,Breach of contract,Diminished economic resources,Fraud in the inducement,Mental incapacity,B,False,0.23342535,0.23342535,0.29972407,0.23342535
"Simple accompaniments, light texture and smooth melodies are qualities of",galant style,partitas,Sturm und Drang,serenade,A,True,0.34239623,0.26665846,0.20767382,0.1832715
Which of the following is true about a monopoly?,It competes with many firms selling the same product in the market.,It has to lower its price on all units to sell more output.,Its marginal revenue increases as output sold increases.,It sets a price below average variable cost to drive its competitors out of the market.,B,False,0.23342535,0.23342535,0.29972407,0.23342535
Which of these names has never belonged to a Pope?,Leo,Lando,Linus,Lawrence,D,False,0.25180578,0.25180578,0.32332504,0.17306343
Which of the following best helps explain why some localities have normally large tidal ranges (up to 60 feet) and others have one- to two-foot tidal ranges?,The position of the Sun is different at different localities.,The Coriolis effect and rotation of Earth tend to enhance tidal flow in the higher latitudes.,Ocean floor topography and the shape of the coastline serve to amplify tidal flow at specific localities.,Trade winds push the water into large tidal bulges near rocky shorelines.,C,False,0.20366672,0.2963333,0.2963333,0.20366672
"Which of these is typically not ""used as a spice?",Dill,Thyme,Hemlock,Marjoram,C,False,0.29473197,0.26010007,0.21563053,0.22953749
Who is the patron saint of animals?,St Isidore of Seville,St Anthony of Padua,St Francis of Assisi,St Joan of Arc,C,False,0.21212037,0.34972736,0.34972736,0.08842492
The dissolved salts in Earth's oceans are principally derived from,marine biological activity,atmospheric deposition,the weathering of continental rocks,the eruptions of undersea hot-spot volcanoes,C,False,0.21891177,0.28108826,0.28108826,0.21891177
What is the baseball term for a batter who substitutes for another batter?,Switchhitter,Shadow hitter,Clip hitter,Pinch hitter,D,False,0.25180578,0.32332504,0.25180578,0.17306343
In 1960 Nazi official Adolph Eichmann was finally captured in what country?,Brazil,East Germany,Argentina,Paraguay,C,True,0.12603849,0.30235064,0.3882259,0.18338493
What is the square root of 81 squared?,9,27,81,729,C,False,0.17036821,0.3182897,0.3182897,0.19305246
Which of the following has provided evidence that the Sun's atmosphere contains sodium atoms?,Absorption lines in the solar spectrum are consistent with the presence of sodium.,Stars with the same spectral class as the Sun are made mostly of sodium.,Solar samples returned to Earth by the Voyager spacecraft contained sodium.,The Sun gives off energy produced by the nuclear fusion of sodium in its core,A,True,0.2896634,0.25562707,0.25562707,0.19908255
What letters are on the '3' button of a touch-tone telephone?,ABC,DEF,GHI,WXY,B,False,0.22446734,0.22446734,0.32659805,0.22446734
"To best encourage student engagement in the classroom, a teacher should select texts based on which of the following?",The instructional objectives,The culture of the local community,The instructional reading level of the class,Topics that are interesting for the students,D,False,0.27312723,0.24103393,0.27312723,0.2127117
When born a Dalmatian puppy is always?,Black,black with white spots,white,white with black spots,C,False,0.2533478,0.473316,0.1536632,0.11967303
Which of these countries is not in Europe?,Italy,Spain,Greece,Israel,D,False,0.18560666,0.30601364,0.2700561,0.23832366
What famous radio personality was also the voice of Shaggy on the cartoon 'Scooby-Doo'?,Rush Limbaugh,Casey Kasem,Larry King,Howard Stern,B,True,0.18300074,0.43899596,0.30171722,0.07628606
Many scientists think that some of the dinosaurs did not go extinct but rather evolved into what kind of creature?,amphibians,reptiles,birds,mammals,C,True,0.11712428,0.28096655,0.4088039,0.1931053
What are fans of the TV show 'Mystery Science Theater 3000' known as?,Mysterians,MiSTies,Bot Brigade,Gizmonics,B,False,0.3103132,0.3103132,0.21327494,0.16609868
What automobile company makes the Sonata?,Toyota,Honda,Subaru,Hyundai,D,False,0.14080052,0.29807472,0.29807472,0.26305002
Force equals mass times what?,Velocity,Distance,Acceleration,Weight,C,False,0.25524813,0.30788803,0.21160814,0.22525571
To create a tapestry one must traditionally engage in what activity?,Weaving,Sculpting,Baking,Singing,A,True,0.44898424,0.2723227,0.16517207,0.113520995
What element do organic compounds contain?,Carbon,Oxygen,Hydrogen,Nitrogen,A,False,0.281468,0.31894505,0.31894505,0.08064194
What is the technical term for someone who studies fish?,entomologist,ichthyologist,marinologist,herpetologist,B,True,0.28102168,0.4088841,0.2188599,0.09123438
A person uses a remote control to change the volume level on a television. The signal that travels from the remote to the television is most likely encoded in a,visible light pulse,radio wave signal,series of infrared pulses,series of intense infrared beams,C,False,0.23005158,0.29539207,0.29539207,0.17916435
When it comes to measuring horses how long is a 'hand'?,four inches,seven inches,ten inches,two feet,A,True,0.31911525,0.2816182,0.24852721,0.15073937
What is the (approximate) value of lemon juice on the pH scale?,14,2,7,0,B,False,0.18768336,0.25653273,0.32939455,0.22638935
Which of the following best describes the situation after the price is raised on a product that has an inelastic demand?,The quantity demanded will not change.,The quantity demanded will increase.,Total revenue will decrease.,Total revenue will not change.,A,False,0.24000832,0.3081768,0.24000832,0.21180661
Which of the following statements reflects the Confucian worldview that figured prominently in classical Chinese culture?,Having faith in God will be rewarded in the afterlife.,Life's ultimate goal is to escape the suffering inherent in the endless cycle of death and reincarnation.,A life of quiet contemplation and isolation from worldly temptations will result in self-perfection.,Observing rules of proper behavior toward others will ensure social and political harmony.,D,False,0.24902599,0.2821834,0.24902599,0.21976466
Which of these Democrats lost to Ronald Reagan in the 1984 presidential elections?,Michael Dukakis,Walter Mondale,Gary Hart,Jimmy Carter,B,True,0.21049342,0.39325345,0.21049342,0.18575977
Real gross domestic product (GDP) is defined as the ratio of nominal GDP to the,money supply,unemployment rate,government's budget deficit,GDP deflator,D,False,0.2821834,0.24902599,0.24902599,0.21976466
Which of these is another name for a golf course?,Pitch,Links,Steps,Suite,B,True,0.2725977,0.30889365,0.2725977,0.14591102
"When Corporation X pays out $300,000 in salaries, which of the following is the impact on assets and liabilities?","Salary expense is increased by $300,000; cash is increased by $300,000","Salary expense is increased by $300,000; cash is decreased by $300,000","Salary expense is decreased by $300,000; cash is increased by $300,000","Salary expense is decreased by $300,000; cash is decreased by $300,000",B,False,0.21976466,0.24902599,0.2821834,0.24902599
Who was not one of the Cartwright sons on the TV series 'Bonanza'?,Adam,Little Joe,Hoss,Ben,D,False,0.3247916,0.3247916,0.19699608,0.15342069
How long is a single term in the US Senate?,two years,four years,six years,eight years,C,False,0.26247722,0.38190207,0.23163532,0.12398545
On what body part should you wear a babushka?,head,hands,foot,legs,A,True,0.33619508,0.261829,0.261829,0.14014696
A kindergarten teacher has students determine the following. • How many students are absent that day • If there are enough snack cups for each student to have one during snack time • How many balls are taken outside during recess and how many are brought back inside after recess. Which of the following concepts is most closely aligned with the determinations the teacher is having the students make?,Classifying,Counting,Patterning,Ordering,B,False,0.15165663,0.30160522,0.36380535,0.18293282
"Grammar may be taught in two main ways— by experience with discourse that entails the varieties of word forms and sentence construction, or by analyzing dummy sentences and diagramming parts. Plentiful discursive experience is what really teaches grammar, for it exercises judgment and provides language intake, whereas formal grammar study has been proved irrelevant. Politics more than pedagogy retards the changing of the curriculum to fit this truth. The author of the passage above argues that",using language in a wide variety of situations improves grammar,good judgment can be improved by studying the rules of formal grammar,analyzing and diagramming provide exercise in logical thinking,formal study of grammar improves writing ability,A,True,0.32332504,0.25180578,0.25180578,0.17306343
Who was the mother of the Greek god Zeus?,Gaia,Phoebe,Rhea,Hera,C,True,0.25300857,0.28669626,0.32486942,0.13542572
Which of these evangelists is a cousin of rocker Jerry Lee Lewis?,Billy Graham,Oral Roberts,Jerry Falwell,Jimmy Swaggart,D,False,0.24749918,0.31779525,0.31779525,0.11691034
Which of the following prescribes standards for wages and overtime pay that affect most private and public employment?,The Employee Retirement Income Security Act,The American Recovery and Reinvestment Act,The Fair Labor Standards Act,The Federal Employees' Compensation Act,C,True,0.16759048,0.21519046,0.40202868,0.21519046
What organelle is primarily responsible for photosynthesis?,Nucleus,Chloroplast,Mitochondria,Golgi Apparatus,B,True,0.14357257,0.50111747,0.26822886,0.08708116
In what city is TV's 'The Mary Tyler Moore Show' set?,Dallas,Chicago,New York,Minneapolis,D,False,0.122350454,0.42704505,0.2935035,0.1571011
What Greek poet wrote 'The Iliad' and 'The Odyssey'?,Sophocles,Plato,Homer,Socrates,C,True,0.1087498,0.23022331,0.552277,0.1087498
What is Delta Burke's character's job on the sitcom 'Designing Women'?,fashion designer,graphic designer,interior designer,website designer,C,False,0.37569985,0.25821447,0.22787347,0.13821225
Which of the following activities will best help a teacher collect data that will inform instruction to meet the individual needs of students?,Concentric circles,K-W-L chart,Book pass,Reciprocal teaching,B,False,0.2297861,0.21586406,0.27717495,0.27717495
On average what length of time passes between high tides?,3 hours 25 minutes,6 hours 25 minutes,12 hours 25 minutes,24 hours 25 minutes,C,False,0.2529349,0.2866128,0.2866128,0.17383946
An increase in the real interest rate in the United States relative to its trading partners will most likely result in which of the following?,An increase in United States imports,An increase in United States exports,A decrease in the demand for the United States dollar,A decrease in the United States trade deficit,A,False,0.23832364,0.27005607,0.3060136,0.18560664
The legal basis for the escalation of United States involvement in the Vietnam War was the,declaration of war by Congress,passage of the Gulf of Tonkin Resolution by Congress,United Nations resolution condemning the North Vietnamese invasion of South Vietnam,mutual defense provisions of the North Atlantic Treaty Organization (NATO),B,False,0.28012884,0.28012884,0.24721283,0.19252954
What professional sports team plays its home games in the Alamodome?,New York Jets,Detroit Tigers,Boston Bruins,San Antonio Spurs,D,True,0.117425576,0.28168932,0.28168932,0.3191958
What is the name of Howard Stern's female on-air sidekick?,Allison Norris,Jackie Reeses,Jackie Martling,Robin Quivers,D,False,0.24000832,0.3081768,0.24000832,0.21180661
In what decade did Israel become an independent state?,1920s,1940s,1950s,1960s,B,False,0.17698753,0.2918031,0.33065623,0.20055315
In cooking the term 'au gratin' is sometimes used to describe a dish with what topping?,cheese,fruit,gravy,whipped cream,A,False,0.2617501,0.2617501,0.29660174,0.17989805
Which of the following is the most effective way to evaluate the development of a student's drafting skills throughout the school year?,Baseline assessment,Portfolio assessment,Short-answer unit assessment,Teacher-created assessment,B,False,0.2575662,0.2575662,0.2575662,0.22730139
In the sci-fi movie 'Fantastic Voyage' where do the voyagers travel?,through outer space,through a human body,to the ocean floor,to the center of the earth,B,True,0.2181934,0.46191543,0.14996198,0.16992919
What would be the most likely thing one would do with the compound MgSO4 7H2O?,power a car,blow up a building,soak ones feet,fertilize a lawn,C,True,0.13641883,0.2887987,0.4201996,0.1545828
Who originally proposed the idea of daylight-saving time?,Benjamin Franklin,Henry David Thoreau,Galileo,Albert Einstein,A,False,0.35352618,0.40059763,0.16699393,0.07888235
If you ask for 'gai' at a Thai restaurant what will you get?,shrimp,chicken,beef,pork,B,True,0.261829,0.33619508,0.261829,0.14014696
On a set of jumper cables what color designates the negative connector?,black,red,orange,blue,A,False,0.23500371,0.3874556,0.23500371,0.14253695
Which of these is a commonly-known investment account?,CNN,EMC,IRA,IRS,C,True,0.16702813,0.24302451,0.40067968,0.18926768
If you are 'riding fakie' inside a 'half pipe' what are you probably doing?,skiing,biking,snowboarding,surfing,C,False,0.21638343,0.5190769,0.14871801,0.11582171
Which of these people was not alive in the 20th century?,Mark Twain,Thomas Edison,Sigmund Freud,Ulysses S Grant,D,False,0.32332504,0.25180578,0.25180578,0.17306343
What color is cartoon character Marge Simpson's hair?,yellow,purple,blue,brown,C,False,0.3103132,0.3103132,0.21327494,0.16609868
Which of these is not a fabric?,Velveteen,Celotex,Seersucker,Tencel,B,True,0.2594834,0.33318326,0.22899328,0.17834015
How is 4:00 pm expressed in military time?,1600,4,400,4:00,A,False,0.21976466,0.24902599,0.24902599,0.2821834
Which of the following is most likely to cause a rise in the average temperature of Earth's atmosphere in the future?,Atomic warfare,CO2 from fossil fuels,Dust clouds from volcanoes,Depletion of Earth's ozone layer,B,True,0.20191018,0.35436338,0.2287942,0.21493226
Which of the following activities is likely to have the greatest impact on biodiversity?,Copper mining in Chile,Soil erosion on the slopes of the Rocky Mountains,Large-scale deforestation of the Amazon or Congo basin tropical forests,Increased use of ethanol fuels in the United States,C,True,0.23533095,0.23533095,0.32165927,0.20767884
Whom did Billie Jean King defeat in the famous 'Battle of the Sexes' tennis match?,Jimmy Connors,Pete Sampras,John McEnroe,Bobby Riggs,D,False,0.3030892,0.3030892,0.26747528,0.12634638
Which of the following structures is most susceptible to damage by acid precipitation?,A monument made of granite,A roof made of slate,A tombstone made of marble,A statue made of gabbro,C,False,0.4209627,0.22532511,0.1988487,0.15486352
Who is an archenemy of the cartoon superhero Underdog?,OverCat,Muttley,Mr Whoopie,Dick Dastardly,A,False,0.28421366,0.32205626,0.22134583,0.1723843
Mohair is made from the fleece of what animal?,camel,llama,goat,mole,C,False,0.22495952,0.32731417,0.32731417,0.120412156
"The Burgess Shale is a rock formation in Canada that has a large number of fossils from the Cambrian period preserved in exquisite detail. Many primitive members of modern phyla, including arthropods, mollusks, and chordates, can be found among the fossils exposed in this region. Based on these fossils, it can be concluded that most of the modern groups of animal life first appeared roughly",3 billion years ago,540 million years ago,65 million years ago,"200,000 years ago",B,False,0.28012884,0.28012884,0.24721283,0.19252954
The Strauss family of composers popularized what dance?,waltz,tango,fox-trot,square dance,A,True,0.34031472,0.26503736,0.23389466,0.16075328
What was Ludwig Van Beethoven's final symphony?,Ninth,Tenth,Eleventh,Twelfth,A,False,0.2617501,0.2617501,0.29660174,0.17989805
A portrait that comically exaggerates a person's physical traits is called a what?,Landscape,Caricature,Still life,Impressionism,B,True,0.22990575,0.3790505,0.29520482,0.09583897
The government establishes a price floor in a market for a good in order to,eliminate a surplus in the market,eliminate a shortage in the market,help buyers of the good,help sellers of the good,D,False,0.26740265,0.3030069,0.26740265,0.1621879
A student is standing in front of the class delivering a presentation. Some students in the back of the room note that they are having trouble hearing what the presenter is saying. Which of the following suggestions to the presenter would best address this problem?,Engage your audience by making eye contact with people in the back of the room,Entertain your audience with exaggerated body language,Emphasize your main points by reading them directly from a paper,Project your voice by relaxing the rib cage and maintaining good posture,D,False,0.21976466,0.24902599,0.2821834,0.24902599
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. The description of the sun in the second sentence contains which of the following literary devices?",Foreshadowing,Irony,Flashback,Personification,D,False,0.19252954,0.28012884,0.28012884,0.24721283
Which of these is not one of the 3 methods of heat transfer?,Conduction,Radiation,Convection,Induction,D,False,0.22638935,0.32939455,0.25653273,0.18768336
Which of these is not an ingredient in Yorkshire pudding?,eggs,milk,chocolate,meat drippings,C,False,0.3081768,0.24000832,0.24000832,0.21180661
"Anna feels that she is confusing ""who"" and ""whom"" in her narrative. She wants to correct her error. Which of the following reference materials will best help Anna accomplish such a task?",A dictionary,A thesaurus,A glossary,A grammar guide,D,False,0.4406479,0.20814733,0.20814733,0.14305742
Where was the chicken First domesticated?,France,India,Peru,Zaire,B,True,0.2700561,0.30601364,0.23832366,0.18560666
Which of the following is not in Nevada?,Liberace Museum,Pikes Peak,Lake Mead,Hoover Dam,B,True,0.2610987,0.33525738,0.24527955,0.15836437
What famous folksinger founded the Institute for the Study of Non-Violence in 1965?,Bob Dylan,Woody Guthrie,Joan Baez,Peter Yarrow,C,False,0.21951321,0.41010463,0.21951321,0.15086907
Phoebe Dione and Helene are moons of what planet?,Jupiter,Saturn,Neptune,Pluto,B,True,0.18785562,0.3509605,0.2733283,0.18785562
Which of these companies is not an online stock brokerage?,E*Trade,EDigital,Datek Online,DLJ Direct,B,False,0.1893041,0.25874802,0.29319993,0.25874802
Which of these is not the name of one of rock musician Frank Zappa's children?,Dweezil,Ahmet,Moon Unit,Lumpy Gravy,D,True,0.23342532,0.23342532,0.23342532,0.29972404
How much does Peanuts character Lucy charge for her psychiatric advice?,5 cents,10 cents,75 cents,$125,A,False,0.23832366,0.30601364,0.2700561,0.18560666
Which of the following is the most reasonable action to take for an artist whose work requires the use of a specific hazardous product?,Finding a nontoxic product to use and adapting the art-making process as necessary,Reading the product's label and proceeding according to the label directions,Making sure no children are present when using the product,Checking with a qualified toxicologist before using the material,B,False,0.30601364,0.2700561,0.23832366,0.18560666
What children's storybook character believes that the sky is falling?,Chicken Little,Curious George,Jack Sprat,Tom Thumb,A,True,0.36304057,0.28273627,0.28273627,0.07148693
Pop icon Tiny Tim was famous for playing what musical instrument?,ukulele,kazoo,accordion,fiddle,A,True,0.4055313,0.24596716,0.24596716,0.10253437
Which of the following is the highest level taxonomic rank?,Domain,Class,Phylum,Kingdom,A,False,0.2206912,0.2206912,0.36385828,0.19475931
When daylight-saving time arrives in the spring how do most Americans turn their clocks?,one hour forward,one hour backward,two hours forward,two hours backward,A,True,0.4028737,0.31375834,0.16794273,0.11542525
Which of these fashion designers was born in the United States?,Laura Ashley,Helmut Lang,Donna Karan,Christian Dior,C,True,0.19908255,0.25562707,0.2896634,0.25562707
Who was on the $500 bill?,Calvin Coolidge,Andrew Jackson,Aaron Burr,William McKinley,D,False,0.3632936,0.28293332,0.24968779,0.104085356
For a man and woman on a date 'dutch treat' means what?,The man pays,The woman pays,The Dutch pay,Each pays their own way,D,False,0.3293494,0.37320176,0.17628802,0.12116087
What city's residents are known as 'Knickerbockers'?,Boston,Philadelphia,New York City,London,C,False,0.22140972,0.32214925,0.32214925,0.13429178
Which of these college football programs has produced the most Heisman Trophy winners?,Notre Dame,USC,Oklahoma,Michigan,A,False,0.23619488,0.23619488,0.34366152,0.18394876
What does a pH level measure?,acidity,density,wavelength,humidity,A,True,0.41818747,0.2536435,0.15384258,0.17432646
If a hertz is equal to one cylce per second how many cycles per second does a megahertz equal?,-328716,1000,1000000,1000000000,C,False,0.17383946,0.2866128,0.2529349,0.2866128
"Every day was a happy day, and every night was peaceful. The sentence above can best be classified as",simple,compound,complex,compound-complex,B,False,0.2617501,0.2617501,0.29660174,0.17989805
Which of these holidays is not attached to a specific date?,Independence Day,New Year's Day,Thanksgiving,Christmas,C,False,0.2866128,0.2866128,0.2529349,0.17383946
Where is the Louvre museum?,Paris,Lyon,Geneva,Vichy,A,True,0.38812074,0.26675123,0.18333524,0.1617928
Which of the following guidance systems is principally a materials-handling device?,Escalator,Conveyor,Highway,Railroad,B,False,0.2773529,0.2773529,0.314282,0.13101223
"A preschool teacher is teaching students about a color wheel, which is an organization of hues around a circle. Red, yellow, and blue are examples of which of the following kinds of colors on the color wheel?",Complementary,Primary,Secondary,Tertiary,B,False,0.26798046,0.26798046,0.26798046,0.1960587
A second-grade teacher has each student select a card at random that is marked with a three-digit number. Students then model their numbers with base ten blocks on a place value mat. Which of the following whole number concepts does the lesson best reinforce?,Comparing quantities,Describing quantities,Ordering quantities,Decomposing quantities,D,False,0.17971423,0.29629868,0.27834687,0.24564022
Which brand of cat food claims it's so tasty that 'cats ask for it by name'?,Fancy Feast,Cat Chow,Meow Mix,9-Lives,C,False,0.2866128,0.2529349,0.2866128,0.17383946
In the phrase 'Y2K' what does 'K' stand for?,millennium,computer code,catastrophe,thousand,D,False,0.22134583,0.32205626,0.28421366,0.1723843
What is the approximate speed of light?,165 miles per hour,122000 miles per hour,186000 miles per second,293000 miles per second,C,False,0.14529137,0.30758184,0.30758184,0.23954497
Which of these people was buried in the Valley of the Kings?,Louis XIV,Elvis Presley,Julius Caesar,King Tut,D,False,0.14706098,0.31132808,0.35278094,0.18883003
After Prince Charles who is next in line to be the king of England?,Prince William,Prince Andrew,Prince Edward,Fresh Prince,A,True,0.38190207,0.26247722,0.23163532,0.12398545
The disco band ABBA comes from what country?,Norway,Sweden,Switzerland,The Netherlands,B,True,0.18309313,0.4392176,0.23509625,0.14259307
When it's noon in New York during daylight-saving time what time is it in Honolulu?,6:00 AM,6:30 AM,7:00 AM,8:00 AM,A,False,0.1959358,0.2850849,0.32304353,0.1959358
"The total retail market value of all the goods and services produced in a nation, usually stated in annual terms, is the",ratio of profit to sales,current ratio,gross domestic product,trade surplus,C,True,0.1904708,0.21583171,0.4032267,0.1904708
What is the world’s most venomous fish?,Scorpion fish,Lion fish,Stonefish,Toadfish,C,True,0.23389465,0.26503736,0.3403147,0.16075327
What force causes an ice cream cone to fly off of a spinning merry-go-round?,centrifugal,Vehicular,Gravitational,Torsal,A,False,0.23550452,0.3023938,0.2668616,0.19524011
Which of these words is spelled correctly?,decieve,foriegn,hygiene,wierd,C,False,0.3605208,0.26376268,0.17029797,0.20541857
The term 'chili con carne' refers to chili with what?,beans,meat,cheese,chili peppers,B,True,0.2780262,0.40452573,0.1686314,0.1488167
At what age can someone first attend an R-rated movie without an accompanying adult?,15,17,18,21,B,False,0.19095409,0.27783656,0.31483006,0.21637933
On TV's 'Seinfeld' what type of doctor did Mr Costanza go to when he sat on 'fusilli Jerry'?,ophthalmologist,cardiologist,neurologist,proctologist,D,False,0.41181126,0.24977615,0.2204267,0.117985904
In the comic strip 'Peanuts' what is Schroeder known for doing?,Dancing,playing football,playing the piano,Flying an imaginary plane,C,True,0.14885873,0.31513393,0.40463996,0.13136736
How is the Arabic numeral for '2' written?,2,II,I,ii,A,False,0.24846093,0.36150852,0.219266,0.17076454
What country gave us the fashionable headgear called the beret?,Switzerland,China,Mexico,France,D,False,0.30601364,0.23832366,0.18560666,0.2700561
How many spikes are on the Statue of Liberty's crown?,five,seven,nine,thirteen,B,True,0.26503736,0.34031472,0.23389466,0.16075328
In a game with no wild cards what is the highest possible poker hand?,straight flush,royal flush,full house,four of a kind,B,False,0.25562707,0.25562707,0.2896634,0.19908255
Moderate and frequent irrigation is normally most appropriate for a corn crop growing in a,dispersed alluvial fan soil,"heavy-textured soil, such as silty clay","light-textured soil, such as loamy sand",region of low humidity,C,True,0.24697338,0.21795325,0.3171201,0.21795325
What is the capital of North Dakota?,Bismarck,Fargo,Sioux Falls,Pierre,A,False,0.2723227,0.44898424,0.16517207,0.113520995
A fiscal policy to combat a recession would call for,an increase in taxes,an increase in government spending,a decrease in the reserve requirement,a decrease in the discount rate,B,False,0.3287146,0.2900896,0.22592203,0.15527378
An electric fence installed to keep both mature cattle and sheep in a field should have a wire placed at which of the following heights? I. 6 inches II. 18 inches III. 40 inches IV. 60 inches,I only,II only,II and III only,III and IV only,C,False,0.17383946,0.2866128,0.2866128,0.2529349
How much chicken excrement is produced in the United States every year?,4*10^10 kg,4*10^12 kg,4*10^14 kg,4*10^16 kg,A,False,0.19168942,0.24613409,0.31604242,0.24613409
According to the American Kennel Club what is the most popular breed Of dog in the US as of 1999?,Poodle,Beagle,German shepherd,Labrador retriever,D,False,0.29258946,0.2582093,0.29258946,0.15661186
What singer appeared in the 1992 baseball film 'A League of Their Own'?,Brandy,Madonna,Garth Brooks,Whitney Houston,B,False,0.32731417,0.32731417,0.22495952,0.120412156
How is the word 'ambulance' normally written on the front of American ambulances?,in French,in reverse,in braille,in gibberish,B,True,0.18560666,0.30601364,0.2700561,0.23832366
What is the colored part of the eye called?,iris,pupil,retina,cochlea,A,True,0.49088004,0.23187532,0.18058468,0.09666001
If you work as a 'dolly grip' what business are you in?,sheep farming,film production,construction,moving,B,True,0.20814733,0.4406479,0.20814733,0.14305742
Who was the longest reigning monarch in French history?,Louis XIII,Louis XIV,Louis XV,Louis XVI,B,False,0.2506107,0.2506107,0.36463642,0.13414225
The principles of xeriscaping are best exemplified by a homeowner who,installs an in-ground sprinkler system that operates on a timer,lowers the cutting height on the lawn mower to reduce the surface area in contact with the cutting blade,increases the use of fertilizer on the turfgrass to promote growth,replaces nonnative ornamentals with native shrubs that do not require irrigation,D,False,0.24721283,0.28012884,0.19252954,0.28012884
What was the revenue for flat screen televisions sold in Australia in the past 12 months (as of 2013)?,$120 million annual Revenue,$1.2 billion annual Revenue,$12 billion annual Revenue,$120 billion annual Revenue,B,False,0.28012884,0.24721283,0.28012884,0.19252954
What native empire controlled Large areas of South African Territory during the 19th century?,Hutu,Zulu,Aztec,Masai,B,True,0.22375575,0.36891085,0.25354847,0.15378492
How many keys are on a Standard piano?,20,54,88,100,C,False,0.23257597,0.29863346,0.2635431,0.20524758
The most important consideration in designing successful messages to be transmitted through graphic communications is knowledge and understanding of,current technologies,the capabilities of the designer,the limitations of the printer,the nature of the audience,D,False,0.22638911,0.22638911,0.29068938,0.25653246
Which one of these world leaders was assassinated?,Indira Gandhi,Ferdinand Marcos,Golda Meir,Neville Chamberlain,A,True,0.40133289,0.2758318,0.21481802,0.10801728
Which of these candy bars was named for a baseball player?,Baby Ruth,Clark Bar,Reggie Bar,Butterfinger,C,False,0.38989532,0.38989532,0.14343448,0.07677494
