0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_correct,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceA_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceB_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceC_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceD_probs
"Of the classes of dietary fatty acids which have the most beneficial effect on plasma LDL cholesterol levels?
",n-3 and n-6 polyunsaturated fatty acids,Saturated and trans unsaturated fatty acids,Monounsaturated fatty acids,Both a and c,D,True,0.22210716,0.17297724,0.13471481,0.47020087
"Which of the following is not a function of vitamin D?
",Lipid-soluble antioxidant in cell membranes,Fast responses to increase calcium absorption with no change in gene expression,Regulation of differentiation of adipocytes,Regulation of bone turnover,A,False,0.012717831,0.09397277,0.10648509,0.78682435
"How many kcal are there in one gram of ethanol?
",23.5 kJ or 5.8 kcal per g,19.7 kJ or 4.1 kcal per g,29.7 kJ or 7.1 kcal per g,36.5 kJ or 8.1 kcal per g,C,False,0.068633646,0.14529742,0.2114065,0.57466245
"Colonic microbiome:
",Is present in babies in utero,Is a cause of eosinopjhilic oesophagitis,Is easily changed by probiotic supplementation,May be changed with consumption of oligo-saccharides,D,True,0.19711637,0.17395459,0.09311118,0.53581786
"Which of the following amino acids cannot provide a substrate for gluconeogenesis?
",Leucine,Tryptophan,Histidine,isoleucine,A,False,0.019354196,0.11137572,0.14300925,0.7262609
"What nutritional strategies will not improve performance during prolonged endurance type exercise?
",Carbohydrate loading,Tapering,The classic glycogen loading regime,Exogenous carbohydrate ingestion during exercise,C,False,0.030303981,0.08237476,0.10577129,0.78155
"Which body composition method would you use to measure body mineral content?
",Magnetic Resonance Imaging,Dual-energy X-ray absorptiometry,Isotope dilution,Skinfold Thickness,B,False,0.017412212,0.12865981,0.113541886,0.74038607
"These factors increase risk of osteoporotic fracture:
",High bone mineral density,High body weight,High lean mass,Poor muscle strength,D,True,0.037196793,0.10111137,0.114574194,0.7471176
"Fruit and vegetable consumption
",Has been associated with greater bone mineral loss in observational studies,"Has an uncertain relationship with skeletal health because research studies are confounded by associated lifestyle factors such as smoking, exercise and alcohol consumption",Has consistently resulted in less bone loss in supplementation studies,Has large effects on bone mineral loss,B,False,0.19014007,0.2766522,0.13068123,0.40252653
"Which are the FIVE main series of apoproteins that have been identified?
","apoA, apoB, apoC, apoD, and apoE","apoA, apo(a), apoB, apoC and apoE","apoA, apoB, apoC, apo E, and apoL","apoB, apoC, apoD, apoE and apoM",B,False,0.15766026,0.10835821,0.027397245,0.7065843
"Which of the following is the yield of ATP from complete oxidation of glucose to carbon dioxide and water?
",10,25,30,32,D,True,0.018720126,0.12207056,0.15674171,0.70246756
"Nutrients may pose health risks:
",When intakes exceed established ULs (Upper Levels),At any level greater than a recommended dietary intake,Only when intakes are less than those required for nutritional benefits,Under no known conditions of usual intake,A,False,0.25800633,0.13810083,0.12187355,0.48201925
"The Atherogenic Lipoprotein Phenotype (ALP) is a collection of which lipoprotein abnormalities?
","Reduced levels of HDL, a high proportion of small dense LDL and raised triglycerides","Reduced levels of HDL, a high proportion of small dense LDL and normal triglycerides","Raised levels of HDL, a high proportion of small dense LDL and raised triglycerides","Reduced levels of HDL, a low proportion of small dense LDL and raised triglycerides",A,False,0.20122956,0.095054105,0.15671773,0.5469986
"The colonic microflora can be considered as ""an organ within an organ"". Which of the following statements best describes the functions of the microbiota?
",Measurement of daily dietary fibre intake underestimates the amount of fermentable material entering the colon each day,All of the options given are correct,"Acetate, propionate and butyrate are the chief organic acids produced by anaerobic colic fermentation","The establishment of an ""acetate buffer"" in the colonic lumen suppresses the growth of some pathogenic bacteria.",B,False,0.06140154,0.1669067,0.18913007,0.5825616
"Which of the following statements about glucose metabolism is correct?
",Glucagon increases the rate of glycolysis,Glycolysis requires NADP+,"In glycolysis, glucose is cleaved into two three-carbon products",The end-product of glycolysis in red blood cells is pyruvate,C,False,0.0924363,0.15240169,0.15240169,0.6027604
"What dietary component has been shown to improve hypertension in humans?
",potassium,sodium,polyunsaturated fatty acids,cholesterol,A,False,0.031086564,0.12294975,0.29494113,0.5510225
"Fats normally contain triacylglycerols at concentrations of:
",75-95%,50- 75%,> 95%,< 50%,C,False,0.15264504,0.28517848,0.19600013,0.36617643
"Which of the following statements about protein structure is correct?
",The sequence of amino acids in a protein is its tertiary structure,Cross-links formed by oxidation of -SH groups of cysteine to form disulphide bridges render the amino acid unavailable to digestion.,Cross-links between the &epsiv;-amino group of lysine and the carboxyl group of glutamate render the amino acid(s) unavailable for digestion.,All proteins have the same secondary structure,C,False,0.14121081,0.26381654,0.16001281,0.43495992
"Which of the following statements about exposures is true?
",'Exposure' refers to contact with some factor that may be harmful or beneficial to health.,An exposed individual has a greater risk of disease.,Dietary intake is not an 'exposure' because individuals make a choice about what they eat.,"High body mass index is a risk factor for a range of health conditions, therefore, it cannot be treated as a single exposure.",A,False,0.14380097,0.14380097,0.067926764,0.6444712
"The test for checking mean plasma glucose concentration over the previous 8-10 weeks is:
",Hemoglobin A1c,Oral glucose tolerance test (OGTT),Fructosamine test,Fasting plasma glucose concentration,A,False,0.031329732,0.18029018,0.15910552,0.62927455
"Which one of these organs has the lowest energy expenditure per unit of body mass (kg)?
",Brain,Kidney,Liver,Skeletal Muscle,D,True,0.015524237,0.06957481,0.16690129,0.74799967
"Are GM foods a valuable tool with which to address global food security and climate change?
","No, because they may cause cancer and have other unknown health effects thus making them unacceptable to consumers","Yes, because they can provide us with a more abundant and economical food supply for the world as well as continued improvement in nutritional quality","Yes, because they are cheaper than non-GM foods","No, because GM foods cannot adapt to the rate of climate change",B,True,0.13447072,0.3655293,0.13447072,0.3655293
"What do flavonoids (polyphenols), including isoflavones (phytoestrogens), inositol phosphates (phytates), lignans (phytoestrogens), isothiocyanates, indoles, phenols and sulphides and thiols, have in common?
",They are all sources of fibre,They are all derived from plant foods,They are all vitamins,They are all nutrients,B,False,0.034200914,0.105346225,0.08204372,0.7784092
"Which of the following will increase in vitamin D deficiency?
",The plasma concentration of prothrombin,The plasma concentration of preprothrombin,The plasma activity of alkaline phosphatase,The plasma activity of acid phosphatase,C,False,0.099482246,0.1640185,0.1640185,0.5724808
"The 'mad cows disease' has had the greatest impact on food choice due to which of the following?
",A difference in perception of risk,Higher prices of meat,Farmers or food producers not trusting the government,Scientists investigating alternatives for meat,A,False,0.25641757,0.19969821,0.12112309,0.4227611
"Which one of the following is a definition of glycaemic index?
",The increase in blood glucose concentration after consuming the food.,The increase in blood glucose concentration after consuming the food compared with that after consuming an equivalent amount of white bread.,The increase in blood insulin concentration after consuming the food.,The increase in blood insulin concentration after consuming the food compared with that after consuming an equivalent amount of white bread.,B,False,0.10331434,0.2808375,0.09117459,0.5246735
"Which of the following statements is true?
Impaired foetal growth is described as intrauterine growth retardation (IUGR). IUGR has the same definition as:
",low birthweight (LBW),very low birthweight (VLBW),birth weight below a population threshold for gestational age,pre-term birth,C,False,0.10558601,0.25328767,0.22352558,0.41760075
"Which statement about dietary fibre is most correct?
","The end products of it fermentation is mainly malic, succinic and propionic acids","Fermentation studies in vitro, with human faeces, have shown that soluble and insoluble forms are fermented completely within 24 hours","Fibre sources, such as hemicelluloses, pectins and inulin are rapidly fermented to short chain fatty acids, which have trophic effects on the colon",Stool bulking occurs mainly through the action of insoluble fibres such as cellulose,C,False,0.105630815,0.19734433,0.22362043,0.47340447
"Which of the following is not a reason for increased risk of vitamin or mineral deficiencies among older people in high income countries?
",Low income so decreased ability to purchase nutrient-rich foods,Decreased mobility and little time spend outdoors in the sunshine,Decreased intrinsic factor in the stomach,High nutrient requirements for tissue turnover,D,True,0.017152896,0.1267437,0.1267437,0.7293597
"What is the estimated global prevalence of untreated dental caries?
",20%,40%,60%,80%,B,False,0.027397245,0.10835821,0.15766026,0.7065843
"Bone mineral accretion
",Is rapid in the first 10 weeks of foetal life,Is slow in infancy,"In childhood, adolescence and young adulthood predicts risk of fracture in old age",Is particularly high after the menopause in women,C,False,0.124088116,0.20458671,0.18054715,0.49077803
"Which of the following is not considered a diagnostic feature of Anorexia Nervosa
",Depressive symptoms,Significant Weight Loss,Body Image Distortion,Fear of becoming fat,A,False,0.011240233,0.09411331,0.1992379,0.6954086
"Supplementation with long-chain fatty acids EPA and DHA during pregnancy and infancy will likely benefit the following:
",Visual performance,Motor performance,Behaviour disorders,Memory,A,False,0.047271207,0.16499272,0.21185486,0.5758812
"Deficiency of thiamin in alcoholics leads to
",Wernicke-Korsakoff syndrome,Cushing syndrome,Fatty liver,Hypogonadism,A,False,0.18522377,0.18522377,0.18522377,0.44432873
"In human DNA, which nucleotide base is methylated at the 5' position?
",Adenosine,Thymine,Cytosine,Guanine,C,False,0.04921315,0.17177075,0.24992497,0.5290912
"Which of the following statements is correct regarding intracellular fat metabolism?
",The mechanism by which non-esterified fatty acids are taken up by cells is by diffusion only.,"The mechanism by which non-esterified fatty acids are taken up by cells is by a combination of diffusion and carrier-mediated transport involving fatty acid binding, translocase and transport proteins.","The mechanism by which non-esterified fatty acids are taken up by cells is by a combination of diffusion and carrier-mediated transport involving fatty acid esterification, synthesis and transport proteins.","The mechanism by which non-esterified fatty acids are taken up by cells is by carrier-mediated transport only involving fatty acid binding, translocase and transport proteins.",B,True,0.08306107,0.4218189,0.07330114,0.4218189
"Which of the following statements about the digestibility of dietary proteins is correct?
",The digestibility of plant proteins is generally less good compared to animal proteins.,The digestibility of meat protein is less good compared with plant proteins.,Digestibility can only be measured at the terminal ileum,Digestibility can only be measured as faecal digestibility,A,False,0.19460726,0.22051892,0.11803527,0.46683857
"Basal Metabolic Rate (BMR):
",is measured in comfortable sitting position,is unaltered in hypothyroidism and hyperthyroidism,Is higher after weight gain because part of the excess weight is fat-free mass.,is not altered after weight loss.,C,False,0.13495152,0.19635332,0.13495152,0.5337436
"What is the best method to estimate changes in body fat during weight loss?
",BMI,DXA,Four-compartment model,MRI,C,False,0.014363811,0.12026672,0.25460464,0.6107648
"Which of the following statements is correct?
",Cholesterol mainly occurs in the cell walls of bacterial cells,Cholesterol mainly occurs in the cell walls of mammalian cells,Cholesterol mainly occurs in the cell walls of yeast cells,Cholesterol mainly occurs in plant cell walls.,B,False,0.069094256,0.14627255,0.12908508,0.6555481
"Which of the following statements about the role of the intestine in development of obesity best describes the situation?
",Obesity occurs because gut hormone secretion becomes deranged and PYY secretion fails to give a satiety signal.,"The gut/brain signalling pathway controls energy intake to within 2% of requirements, even in people who are morbidly obese","The problem is one of greed and gluttony, whereby people override strong satiety signals on a regular basis","Flavour signals from tasty, processed food will override satiety signals even after a large meal",B,False,0.1356438,0.17417008,0.15370457,0.5364816
"Which of these factors is associated with an increase in the risk for prostate cancer?
",Insulin-like growth factor-1,Dietary fat,Alcohol,Salt,A,False,0.032858793,0.08931946,0.12995905,0.74786264
"Which of the following is not a function of vitamin A
",Synthesis of the blood clotting proteins,Activation of vitamin D receptors,Activation of thyroid hormone receptors,Regulation of gene expression and cell differentiation,A,False,0.010598866,0.06911329,0.07831562,0.84197223
"Which of the following confirmed values meet the diagnostic threshold for diabetes?
",fasting blood glucose ? 140 mg/dl,random glucose > 160 mg/dl,2 hour post prandial glucose ≥ to 126 mg/dl,fasting blood glucose ≥ 126 mg/dl,D,True,0.06901285,0.16555323,0.18759638,0.5778375
"What is the basic functional unit of skeletal muscle tissue?
",the muscle fibre,the sarcomere,the myofibril,the sarcoplasmic reticulum,B,False,0.13813867,0.17737356,0.13813867,0.54634905
"In the past two decades, interest in maternal nutrition has been heightened following the findings of epidemiological studies that show links between early experience and later health. Which of the following statements is true:
","although early life may appear to be important, observed links to risk of cardiovascular disease and type 2 diabetes can be largely explained by adult lifestyle",the observed links between early experience and later health have only been seen in UK studies,the epidemiological evidence shows programmed differences in physiology are only linked to events before birth,the epidemiological evidence shows programmed differences in physiology are linked to events before birth and in early postnatal life,D,True,0.050269492,0.106420524,0.056962803,0.7863472
"Was T.R. Malthus correct in concluding that population growth will outstrip food production growth?
","No, technological and institutional innovations have permitted food supplies to more than keep pace with population growth.","Yes, it is only because of widespread famines that population has not overwhelmed food supplies altogether.","No, but it is only because of the introduction of genetically modified food that supplies have kept pace with population growth.","No, but supplies are not likely to keep pace with population growth over the next 10 years.",A,False,0.1428642,0.3427134,0.1260772,0.38834515
"What are histones?
",Lipids,Carbohydrates,Nucleotides,Proteins,D,True,0.006086971,0.039692037,0.15698506,0.7972359
"Which of the following statements about methods of evaluating protein quality in human nutrition is correct?
","The rat protein efficiency ratio assay, (PER), is a good method of assessing protein quality for human nutrition.","The rat net protein-utilisation assay, (NPU), is the best method of assessing protein quality for human nutrition.",Animal growth assays underestimate the quality of dietary proteins for human nutrition,The growing rat is a good model for assessing protein quality in human nutrition.,C,False,0.090597875,0.16925912,0.14937064,0.59077233
"Alcohol is a major risk factor for cancer development. Which alcohol metabolite plays a prominent role in cancer development?
",fatty acid ethyl esters (FAEE),acetate,acetaldehyde,alcohol,C,True,0.04406499,0.11978107,0.418077,0.418077
"The body mass index (BMI) of vegetarians differs on average from meat-eaters by how much?
",3 units of BMI,0.5 units of BMI,1 unit of BMI,2 units of BMI,C,False,0.041314565,0.12725782,0.18515904,0.64626855
"Which of the following statements about the diets and nutritional status of older people is correct?
",Reports suggest that older people consume less than the recommended contribution of fat to energy intake.,Multiple micronutrient deficiencies are widespread in older people in high-income countries.,Older people generally have a lower energy intake than younger adults.,There is little variation in the dietary intake between older people.,C,False,0.07758033,0.14493914,0.12790833,0.64957213
"Cholesterol and fatty acids absorbed from the intestinal lumen are packaged into which types of lipoproteins and secreted from the enterocytes into the lymph?
",Chylomicrons and HDL,Chylomicrons and VLDL,HDL and LDL,VLDL and HDL,A,False,0.09311118,0.17395459,0.19711637,0.53581786
"Which of the following vitamins is involved in one-carbon metabolism?
",Folate,Riboflavin,Thiamin,Vitamin C,A,False,0.085399434,0.3377613,0.085399434,0.4914398
"Which of the following is not a beneficial effect of exercise in people with diabetes:
",Reduction of triglycerides,Hypoglycaemia,increase of insulin sensitivity,help controlling hypertension,B,False,0.015014866,0.06729196,0.09790923,0.8197839
"Which of the following cannot be a substrate for gluconeogenesis?
",Glutamic acid,Aspartic acid,Palmitic acid,Galactose,C,False,0.049995523,0.10584053,0.15399705,0.6901669
"The intake of which minerals is not affected by high intakes of foods containing phytic acid?
",Calcium,Potassium,Zinc,Iron,B,False,0.027479038,0.0846414,0.17918584,0.70869374
"The pathogenesis of hyperglycemia in type 2 diabetes includes all the following mechanisms except for:
",Increased glucose production by the liver,Impaired insulin secretion,Decreased glucose uptake from the skeletal muscle,All of the options given are correct,D,True,0.03639586,0.20944372,0.18483344,0.56932706
"Inviduals suffering from inhalant allergies may also react to cross- reacting food allergens. A person suffering from a natural latex allergy might not react to one of the following allergens
",avocado,mango,peach,figs,D,True,0.083604716,0.12164415,0.1769912,0.61775994
"Which of the following methods is recommended to screen for malnutrition on admission to hospital?
",A 7-day food diary,The MUST tool,Serum albumin concentration,Demi-span,B,False,0.17089841,0.17089841,0.19365326,0.46455002
"Which of the following in not a zinc-dependent enzyme?
",Superoxide dismutase,Alkaline phosphatase,Glutathione peroxidase,DNA polymerase,C,False,0.05323026,0.21052976,0.16396074,0.5722792
"Which of the following statements about the protein requirement is correct
",The protein requirement is equal to the demand multiplied by the efficiency of utilization.,The protein requirement is equal to the demand divided by the efficiency of utilization.,The protein requirement can be less than the demand.,The protein requirement is always the same as the demand.,B,False,0.14345716,0.16255826,0.1266005,0.56738406
"What dietary pattern shows most promise in preventing age related cognitive decline
",The Western diet,The Mediterranean diet,Neither,Both,B,True,0.037797038,0.40635642,0.14949018,0.40635642
"What enzyme is responsible for copying methylation marks from the parental to the daughter strand of DNA during replication?
",DNMT1,DNMT3a,DNMT3b,DNMT3L,A,False,0.038952842,0.10588481,0.0727735,0.7823888
"What is the worldwide prevalence of obesity?
",11%,13%,15%,39%,B,False,0.01701739,0.097928315,0.16145651,0.7235978
"Lactose
",Is always the cause of milk intolerance,Cannot be digested in the human gut,Intolerance is present in up to 20% of the population,Is excluded on a low FODMAP diet,D,True,0.07583337,0.1819148,0.1819148,0.56033707
"How many stages within the food supply chain can food availability and consumption be measured?
",10,5,2,4,B,False,0.022425875,0.08869606,0.14623508,0.742643
"Which of the following is a function of folate?
",Synthesis of TMP (thymidine monophosphate),Decarboxylation of amino acids to form amine neurotransmitters,Synthesis of methionine from homocysteine,Carboxylation of pyruvate to oxaloacetate,A,False,0.040169243,0.23115803,0.29681277,0.43186003
"The vitamins which are lost most readily during cooking are:
",vitamin E and niacin,vitamin D and vitamin E,riboflavin and vitamin C,vitamin C and thiamin,D,True,0.10634538,0.17533389,0.10634538,0.6119754
"Doses of substances used in animal toxicity studies are usually many times greater than those experienced by people because:
",Animals are generally much less sensitive than people,Such tests can detect only very large risks because of the fact that only small numbers of animals can be used,It is difficult in such studies to determine whether the observed toxic effects were caused by the substance,It is the only way to ensure results are applicable to people,B,False,0.08227218,0.1356439,0.17417021,0.60791373
"Risk management for chemical contaminants of food generally relies on:
",Banning of the contaminant from food,Allowing levels of contamination based on what manufacturers believe is achievable,Banning any food found to contain detectable amounts of the contaminants,Prohibiting the introduction into commerce food containing contaminants at levels greater than a specified level (a risk-based MRL or tolerance),D,True,0.022256657,0.08802679,0.23928164,0.6504349
"The effects of iron on certain aspects of socio-emotional development (shyness, orientation/engagement and response to unfamiliar pictures) is due to:
",The role of iron in myelination,The role of iron in neurochemistry,The role of iron in dopamine production,None of the above,C,False,0.030641666,0.19980878,0.22641298,0.54313654
"Insulin deficiency is associated with
",Reduced lipolysis,Increased ketogenesis,Reduced gluconeogenesis,Reduced proteolysis,B,False,0.09932245,0.18555877,0.26998642,0.44513234
"Which of the following vitamins provides the coenzyme for reduction reactions in fatty acid synthesis?
",Folate,Niacin,Riboflavin,Vitamin B6,B,False,0.013171144,0.18182203,0.08588665,0.7191201
"On an average daily basis, the gross energy intake of a healthy woman is 9279 kJ, the energy content of her faeces and urine are 647 kJ and 318 kJ, respectively. Her average daily digestible energy intake and metabolisable energy intake would be, respectively,:
",647 kJ and 318 kJ,9279-318 kJ and 9279-647 kJ,9279+318 kJ and 9279+647 kJ,9279-647 kJ and 9279-(647+318) kJ,D,True,0.18934473,0.16709615,0.18934473,0.45421442
"When epidemiologists judge the evidence to establish possible causes of a health outcome, they consider
",The estimated strength of the association between an exposure and the outcome.,Evidence that the exposure of interest has appeared before the outcome.,Evidence showing that reductions in the exposure level will reverse the risk of the outcome.,All of the options given.,D,True,0.14455327,0.23832805,0.112578206,0.5045405
"Women who are planning a pregnancy are recommended to take a supplement of 400ìg folic acid/ day before and until the end of the first trimester of pregnancy. What effect does such supplementation have on methylation of the imprinted gene IGF2 in the resulting children?
",No effect.,Methylation of IGF2 is increased.,Methylation of IGF2 is decreased.,The effect depends on whether the child is male or female.,B,False,0.032499045,0.18701911,0.2721112,0.50837064
"Occasionally infants are born without a normally functioning immune system. What are the signs most suggestive of a severe combined immunodeficiency?
",Recurrent severe infections,Family history of unexplained death in infancy,Generalised spread of the Tuberculosis strain BCG after vaccination,All of the options given are correct,D,True,0.123786606,0.123786606,0.123786606,0.62864023
"Fibre supplements
",May be helpful in diverticular disease,Are always easily fermented by colonic bacteria,Are usually derived from soluble fibre sources,Should be avoided in constipation,A,False,0.15022087,0.19288741,0.13256945,0.52432233
"Which life-style factors do not confound the interpretation of the health of vegetarians compared with meat-eaters?
",Smoking habit,Social class/position,Physical activity,Age,D,True,0.0885031,0.12877126,0.12877126,0.6539544
"Which of the following has not at one point in the past few decades been considered as a cause of the oedema of kwashiorkor?
",Altered composition of intestinal bacteria,Low intake of antioxidant nutrients,Sudden weaning from the breast,Iron deficiency,D,True,0.012560656,0.10516909,0.19648172,0.6857886
"Which of the following is not a non-coding RNA?
",mRNA,tRNA,rRNA,miRNA,A,False,0.008414515,0.10250978,0.13162516,0.7574505
"More and more detrimental effects of malnutrition during childhood and adult life have been identified. The effects of over nutrition e.g. overweight and obesity are less well known. Overweight and obesity are associated with which of the following
",Cardiovascular disease,Breast cancer,Type 2 diabetes (maturity onset),all of the options given are correct,D,True,0.01941642,0.06776997,0.18421787,0.7285958
"After consumption of a mixed meal, a complex cascade of events takes place that integrates fat metabolism at the whole body level. Which of the following is correct?
",Consumption of a meal leads to suppression of lipase activity within adipose tissue leading to a decrease in plasma NEFA concentrations,Adipose tissue lipoprotein lipase is activated by insulin and therefore is most active following meal consumption,During the postprandial period the VLDL synthesis pathway is suppressed in favour of hydrolysis of chylomicrons,All options given are correct,D,True,0.11845685,0.11845685,0.081414126,0.6816721
"What difference will urbanisation make for hunger and malnutrition?
",No significant difference; low-income urban and rural people face similar constraints in accessing food and consume similar diets in developing countries.,It will reduce poverty and hunger because these are almost entirely concentrated in rural areas.,"Urban dwellers depend more than rural people on purchases to acquire food, have little opportunity to grow their own food, and so are much more vulnerable to food price increases.","Poor city folk eat mainly sorghum, millet, maize and root crops, so a lot more of those foods will need to be produced as the world urbanises.",C,False,0.02079656,0.09320371,0.19731227,0.68868744
"Which membrane fatty acids are precursors for eicosanoids?
",C20 and C22 saturated fatty acids,C18 and C22 polyunsaturated fatty acids,C20 and C22 monounsaturated fatty acids,C20 and C22 polyunsaturated fatty acids,D,True,0.027883386,0.20603192,0.20603192,0.5600528
"Under conditions of metabolic or other stress, which of the following amino acids generally regarded as being dispensable may be required in greater amount than can readily be synthesised in the body?
",Glutamate,Alanine,Aspartate,Glycine,D,True,0.044626273,0.05730127,0.10705286,0.7910196
"The most direct method for measuring body composition is:
",underwater weighing,Skinfold test,Body mass index,weight,A,False,0.08024153,0.28007045,0.28007045,0.3596176
"What type of diet is recommended for weight maintenance?
",Low protein and low GI,High protein and high GI,Low protein and high GI,High protein and low GI,D,True,0.10143729,0.08951809,0.14759038,0.6614542
"The Worldwide HIV/AIDS campaigns have made significant progress over the last years. The HIV infection rates in Europe
",Have been significantly decreasing,Have been unchanged,Have been increasing,Are unknown,B,False,0.08174145,0.2517814,0.19608754,0.47038957
"For certain micronutrients, 'biochemical functional indices' have been developed, to assess the adequacy of one or more biochemical pathways that respond predictably to changes in status of that specific micronutrient. One example is serum methylmalonic acid as a biochemical functional index for vitamin B12 status. What is the primary aim of such biochemical functional index measurements?
",To achieve a better estimate of the dietary intake of the micronutrient.,"To overcome interference, eg by acute phase-linked effects.","To correct for nutrient losses, e.g. through urinary excretion.","To provide an additional status estimate that can probe critical tissue adequacy, and hence the risk of consequent clinical disease or physiological malfunction.",D,True,0.012326347,0.020322712,0.103207245,0.86414367
"In terms of price per calorie, which of the following foods is the cheapest and most nutritious?
",Apple,Slice of bread,Cheese burger,Broccoli,C,False,0.024356201,0.14016026,0.12369099,0.7117925
"All babies lose weight after birth, you should be concerned when:
",Weight loss is 5%,Weight loss is < than 10%,Birth weight is not regained by day 7,Weight loss in > than 10% or birth weight is not regained by day 14,D,True,0.032631062,0.16571422,0.14624229,0.65541244
"Which of the following statements about glucose metabolism is correct?
",All of the reactions of glycolysis are freely reversible for gluconeogenesis.,Fructose cannot be used for gluconeogenesis in the liver.,Red blood cells can catalyse aerobic glycolysis because they contain oxygen bound to haemoglobin.,Red blood cells can only metabolise glucose by anaerobic glycolysis and the pentose phosphate pathway.,D,True,0.08227218,0.17417021,0.1356439,0.60791373
"Risk assessment is applied to data on toxicity and human exposure to:
","Estimate the likelihood, or probability, of a toxic effect on exposed humans",To support risk management decisions for food substances,To derive Allowable Daily Intakes,All of the above,A,False,0.09924224,0.18540892,0.06820812,0.6471407
"What is the typical body composition of a normal weight young adult man?
","Fat = 17%, Fat Free Mass=83%, Intracellular Fluid= 40%, Extracellular Fluid= 20%","Fat = 83%, Fat Free Mass=40%, Intracellular Fluid= 17%, Extracellular Fluid= 20%","Fat = 20%, Fat Free Mass=17%, Intracellular Fluid= 40%, Extracellular Fluid= 83%","Fat = 40%, Fat Free Mass=20%, Intracellular Fluid= 17%, Extracellular Fluid= 83%",A,False,0.1157796,0.10217515,0.1157796,0.6662656
"The critical pH below which demineralisation of tooth enamel occurs is usually around:
",6,5.7,5.5,5,C,False,0.03857222,0.10485016,0.17286868,0.6837089
"The supplementation of diet with which fat soluble vitamins has been shown to reduce cardiovascular disease?
",Vitamin A and D,Vitamin A and K,Vitamin D and E,None of the above,D,True,0.15845901,0.17955758,0.10890718,0.55307627
"Vitamin D deficiency can often be found as a single nutrient deficiency, that is, in an otherwise well-nourished person. The main reason this can happen is because:
",Foods containing large amounts of vitamin D are eaten by both poor and wealthy people according to various cultural reasons.,The content of vitamin D in foods depends on the soil in which the food was grown so is not related to wealth or age.,Most vitamin D in the body does not come from food so access to food is not an important determinant of vitamin D status.,Diets containing sufficient other nutrients to promote growth can increase the requirement of vitamin D so that it becomes limiting.,C,False,0.052684285,0.14321074,0.16227902,0.641826
"Water transport can occur from the lumen of the intestine to the blood stream, or from the blood stream to the intestinal lumen. Which single statement about this phenomenon, below, is actually correct?
","A ""flip-flop"" mechanism efficiently transports water directly across the enterocyte membrane","Water flows into the gut from the mucosa, during digestion of starch and protein, in order to reduce luminal osmolality",Water is mostly absorbed by movement between the cells lining the gut (enterocytes) via tight junctions,Dietary intake of water is always greater than water movement in the small intestine,B,False,0.066338226,0.12393613,0.18032601,0.6293996
"Which of the following are the recommended blood pressure and lipid goals for the prevention of cardiovascular disease in adults with diabetes?
","BP < 140/90, Trig <150, LDL < 100","BP < 130/85, Trig < 300, LDL < 100","BP < 135/80, Trig < 200, LDL < 130","BP < 130/80, Trig <150, LDL < 100",D,True,0.06820812,0.18540892,0.09924224,0.6471407
"Current recommendations are that:
",All babies should be exclusively breastfed until around 6 months,Solids should be introduced at 4 months of age,Cow's milk is appropriate for all children from 6 months,Bottle feeding is more appropriate for babies than breast feeding,A,True,0.45489073,0.21487516,0.054328952,0.27590516
"Food allergies:
",Are avoidable if the allergic agents are not allowed to exceed specified limits,Are a form of food intolerance,Usually occur only after an individual has been sensitized by prior exposure,Are uncomfortable but generally of little medical concern,C,False,0.22709171,0.22709171,0.12155343,0.42426315
"The UNICEF model of the causes of malnutrition identifies several levels of causes: immediate, underlying and basic. Which of the following is not one of the underlying causes in the UNICEF model?
",Insufficient rainfall for agriculture,Inadequate access to food,Inadequate care for mothers and children,Insufficient health services and unhealthy environment,A,False,0.014544556,0.10747054,0.17718896,0.70079595
"Which statement about intestinal ""brakes"" and ""accelerators"" is FALSE?
",Dietary starch is a potent stimulator of small intestinal motility because it causes insulin release from the pancreas,"Food in the stomach causes gastrin release, which stimulates acid secretion",Short-chain fatty acids which move from colon to caecum (reflux) promote ileo-caecal motility,"The arrival of lipid in the duodenum causes an immediate reduction in motility and a switch from the ""fasting"" to the ""feeding"" pattern.",A,False,0.013778377,0.07928909,0.054494537,0.85243803
"What is meant by the term 'functional isolation'?
",A child that is only developing one single function at the time,A child that is isolated from proper nutrition and therefore not developing adequately,"A malnourished, apathetic child that is not receiving the same stimulation from the environment affecting his/her development negatively",None of the above,C,False,0.071636185,0.13383402,0.19472733,0.59980243
"Which of the following proteins is not involved in the absorption of cholesterol in the small intestine?
",NPC1L1,LDL receptor,ACAT2,ABCG5/G8,B,False,0.020822348,0.13577877,0.1538575,0.68954146
"What is the prevalence of alcoholic myopathy in alcoholics
",30 to 50%,40 to 60%,20 to 40%,10 to 30%,B,False,0.025472634,0.12936072,0.18821873,0.6569479
