0,1,2,3,4,5,llama_7B_alpaca_20000_dp_correct,llama_7B_alpaca_20000_dp_choiceA_probs,llama_7B_alpaca_20000_dp_choiceB_probs,llama_7B_alpaca_20000_dp_choiceC_probs,llama_7B_alpaca_20000_dp_choiceD_probs
How much kale would be needed to provide enough calories for a person for an entire year?,2*10^3 kg/yr,2*10^4 kg/yr,2*10^5 kg/yr,2*10^6 kg/yr,A,True,0.38245744,0.20471472,0.075310335,0.3375175
How long has the average United States citizen spent as president?,1 seconds,10 seconds,1 minute,10 minutes,B,False,0.16724168,0.1014372,0.14759026,0.5837308
What is the proletariat?,the homeless,the royalty,the upper class,the working class,D,True,0.08539501,0.045708653,0.058691077,0.8102053
According to the proverb necessity is the mother of what?,Invention,Luck,Problems,Procrastination,A,False,0.07485603,0.035359483,0.17957029,0.71021426
What rank entitles a general in the US Army to wear three stars?,brigadier general,corporal general,lieutenant general,major general,C,False,0.25612712,0.023823533,0.023823533,0.6962257
What is another way of writing-'six feet'?,6',6,6'',6#,A,True,0.37491965,0.15628976,0.13792524,0.33086544
"In construction, the plates are horizontal structures at the top and bottom of a wall. Which of the following are the vertical structures?",Rafters,Studs,Headers,Joists,B,False,0.6463713,0.011838703,0.036465775,0.30532417
What part of the world was once known as Cathay?,China,India,Iran,Indonesia,A,False,0.09744569,0.046030086,0.040621407,0.81590277
What is a shaddock?,a fish the offspring of a male shad and a female haddock,"a crystal such as quartz, that sticks out from a mineral vein",a plant that is a member of the nightshade family,a grapefruit,D,False,0.8053736,0.096188165,0.04009719,0.05834107
How many innings are there in a regular Major League Baseball game?,seven,eight,nine,ten,C,False,0.6784482,0.026306292,0.012426212,0.28281927
"Which of the following statements is correct about a trophic structure in which a leaf-eating grasshopper is eaten by a frog, which in turn is eaten by a snake?",The frog is a herbivore.,The snake is a secondary consumer.,The grasshopper is a primary consumer.,The snakes outnumber the grasshoppers in the community.,C,False,0.18332492,0.12599726,0.12599726,0.5646805
"People who believe their political views are important, that government will respect these views, and that their views can influence political affairs are said to have a strong sense of",political partisanship,political alienation,political allegiance,political efficacy,D,True,0.34302136,0.09827727,0.059608176,0.49909315
What was the average life expectancy of white males born in the U.S. just before the Civil War?,40 years,50 years,60 years,70 years,A,False,0.19929686,0.08307929,0.17587885,0.541745
"What does the Yiddish word""'meshuga' mean?",crazy,sacred,stingy,sweet,A,True,0.48207387,0.107565224,0.034921315,0.37543952
What is the last letter of the Greek alphabet?,omicron,omega,upsilon,zeta,B,False,0.061511714,0.014610312,0.01996993,0.903908
An elementary school student is able to follow fast and slow songs by playing appropriate rhythm patterns on the drum. Which of the following attributes of music does the student understand?,Dynamics,Pitch,Tempo,Harmony,C,False,0.103919335,0.103919335,0.19414687,0.5980145
When FDR carried states in the presidential election of 1932 how many states did he not carry?,six,seven,eight,ten,A,False,0.3056831,0.16362037,0.026710292,0.50398624
Which of these is a member of the cucumber family?,green pepper,watermelon,potato,green bean,B,False,0.51530004,0.029071238,0.10146859,0.3541602
"I became what I am today at the age of twelve, on a frigid overcast day in the winter of 1975. I remember the precise moment, crouching behind a crumbling mud wall, peeking into the alley near the frozen creek. That was a long time ago, but it's wrong what they say about the past, I've learned, about how you can bury it. Because the past claws its way out. Looking back now, I realize I have been peeking into that deserted alley for the last twenty-six years. The excerpt is an example of which of the following types of writing?",Informative,Persuasive,Descriptive,Narrative,D,True,0.008366247,0.007383187,0.13087012,0.8533804
Which of the following defenses may NOT be used to legally avoid payment on a negotiable instrument?,Breach of contract,Diminished economic resources,Fraud in the inducement,Mental incapacity,B,False,0.04131798,0.04131798,0.08747017,0.8298939
"Simple accompaniments, light texture and smooth melodies are qualities of",galant style,partitas,Sturm und Drang,serenade,A,True,0.46990392,0.092529565,0.15255547,0.28501114
Which of the following is true about a monopoly?,It competes with many firms selling the same product in the market.,It has to lower its price on all units to sell more output.,Its marginal revenue increases as output sold increases.,It sets a price below average variable cost to drive its competitors out of the market.,B,False,0.08538037,0.15951154,0.12422771,0.63088036
Which of these names has never belonged to a Pope?,Leo,Lando,Linus,Lawrence,D,True,0.21727404,0.14933011,0.042783797,0.59061205
Which of the following best helps explain why some localities have normally large tidal ranges (up to 60 feet) and others have one- to two-foot tidal ranges?,The position of the Sun is different at different localities.,The Coriolis effect and rotation of Earth tend to enhance tidal flow in the higher latitudes.,Ocean floor topography and the shape of the coastline serve to amplify tidal flow at specific localities.,Trade winds push the water into large tidal bulges near rocky shorelines.,C,False,0.034252796,0.25309584,0.10550605,0.60714537
"Which of these is typically not ""used as a spice?",Dill,Thyme,Hemlock,Marjoram,C,False,0.034733873,0.034733873,0.034733873,0.8957984
Who is the patron saint of animals?,St Isidore of Seville,St Anthony of Padua,St Francis of Assisi,St Joan of Arc,C,False,0.7255908,0.07647671,0.08665947,0.11127296
The dissolved salts in Earth's oceans are principally derived from,marine biological activity,atmospheric deposition,the weathering of continental rocks,the eruptions of undersea hot-spot volcanoes,C,False,0.021415908,0.035308864,0.13964926,0.803626
What is the baseball term for a batter who substitutes for another batter?,Switchhitter,Shadow hitter,Clip hitter,Pinch hitter,D,False,0.68833995,0.056502383,0.11961555,0.13554217
In 1960 Nazi official Adolph Eichmann was finally captured in what country?,Brazil,East Germany,Argentina,Paraguay,C,False,0.0008477547,0.017027609,0.052448727,0.92967594
What is the square root of 81 squared?,9,27,81,729,C,False,0.053220257,0.11266729,0.18575697,0.6483555
Which of the following has provided evidence that the Sun's atmosphere contains sodium atoms?,Absorption lines in the solar spectrum are consistent with the presence of sodium.,Stars with the same spectral class as the Sun are made mostly of sodium.,Solar samples returned to Earth by the Voyager spacecraft contained sodium.,The Sun gives off energy produced by the nuclear fusion of sodium in its core,A,True,0.39643383,0.1652582,0.08845635,0.34985164
What letters are on the '3' button of a touch-tone telephone?,ABC,DEF,GHI,WXY,B,False,0.04732847,0.025333105,0.08842122,0.8389172
"To best encourage student engagement in the classroom, a teacher should select texts based on which of the following?",The instructional objectives,The culture of the local community,The instructional reading level of the class,Topics that are interesting for the students,D,True,0.1164768,0.16947274,0.19203778,0.52201277
When born a Dalmatian puppy is always?,Black,black with white spots,white,white with black spots,C,False,0.6042526,0.22229211,0.020676386,0.15277898
Which of these countries is not in Europe?,Italy,Spain,Greece,Israel,D,True,0.00010875953,0.00055232644,0.0007092012,0.9986297
What famous radio personality was also the voice of Shaggy on the cartoon 'Scooby-Doo'?,Rush Limbaugh,Casey Kasem,Larry King,Howard Stern,B,False,0.6427329,0.18414608,0.04655942,0.12656161
Many scientists think that some of the dinosaurs did not go extinct but rather evolved into what kind of creature?,amphibians,reptiles,birds,mammals,C,True,0.20581485,0.019143764,0.43571004,0.33933133
What are fans of the TV show 'Mystery Science Theater 3000' known as?,Mysterians,MiSTies,Bot Brigade,Gizmonics,B,False,0.6639369,0.16786954,0.020049158,0.14814435
What automobile company makes the Sonata?,Toyota,Honda,Subaru,Hyundai,D,True,0.0031565726,0.004053119,0.001024789,0.99176556
Force equals mass times what?,Velocity,Distance,Acceleration,Weight,C,False,0.5423214,0.12100826,0.0077357986,0.32893455
To create a tapestry one must traditionally engage in what activity?,Weaving,Sculpting,Baking,Singing,A,True,0.976267,0.012289388,0.00398978,0.0074538905
What element do organic compounds contain?,Carbon,Oxygen,Hydrogen,Nitrogen,A,False,0.24110039,0.010593211,0.39750734,0.350799
What is the technical term for someone who studies fish?,entomologist,ichthyologist,marinologist,herpetologist,B,False,0.47412926,0.13584031,0.06416642,0.32586396
A person uses a remote control to change the volume level on a television. The signal that travels from the remote to the television is most likely encoded in a,visible light pulse,radio wave signal,series of infrared pulses,series of intense infrared beams,C,False,0.30758184,0.14529137,0.23954497,0.30758184
When it comes to measuring horses how long is a 'hand'?,four inches,seven inches,ten inches,two feet,A,True,0.91969246,0.016844755,0.01157722,0.051885497
What is the (approximate) value of lemon juice on the pH scale?,14,2,7,0,B,False,0.04820578,0.21604332,0.14848426,0.5872666
Which of the following best describes the situation after the price is raised on a product that has an inelastic demand?,The quantity demanded will not change.,The quantity demanded will increase.,Total revenue will decrease.,Total revenue will not change.,A,True,0.39730623,0.24097842,0.08865101,0.27306432
Which of the following statements reflects the Confucian worldview that figured prominently in classical Chinese culture?,Having faith in God will be rewarded in the afterlife.,Life's ultimate goal is to escape the suffering inherent in the endless cycle of death and reincarnation.,A life of quiet contemplation and isolation from worldly temptations will result in self-perfection.,Observing rules of proper behavior toward others will ensure social and political harmony.,D,False,0.21795328,0.31712013,0.21795328,0.24697341
Which of these Democrats lost to Ronald Reagan in the 1984 presidential elections?,Michael Dukakis,Walter Mondale,Gary Hart,Jimmy Carter,B,False,0.06484277,0.03470783,0.0053226184,0.89512676
Real gross domestic product (GDP) is defined as the ratio of nominal GDP to the,money supply,unemployment rate,government's budget deficit,GDP deflator,D,True,0.06391892,0.023514455,0.03019316,0.88237345
Which of these is another name for a golf course?,Pitch,Links,Steps,Suite,B,False,0.6147666,0.094277516,0.06479592,0.22616
"When Corporation X pays out $300,000 in salaries, which of the following is the impact on assets and liabilities?","Salary expense is increased by $300,000; cash is increased by $300,000","Salary expense is increased by $300,000; cash is decreased by $300,000","Salary expense is decreased by $300,000; cash is increased by $300,000","Salary expense is decreased by $300,000; cash is decreased by $300,000",B,False,0.5037751,0.12737429,0.099199206,0.2696514
Who was not one of the Cartwright sons on the TV series 'Bonanza'?,Adam,Little Joe,Hoss,Ben,D,True,0.22635563,0.021054354,0.13729163,0.6152984
How long is a single term in the US Senate?,two years,four years,six years,eight years,C,False,0.6092088,0.15403211,0.012643726,0.2241154
On what body part should you wear a babushka?,head,hands,foot,legs,A,True,0.86745113,0.02311679,0.018003372,0.091428675
A kindergarten teacher has students determine the following. • How many students are absent that day • If there are enough snack cups for each student to have one during snack time • How many balls are taken outside during recess and how many are brought back inside after recess. Which of the following concepts is most closely aligned with the determinations the teacher is having the students make?,Classifying,Counting,Patterning,Ordering,B,False,0.020778893,0.0640035,0.13549541,0.7797222
"Grammar may be taught in two main ways— by experience with discourse that entails the varieties of word forms and sentence construction, or by analyzing dummy sentences and diagramming parts. Plentiful discursive experience is what really teaches grammar, for it exercises judgment and provides language intake, whereas formal grammar study has been proved irrelevant. Politics more than pedagogy retards the changing of the curriculum to fit this truth. The author of the passage above argues that",using language in a wide variety of situations improves grammar,good judgment can be improved by studying the rules of formal grammar,analyzing and diagramming provide exercise in logical thinking,formal study of grammar improves writing ability,A,True,0.33318326,0.22899328,0.2594834,0.17834015
Who was the mother of the Greek god Zeus?,Gaia,Phoebe,Rhea,Hera,C,False,0.38789293,0.0013989604,0.046327204,0.5643809
Which of these evangelists is a cousin of rocker Jerry Lee Lewis?,Billy Graham,Oral Roberts,Jerry Falwell,Jimmy Swaggart,D,True,0.10869599,0.29546633,0.10869599,0.48714164
Which of the following prescribes standards for wages and overtime pay that affect most private and public employment?,The Employee Retirement Income Security Act,The American Recovery and Reinvestment Act,The Fair Labor Standards Act,The Federal Employees' Compensation Act,C,False,0.15573941,0.03475016,0.018600421,0.79091
What organelle is primarily responsible for photosynthesis?,Nucleus,Chloroplast,Mitochondria,Golgi Apparatus,B,False,0.47995612,0.2267152,0.13750973,0.15581894
In what city is TV's 'The Mary Tyler Moore Show' set?,Dallas,Chicago,New York,Minneapolis,D,True,0.019234007,0.23431817,0.024696954,0.7217508
What Greek poet wrote 'The Iliad' and 'The Odyssey'?,Sophocles,Plato,Homer,Socrates,C,False,0.07446695,0.0114198765,0.4285277,0.4855855
What is Delta Burke's character's job on the sitcom 'Designing Women'?,fashion designer,graphic designer,interior designer,website designer,C,False,0.7588572,0.06229079,0.029424086,0.14942785
Which of the following activities will best help a teacher collect data that will inform instruction to meet the individual needs of students?,Concentric circles,K-W-L chart,Book pass,Reciprocal teaching,B,False,0.011638878,0.027920216,0.035850268,0.9245906
On average what length of time passes between high tides?,3 hours 25 minutes,6 hours 25 minutes,12 hours 25 minutes,24 hours 25 minutes,C,False,0.7145058,0.12416249,0.05175863,0.109573014
An increase in the real interest rate in the United States relative to its trading partners will most likely result in which of the following?,An increase in United States imports,An increase in United States exports,A decrease in the demand for the United States dollar,A decrease in the United States trade deficit,A,True,0.51750344,0.16800876,0.07003647,0.24445131
The legal basis for the escalation of United States involvement in the Vietnam War was the,declaration of war by Congress,passage of the Gulf of Tonkin Resolution by Congress,United Nations resolution condemning the North Vietnamese invasion of South Vietnam,mutual defense provisions of the North Atlantic Treaty Organization (NATO),B,True,0.27600434,0.45505422,0.101536326,0.1674051
What professional sports team plays its home games in the Alamodome?,New York Jets,Detroit Tigers,Boston Bruins,San Antonio Spurs,D,True,0.004118955,0.08273143,0.023702951,0.8894467
What is the name of Howard Stern's female on-air sidekick?,Allison Norris,Jackie Reeses,Jackie Martling,Robin Quivers,D,True,0.23406559,0.0406745,0.004287061,0.7209728
In what decade did Israel become an independent state?,1920s,1940s,1950s,1960s,B,False,0.02744771,0.09580193,0.07461062,0.8021397
In cooking the term 'au gratin' is sometimes used to describe a dish with what topping?,cheese,fruit,gravy,whipped cream,A,False,0.15691592,0.1384778,0.15691592,0.54769033
Which of the following is the most effective way to evaluate the development of a student's drafting skills throughout the school year?,Baseline assessment,Portfolio assessment,Short-answer unit assessment,Teacher-created assessment,B,False,0.0398734,0.09565131,0.15770236,0.7067729
In the sci-fi movie 'Fantastic Voyage' where do the voyagers travel?,through outer space,through a human body,to the ocean floor,to the center of the earth,B,True,0.25718993,0.61696655,0.018630775,0.10721271
What would be the most likely thing one would do with the compound MgSO4 7H2O?,power a car,blow up a building,soak ones feet,fertilize a lawn,C,True,0.022184456,0.09942384,0.5721447,0.306247
Who originally proposed the idea of daylight-saving time?,Benjamin Franklin,Henry David Thoreau,Galileo,Albert Einstein,A,True,0.74732417,0.18895315,0.0023785692,0.061344102
If you ask for 'gai' at a Thai restaurant what will you get?,shrimp,chicken,beef,pork,B,False,0.6668142,0.062023386,0.025855193,0.24530724
On a set of jumper cables what color designates the negative connector?,black,red,orange,blue,A,False,0.23740196,0.025021981,0.006326548,0.7312495
Which of these is a commonly-known investment account?,CNN,EMC,IRA,IRS,C,False,0.06609341,0.045425292,0.26140448,0.6270768
If you are 'riding fakie' inside a 'half pipe' what are you probably doing?,skiing,biking,snowboarding,surfing,C,False,0.18398991,0.56672883,0.08691069,0.16237053
Which of these people was not alive in the 20th century?,Mark Twain,Thomas Edison,Sigmund Freud,Ulysses S Grant,D,True,0.1529787,0.05627772,0.10514063,0.68560296
What color is cartoon character Marge Simpson's hair?,yellow,purple,blue,brown,C,False,0.741904,0.11377467,0.015397727,0.1289236
Which of these is not a fabric?,Velveteen,Celotex,Seersucker,Tencel,B,False,0.14914645,0.14914645,0.03327907,0.668428
How is 4:00 pm expressed in military time?,1600,4,400,4:00,A,False,0.02142091,0.065981045,0.108784355,0.8038137
Which of the following is most likely to cause a rise in the average temperature of Earth's atmosphere in the future?,Atomic warfare,CO2 from fossil fuels,Dust clouds from volcanoes,Depletion of Earth's ozone layer,B,False,0.12578197,0.052433725,0.09795909,0.7238252
Which of the following activities is likely to have the greatest impact on biodiversity?,Copper mining in Chile,Soil erosion on the slopes of the Rocky Mountains,Large-scale deforestation of the Amazon or Congo basin tropical forests,Increased use of ethanol fuels in the United States,C,False,0.049199197,0.063173026,0.11802275,0.769605
Whom did Billie Jean King defeat in the famous 'Battle of the Sexes' tennis match?,Jimmy Connors,Pete Sampras,John McEnroe,Bobby Riggs,D,False,0.652148,0.27185574,0.015337052,0.06065922
Which of the following structures is most susceptible to damage by acid precipitation?,A monument made of granite,A roof made of slate,A tombstone made of marble,A statue made of gabbro,C,False,0.8710901,0.029807065,0.018078897,0.081024006
Who is an archenemy of the cartoon superhero Underdog?,OverCat,Muttley,Mr Whoopie,Dick Dastardly,A,False,0.2713017,0.060535595,0.017343737,0.65081894
Mohair is made from the fleece of what animal?,camel,llama,goat,mole,C,False,0.45962113,0.10255534,0.07987018,0.3579533
"The Burgess Shale is a rock formation in Canada that has a large number of fossils from the Cambrian period preserved in exquisite detail. Many primitive members of modern phyla, including arthropods, mollusks, and chordates, can be found among the fossils exposed in this region. Based on these fossils, it can be concluded that most of the modern groups of animal life first appeared roughly",3 billion years ago,540 million years ago,65 million years ago,"200,000 years ago",B,False,0.5494763,0.09548467,0.09548467,0.25955424
The Strauss family of composers popularized what dance?,waltz,tango,fox-trot,square dance,A,True,0.6875889,0.08212078,0.05644073,0.17384969
What was Ludwig Van Beethoven's final symphony?,Ninth,Tenth,Eleventh,Twelfth,A,False,0.081414126,0.11845685,0.11845685,0.6816721
A portrait that comically exaggerates a person's physical traits is called a what?,Landscape,Caricature,Still life,Impressionism,B,False,0.45342955,0.114644945,0.3531313,0.07879424
The government establishes a price floor in a market for a good in order to,eliminate a surplus in the market,eliminate a shortage in the market,help buyers of the good,help sellers of the good,D,False,0.28161818,0.24852718,0.31911522,0.15073936
A student is standing in front of the class delivering a presentation. Some students in the back of the room note that they are having trouble hearing what the presenter is saying. Which of the following suggestions to the presenter would best address this problem?,Engage your audience by making eye contact with people in the back of the room,Entertain your audience with exaggerated body language,Emphasize your main points by reading them directly from a paper,Project your voice by relaxing the rib cage and maintaining good posture,D,False,0.48554018,0.12276378,0.057989508,0.33370656
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. The description of the sun in the second sentence contains which of the following literary devices?",Foreshadowing,Irony,Flashback,Personification,D,True,0.16473189,0.088174626,0.23968348,0.50740993
Which of these is not one of the 3 methods of heat transfer?,Conduction,Radiation,Convection,Induction,D,True,0.08064721,0.06280811,0.09138526,0.7651594
Which of these is not an ingredient in Yorkshire pudding?,eggs,milk,chocolate,meat drippings,C,False,0.02703675,0.012771255,0.064857796,0.8953342
"Anna feels that she is confusing ""who"" and ""whom"" in her narrative. She wants to correct her error. Which of the following reference materials will best help Anna accomplish such a task?",A dictionary,A thesaurus,A glossary,A grammar guide,D,False,0.66101736,0.015545638,0.04788394,0.27555302
Where was the chicken First domesticated?,France,India,Peru,Zaire,B,False,0.77081424,0.0051937057,0.0031501416,0.22084199
Which of the following is not in Nevada?,Liberace Museum,Pikes Peak,Lake Mead,Hoover Dam,B,False,0.39828375,0.21318594,0.03704616,0.35148418
What famous folksinger founded the Institute for the Study of Non-Violence in 1965?,Bob Dylan,Woody Guthrie,Joan Baez,Peter Yarrow,C,False,0.543196,0.25658762,0.023866368,0.17634992
Phoebe Dione and Helene are moons of what planet?,Jupiter,Saturn,Neptune,Pluto,B,False,0.016971312,0.010293621,0.046132807,0.92660224
Which of these companies is not an online stock brokerage?,E*Trade,EDigital,Datek Online,DLJ Direct,B,False,0.053260103,0.060351606,0.053260103,0.8331282
Which of these is not the name of one of rock musician Frank Zappa's children?,Dweezil,Ahmet,Moon Unit,Lumpy Gravy,D,True,0.015290747,0.013494037,0.02521018,0.94600505
How much does Peanuts character Lucy charge for her psychiatric advice?,5 cents,10 cents,75 cents,$125,A,False,0.2624772,0.12398544,0.2316353,0.38190204
Which of the following is the most reasonable action to take for an artist whose work requires the use of a specific hazardous product?,Finding a nontoxic product to use and adapting the art-making process as necessary,Reading the product's label and proceeding according to the label directions,Making sure no children are present when using the product,Checking with a qualified toxicologist before using the material,B,False,0.95887715,0.03281097,0.0018510683,0.006460863
What children's storybook character believes that the sky is falling?,Chicken Little,Curious George,Jack Sprat,Tom Thumb,A,True,0.9286638,0.024748052,0.024748052,0.021840079
Pop icon Tiny Tim was famous for playing what musical instrument?,ukulele,kazoo,accordion,fiddle,A,True,0.838332,0.01971568,0.05359277,0.08835954
Which of the following is the highest level taxonomic rank?,Domain,Class,Phylum,Kingdom,A,False,0.45995829,0.0010061547,0.017834518,0.521201
When daylight-saving time arrives in the spring how do most Americans turn their clocks?,one hour forward,one hour backward,two hours forward,two hours backward,A,True,0.55874676,0.16008364,0.07561815,0.20555145
Which of these fashion designers was born in the United States?,Laura Ashley,Helmut Lang,Donna Karan,Christian Dior,C,False,0.05156047,0.010152859,0.024355441,0.9139312
Who was on the $500 bill?,Calvin Coolidge,Andrew Jackson,Aaron Burr,William McKinley,D,False,0.7193852,0.019170966,0.027893592,0.23355018
For a man and woman on a date 'dutch treat' means what?,The man pays,The woman pays,The Dutch pay,Each pays their own way,D,False,0.74280524,0.078291096,0.032636587,0.14626703
What city's residents are known as 'Knickerbockers'?,Boston,Philadelphia,New York City,London,C,False,0.7021355,0.034957267,0.034957267,0.22795002
Which of these college football programs has produced the most Heisman Trophy winners?,Notre Dame,USC,Oklahoma,Michigan,A,True,0.88935435,0.007228241,0.003634588,0.099782795
What does a pH level measure?,acidity,density,wavelength,humidity,A,True,0.6308572,0.024460988,0.0070081907,0.33767354
If a hertz is equal to one cylce per second how many cycles per second does a megahertz equal?,-328716,1000,1000000,1000000000,C,False,0.17310493,0.09265639,0.049595393,0.68464327
"Every day was a happy day, and every night was peaceful. The sentence above can best be classified as",simple,compound,complex,compound-complex,B,False,0.2952048,0.095838964,0.22990572,0.37905046
Which of these holidays is not attached to a specific date?,Independence Day,New Year's Day,Thanksgiving,Christmas,C,False,0.14458352,0.015238991,0.0081568435,0.8320207
Where is the Louvre museum?,Paris,Lyon,Geneva,Vichy,A,True,0.95732856,0.008282515,0.001630924,0.032757983
Which of the following guidance systems is principally a materials-handling device?,Escalator,Conveyor,Highway,Railroad,B,False,0.22746082,0.021157151,0.05075337,0.70062864
"A preschool teacher is teaching students about a color wheel, which is an organization of hues around a circle. Red, yellow, and blue are examples of which of the following kinds of colors on the color wheel?",Complementary,Primary,Secondary,Tertiary,B,False,0.8904394,0.005999733,0.073091716,0.03046916
A second-grade teacher has each student select a card at random that is marked with a three-digit number. Students then model their numbers with base ten blocks on a place value mat. Which of the following whole number concepts does the lesson best reinforce?,Comparing quantities,Describing quantities,Ordering quantities,Decomposing quantities,D,True,0.07278073,0.11999513,0.19783852,0.60938555
Which brand of cat food claims it's so tasty that 'cats ask for it by name'?,Fancy Feast,Cat Chow,Meow Mix,9-Lives,C,False,0.8291766,0.046778943,0.0118275685,0.11221685
In the phrase 'Y2K' what does 'K' stand for?,millennium,computer code,catastrophe,thousand,D,False,0.3632936,0.104085356,0.24968779,0.28293332
What is the approximate speed of light?,165 miles per hour,122000 miles per hour,186000 miles per second,293000 miles per second,C,False,0.03466367,0.09422562,0.32887974,0.542231
Which of these people was buried in the Valley of the Kings?,Louis XIV,Elvis Presley,Julius Caesar,King Tut,D,True,0.08518683,0.06634357,0.04023941,0.80823016
After Prince Charles who is next in line to be the king of England?,Prince William,Prince Andrew,Prince Edward,Fresh Prince,A,False,0.31375852,0.16794284,0.061782714,0.45651594
The disco band ABBA comes from what country?,Norway,Sweden,Switzerland,The Netherlands,B,False,0.057522513,0.03488917,0.0077848257,0.8998035
When it's noon in New York during daylight-saving time what time is it in Honolulu?,6:00 AM,6:30 AM,7:00 AM,8:00 AM,A,False,0.27828377,0.13145195,0.13145195,0.4588124
"The total retail market value of all the goods and services produced in a nation, usually stated in annual terms, is the",ratio of profit to sales,current ratio,gross domestic product,trade surplus,C,False,0.061373785,0.037225083,0.054162174,0.84723896
What is the world’s most venomous fish?,Scorpion fish,Lion fish,Stonefish,Toadfish,C,False,0.3495368,0.10014398,0.041746218,0.50857306
What force causes an ice cream cone to fly off of a spinning merry-go-round?,centrifugal,Vehicular,Gravitational,Torsal,A,False,0.24265452,0.24265452,0.061352666,0.4533383
Which of these words is spelled correctly?,decieve,foriegn,hygiene,wierd,C,False,0.3692327,0.07270623,0.020830683,0.53723043
The term 'chili con carne' refers to chili with what?,beans,meat,cheese,chili peppers,B,False,0.510184,0.06093279,0.078239255,0.350644
At what age can someone first attend an R-rated movie without an accompanying adult?,15,17,18,21,B,False,0.242455,0.061302226,0.03718168,0.659061
On TV's 'Seinfeld' what type of doctor did Mr Costanza go to when he sat on 'fusilli Jerry'?,ophthalmologist,cardiologist,neurologist,proctologist,D,False,0.5971291,0.15097788,0.08081263,0.17108035
In the comic strip 'Peanuts' what is Schroeder known for doing?,Dancing,playing football,playing the piano,Flying an imaginary plane,C,True,0.16535495,0.27262422,0.3966659,0.16535495
How is the Arabic numeral for '2' written?,2,II,I,ii,A,False,0.34567657,0.23757982,0.025040727,0.3917029
What country gave us the fashionable headgear called the beret?,Switzerland,China,Mexico,France,D,True,0.012407816,0.0008988192,0.0010184955,0.9856749
How many spikes are on the Statue of Liberty's crown?,five,seven,nine,thirteen,B,False,0.24243371,0.14704348,0.028954577,0.58156824
In a game with no wild cards what is the highest possible poker hand?,straight flush,royal flush,full house,four of a kind,B,False,0.562472,0.0149893705,0.03595763,0.38658097
Moderate and frequent irrigation is normally most appropriate for a corn crop growing in a,dispersed alluvial fan soil,"heavy-textured soil, such as silty clay","light-textured soil, such as loamy sand",region of low humidity,C,False,0.29736042,0.14046311,0.1803582,0.38181832
What is the capital of North Dakota?,Bismarck,Fargo,Sioux Falls,Pierre,A,True,0.57987213,0.35171023,0.007299513,0.06111807
A fiscal policy to combat a recession would call for,an increase in taxes,an increase in government spending,a decrease in the reserve requirement,a decrease in the discount rate,B,False,0.2272311,0.050702114,0.17696775,0.5450991
An electric fence installed to keep both mature cattle and sheep in a field should have a wire placed at which of the following heights? I. 6 inches II. 18 inches III. 40 inches IV. 60 inches,I only,II only,II and III only,III and IV only,C,False,0.32486945,0.25300857,0.13542573,0.28669629
How much chicken excrement is produced in the United States every year?,4*10^10 kg,4*10^12 kg,4*10^14 kg,4*10^16 kg,A,False,0.2617548,0.10911564,0.14010724,0.48902234
According to the American Kennel Club what is the most popular breed Of dog in the US as of 1999?,Poodle,Beagle,German shepherd,Labrador retriever,D,True,0.13497122,0.0386699,0.04965313,0.7767057
What singer appeared in the 1992 baseball film 'A League of Their Own'?,Brandy,Madonna,Garth Brooks,Whitney Houston,B,False,0.5618938,0.20670919,0.024687892,0.20670919
How is the word 'ambulance' normally written on the front of American ambulances?,in French,in reverse,in braille,in gibberish,B,False,0.19652873,0.2523479,0.13507208,0.41605133
What is the colored part of the eye called?,iris,pupil,retina,cochlea,A,True,0.974132,0.00053877715,0.005111776,0.020217463
If you work as a 'dolly grip' what business are you in?,sheep farming,film production,construction,moving,B,True,0.13538864,0.4725528,0.10544079,0.28661776
Who was the longest reigning monarch in French history?,Louis XIII,Louis XIV,Louis XV,Louis XVI,B,False,0.8753893,0.012486757,0.0075736013,0.10455034
The principles of xeriscaping are best exemplified by a homeowner who,installs an in-ground sprinkler system that operates on a timer,lowers the cutting height on the lawn mower to reduce the surface area in contact with the cutting blade,increases the use of fertilizer on the turfgrass to promote growth,replaces nonnative ornamentals with native shrubs that do not require irrigation,D,True,0.08443934,0.37843084,0.051215045,0.48591483
What was the revenue for flat screen televisions sold in Australia in the past 12 months (as of 2013)?,$120 million annual Revenue,$1.2 billion annual Revenue,$12 billion annual Revenue,$120 billion annual Revenue,B,False,0.29902378,0.07560505,0.06672122,0.55864996
What native empire controlled Large areas of South African Territory during the 19th century?,Hutu,Zulu,Aztec,Masai,B,False,0.1369681,0.09413671,0.07331374,0.69558144
How many keys are on a Standard piano?,20,54,88,100,C,False,0.46973357,0.04369203,0.072035976,0.4145384
The most important consideration in designing successful messages to be transmitted through graphic communications is knowledge and understanding of,current technologies,the capabilities of the designer,the limitations of the printer,the nature of the audience,D,True,0.30991307,0.06915095,0.04194217,0.5789938
