0,1,2,3,4,5,llama_7B_sharegpt_xc_20000_dp_correct,llama_7B_sharegpt_xc_20000_dp_choiceA_probs,llama_7B_sharegpt_xc_20000_dp_choiceB_probs,llama_7B_sharegpt_xc_20000_dp_choiceC_probs,llama_7B_sharegpt_xc_20000_dp_choiceD_probs
How much kale would be needed to provide enough calories for a person for an entire year?,2*10^3 kg/yr,2*10^4 kg/yr,2*10^5 kg/yr,2*10^6 kg/yr,A,True,0.4123811,0.32116273,0.07166109,0.19479504
How long has the average United States citizen spent as president?,1 seconds,10 seconds,1 minute,10 minutes,B,True,0.19215041,0.35898423,0.13206293,0.31680247
What is the proletariat?,the homeless,the royalty,the upper class,the working class,D,True,0.23342532,0.23342532,0.23342532,0.29972404
According to the proverb necessity is the mother of what?,Invention,Luck,Problems,Procrastination,A,True,0.3030069,0.1621879,0.26740265,0.26740265
What rank entitles a general in the US Army to wear three stars?,brigadier general,corporal general,lieutenant general,major general,C,False,0.7142583,0.1406458,0.035560828,0.10953506
What is another way of writing-'six feet'?,6',6,6'',6#,A,True,0.3128364,0.24363723,0.16744927,0.27607715
"In construction, the plates are horizontal structures at the top and bottom of a wall. Which of the following are the vertical structures?",Rafters,Studs,Headers,Joists,B,False,0.54016215,0.19871455,0.106364235,0.15475905
What part of the world was once known as Cathay?,China,India,Iran,Indonesia,A,True,0.74464345,0.14662899,0.047603462,0.061124057
What is a shaddock?,a fish the offspring of a male shad and a female haddock,"a crystal such as quartz, that sticks out from a mineral vein",a plant that is a member of the nightshade family,a grapefruit,D,True,0.3121419,0.16707751,0.16707751,0.3537031
How many innings are there in a regular Major League Baseball game?,seven,eight,nine,ten,C,False,0.59179085,0.31676283,0.042869188,0.048577152
"Which of the following statements is correct about a trophic structure in which a leaf-eating grasshopper is eaten by a frog, which in turn is eaten by a snake?",The frog is a herbivore.,The snake is a secondary consumer.,The grasshopper is a primary consumer.,The snakes outnumber the grasshoppers in the community.,C,False,0.17628802,0.3293494,0.12116087,0.37320176
"People who believe their political views are important, that government will respect these views, and that their views can influence political affairs are said to have a strong sense of",political partisanship,political alienation,political allegiance,political efficacy,D,False,0.5954319,0.15054877,0.10347056,0.15054877
What was the average life expectancy of white males born in the U.S. just before the Civil War?,40 years,50 years,60 years,70 years,A,True,0.33490178,0.26082176,0.10872669,0.29554978
"What does the Yiddish word""'meshuga' mean?",crazy,sacred,stingy,sweet,A,True,0.6888571,0.135644,0.08227225,0.093226664
What is the last letter of the Greek alphabet?,omicron,omega,upsilon,zeta,B,False,0.5171541,0.31366983,0.089867905,0.07930815
An elementary school student is able to follow fast and slow songs by playing appropriate rhythm patterns on the drum. Which of the following attributes of music does the student understand?,Dynamics,Pitch,Tempo,Harmony,C,False,0.2039163,0.33620113,0.33620113,0.123681486
When FDR carried states in the presidential election of 1932 how many states did he not carry?,six,seven,eight,ten,A,True,0.40059763,0.35352618,0.07888235,0.16699393
Which of these is a member of the cucumber family?,green pepper,watermelon,potato,green bean,B,False,0.3118034,0.27516553,0.101227745,0.3118034
"I became what I am today at the age of twelve, on a frigid overcast day in the winter of 1975. I remember the precise moment, crouching behind a crumbling mud wall, peeking into the alley near the frozen creek. That was a long time ago, but it's wrong what they say about the past, I've learned, about how you can bury it. Because the past claws its way out. Looking back now, I realize I have been peeking into that deserted alley for the last twenty-six years. The excerpt is an example of which of the following types of writing?",Informative,Persuasive,Descriptive,Narrative,D,True,0.15475905,0.19871455,0.106364235,0.54016215
Which of the following defenses may NOT be used to legally avoid payment on a negotiable instrument?,Breach of contract,Diminished economic resources,Fraud in the inducement,Mental incapacity,B,False,0.26887184,0.14391673,0.14391673,0.44329473
"Simple accompaniments, light texture and smooth melodies are qualities of",galant style,partitas,Sturm und Drang,serenade,A,True,0.46382612,0.11727361,0.1706321,0.24826825
Which of the following is true about a monopoly?,It competes with many firms selling the same product in the market.,It has to lower its price on all units to sell more output.,Its marginal revenue increases as output sold increases.,It sets a price below average variable cost to drive its competitors out of the market.,B,False,0.18919975,0.21439138,0.24293727,0.35347164
Which of these names has never belonged to a Pope?,Leo,Lando,Linus,Lawrence,D,True,0.26354307,0.23257595,0.20524755,0.29863343
Which of the following best helps explain why some localities have normally large tidal ranges (up to 60 feet) and others have one- to two-foot tidal ranges?,The position of the Sun is different at different localities.,The Coriolis effect and rotation of Earth tend to enhance tidal flow in the higher latitudes.,Ocean floor topography and the shape of the coastline serve to amplify tidal flow at specific localities.,Trade winds push the water into large tidal bulges near rocky shorelines.,C,False,0.13832484,0.48280114,0.17761262,0.20126146
"Which of these is typically not ""used as a spice?",Dill,Thyme,Hemlock,Marjoram,C,False,0.15390794,0.1976217,0.17440055,0.47406983
Who is the patron saint of animals?,St Isidore of Seville,St Anthony of Padua,St Francis of Assisi,St Joan of Arc,C,False,0.71098924,0.15864314,0.084915556,0.04545202
The dissolved salts in Earth's oceans are principally derived from,marine biological activity,atmospheric deposition,the weathering of continental rocks,the eruptions of undersea hot-spot volcanoes,C,False,0.24351506,0.27593872,0.07905777,0.40148845
What is the baseball term for a batter who substitutes for another batter?,Switchhitter,Shadow hitter,Clip hitter,Pinch hitter,D,False,0.5917906,0.2795421,0.048577134,0.08009015
In 1960 Nazi official Adolph Eichmann was finally captured in what country?,Brazil,East Germany,Argentina,Paraguay,C,False,0.40528208,0.315634,0.06215202,0.21693188
What is the square root of 81 squared?,9,27,81,729,C,False,0.12793109,0.3940555,0.23900674,0.23900674
Which of the following has provided evidence that the Sun's atmosphere contains sodium atoms?,Absorption lines in the solar spectrum are consistent with the presence of sodium.,Stars with the same spectral class as the Sun are made mostly of sodium.,Solar samples returned to Earth by the Voyager spacecraft contained sodium.,The Sun gives off energy produced by the nuclear fusion of sodium in its core,A,True,0.38190207,0.23163532,0.12398545,0.26247722
What letters are on the '3' button of a touch-tone telephone?,ABC,DEF,GHI,WXY,B,False,0.21271168,0.2410339,0.2731272,0.2731272
"To best encourage student engagement in the classroom, a teacher should select texts based on which of the following?",The instructional objectives,The culture of the local community,The instructional reading level of the class,Topics that are interesting for the students,D,True,0.19305666,0.24788967,0.15035269,0.40870097
When born a Dalmatian puppy is always?,Black,black with white spots,white,white with black spots,C,False,0.14975996,0.67117757,0.06242924,0.11663317
Which of these countries is not in Europe?,Italy,Spain,Greece,Israel,D,True,0.08967244,0.06983697,0.08967244,0.75081813
What famous radio personality was also the voice of Shaggy on the cartoon 'Scooby-Doo'?,Rush Limbaugh,Casey Kasem,Larry King,Howard Stern,B,True,0.20565066,0.7177913,0.05199663,0.024561469
Many scientists think that some of the dinosaurs did not go extinct but rather evolved into what kind of creature?,amphibians,reptiles,birds,mammals,C,False,0.32545507,0.2236818,0.19739848,0.25346467
What are fans of the TV show 'Mystery Science Theater 3000' known as?,Mysterians,MiSTies,Bot Brigade,Gizmonics,B,True,0.29902357,0.4930065,0.06672117,0.14124873
What automobile company makes the Sonata?,Toyota,Honda,Subaru,Hyundai,D,True,0.09735618,0.18188527,0.08591652,0.634842
Force equals mass times what?,Velocity,Distance,Acceleration,Weight,C,False,0.39948633,0.39948633,0.054064594,0.1469628
To create a tapestry one must traditionally engage in what activity?,Weaving,Sculpting,Baking,Singing,A,True,0.8100943,0.10963434,0.02158828,0.058683038
What element do organic compounds contain?,Carbon,Oxygen,Hydrogen,Nitrogen,A,True,0.51569694,0.21497446,0.21497446,0.054354057
What is the technical term for someone who studies fish?,entomologist,ichthyologist,marinologist,herpetologist,B,False,0.59821886,0.32020348,0.04333483,0.03824285
A person uses a remote control to change the volume level on a television. The signal that travels from the remote to the television is most likely encoded in a,visible light pulse,radio wave signal,series of infrared pulses,series of intense infrared beams,C,False,0.28991833,0.61375713,0.03923618,0.057088308
When it comes to measuring horses how long is a 'hand'?,four inches,seven inches,ten inches,two feet,A,True,0.5060781,0.34782207,0.0776096,0.06849022
What is the (approximate) value of lemon juice on the pH scale?,14,2,7,0,B,True,0.16261172,0.39008525,0.14350435,0.3037987
Which of the following best describes the situation after the price is raised on a product that has an inelastic demand?,The quantity demanded will not change.,The quantity demanded will increase.,Total revenue will decrease.,Total revenue will not change.,A,False,0.311186,0.51305896,0.061276156,0.11447893
Which of the following statements reflects the Confucian worldview that figured prominently in classical Chinese culture?,Having faith in God will be rewarded in the afterlife.,Life's ultimate goal is to escape the suffering inherent in the endless cycle of death and reincarnation.,A life of quiet contemplation and isolation from worldly temptations will result in self-perfection.,Observing rules of proper behavior toward others will ensure social and political harmony.,D,False,0.24977615,0.41181126,0.117985904,0.2204267
Which of these Democrats lost to Ronald Reagan in the 1984 presidential elections?,Michael Dukakis,Walter Mondale,Gary Hart,Jimmy Carter,B,True,0.37835434,0.42873165,0.035192437,0.15772156
Real gross domestic product (GDP) is defined as the ratio of nominal GDP to the,money supply,unemployment rate,government's budget deficit,GDP deflator,D,False,0.40464,0.14885874,0.13136737,0.31513393
Which of these is another name for a golf course?,Pitch,Links,Steps,Suite,B,True,0.2900896,0.3287146,0.15527378,0.22592203
"When Corporation X pays out $300,000 in salaries, which of the following is the impact on assets and liabilities?","Salary expense is increased by $300,000; cash is increased by $300,000","Salary expense is increased by $300,000; cash is decreased by $300,000","Salary expense is decreased by $300,000; cash is increased by $300,000","Salary expense is decreased by $300,000; cash is decreased by $300,000",B,True,0.25803843,0.5462674,0.057576157,0.13811803
Who was not one of the Cartwright sons on the TV series 'Bonanza'?,Adam,Little Joe,Hoss,Ben,D,False,0.38109592,0.15886441,0.12372373,0.33631596
How long is a single term in the US Senate?,two years,four years,six years,eight years,C,False,0.5249832,0.40885735,0.023066154,0.04309325
On what body part should you wear a babushka?,head,hands,foot,legs,A,True,0.49720788,0.2661362,0.11094208,0.12571384
A kindergarten teacher has students determine the following. • How many students are absent that day • If there are enough snack cups for each student to have one during snack time • How many balls are taken outside during recess and how many are brought back inside after recess. Which of the following concepts is most closely aligned with the determinations the teacher is having the students make?,Classifying,Counting,Patterning,Ordering,B,True,0.18009636,0.55473584,0.18009636,0.0850715
"Grammar may be taught in two main ways— by experience with discourse that entails the varieties of word forms and sentence construction, or by analyzing dummy sentences and diagramming parts. Plentiful discursive experience is what really teaches grammar, for it exercises judgment and provides language intake, whereas formal grammar study has been proved irrelevant. Politics more than pedagogy retards the changing of the curriculum to fit this truth. The author of the passage above argues that",using language in a wide variety of situations improves grammar,good judgment can be improved by studying the rules of formal grammar,analyzing and diagramming provide exercise in logical thinking,formal study of grammar improves writing ability,A,True,0.38812074,0.1617928,0.18333524,0.26675123
Who was the mother of the Greek god Zeus?,Gaia,Phoebe,Rhea,Hera,C,False,0.5132584,0.2424461,0.11452343,0.12977205
Which of these evangelists is a cousin of rocker Jerry Lee Lewis?,Billy Graham,Oral Roberts,Jerry Falwell,Jimmy Swaggart,D,False,0.33631596,0.38109592,0.12372373,0.15886441
Which of the following prescribes standards for wages and overtime pay that affect most private and public employment?,The Employee Retirement Income Security Act,The American Recovery and Reinvestment Act,The Fair Labor Standards Act,The Federal Employees' Compensation Act,C,False,0.5311212,0.2842887,0.09229503,0.09229503
What organelle is primarily responsible for photosynthesis?,Nucleus,Chloroplast,Mitochondria,Golgi Apparatus,B,True,0.025576929,0.95976716,0.007327913,0.007327913
In what city is TV's 'The Mary Tyler Moore Show' set?,Dallas,Chicago,New York,Minneapolis,D,False,0.111350074,0.38864994,0.111350074,0.38864994
What Greek poet wrote 'The Iliad' and 'The Odyssey'?,Sophocles,Plato,Homer,Socrates,C,True,0.22514144,0.22514144,0.47662443,0.07309273
What is Delta Burke's character's job on the sitcom 'Designing Women'?,fashion designer,graphic designer,interior designer,website designer,C,False,0.74190384,0.12892355,0.028766733,0.10040577
Which of the following activities will best help a teacher collect data that will inform instruction to meet the individual needs of students?,Concentric circles,K-W-L chart,Book pass,Reciprocal teaching,B,False,0.15423235,0.28814396,0.08255462,0.47506908
On average what length of time passes between high tides?,3 hours 25 minutes,6 hours 25 minutes,12 hours 25 minutes,24 hours 25 minutes,C,False,0.36871013,0.32538554,0.082270354,0.223634
An increase in the real interest rate in the United States relative to its trading partners will most likely result in which of the following?,An increase in United States imports,An increase in United States exports,A decrease in the demand for the United States dollar,A decrease in the United States trade deficit,A,False,0.24977615,0.41181126,0.117985904,0.2204267
The legal basis for the escalation of United States involvement in the Vietnam War was the,declaration of war by Congress,passage of the Gulf of Tonkin Resolution by Congress,United Nations resolution condemning the North Vietnamese invasion of South Vietnam,mutual defense provisions of the North Atlantic Treaty Organization (NATO),B,False,0.5837367,0.2757377,0.061525397,0.079000175
What professional sports team plays its home games in the Alamodome?,New York Jets,Detroit Tigers,Boston Bruins,San Antonio Spurs,D,True,0.08691069,0.18398991,0.16237053,0.56672883
What is the name of Howard Stern's female on-air sidekick?,Allison Norris,Jackie Reeses,Jackie Martling,Robin Quivers,D,False,0.6274808,0.2308373,0.045454558,0.0962273
In what decade did Israel become an independent state?,1920s,1940s,1950s,1960s,B,True,0.3147563,0.4041551,0.0901792,0.19090936
In cooking the term 'au gratin' is sometimes used to describe a dish with what topping?,cheese,fruit,gravy,whipped cream,A,True,0.5907724,0.16925913,0.09059788,0.14937066
Which of the following is the most effective way to evaluate the development of a student's drafting skills throughout the school year?,Baseline assessment,Portfolio assessment,Short-answer unit assessment,Teacher-created assessment,B,True,0.16519122,0.50882477,0.053629734,0.27235427
In the sci-fi movie 'Fantastic Voyage' where do the voyagers travel?,through outer space,through a human body,to the ocean floor,to the center of the earth,B,True,0.12843163,0.73907304,0.032472603,0.10002266
What would be the most likely thing one would do with the compound MgSO4 7H2O?,power a car,blow up a building,soak ones feet,fertilize a lawn,C,True,0.05277544,0.067765005,0.64293647,0.23652312
Who originally proposed the idea of daylight-saving time?,Benjamin Franklin,Henry David Thoreau,Galileo,Albert Einstein,A,True,0.80745095,0.14031394,0.016758109,0.03547692
If you ask for 'gai' at a Thai restaurant what will you get?,shrimp,chicken,beef,pork,B,False,0.34549016,0.304894,0.11216423,0.23745169
On a set of jumper cables what color designates the negative connector?,black,red,orange,blue,A,True,0.49607638,0.340948,0.052286062,0.1106896
Which of these is a commonly-known investment account?,CNN,EMC,IRA,IRS,C,True,0.052403826,0.20726115,0.43877184,0.3015632
If you are 'riding fakie' inside a 'half pipe' what are you probably doing?,skiing,biking,snowboarding,surfing,C,False,0.4888567,0.380722,0.04547076,0.08495056
Which of these people was not alive in the 20th century?,Mark Twain,Thomas Edison,Sigmund Freud,Ulysses S Grant,D,True,0.30900928,0.16540074,0.12881424,0.39677578
What color is cartoon character Marge Simpson's hair?,yellow,purple,blue,brown,C,False,0.76144737,0.14993788,0.033455662,0.055159066
Which of these is not a fabric?,Velveteen,Celotex,Seersucker,Tencel,B,False,0.2985671,0.23252428,0.085540906,0.38336772
How is 4:00 pm expressed in military time?,1600,4,400,4:00,A,True,0.35581604,0.2771098,0.08996438,0.2771098
Which of the following is most likely to cause a rise in the average temperature of Earth's atmosphere in the future?,Atomic warfare,CO2 from fossil fuels,Dust clouds from volcanoes,Depletion of Earth's ozone layer,B,True,0.087874725,0.57301515,0.068436906,0.2706732
Which of the following activities is likely to have the greatest impact on biodiversity?,Copper mining in Chile,Soil erosion on the slopes of the Rocky Mountains,Large-scale deforestation of the Amazon or Congo basin tropical forests,Increased use of ethanol fuels in the United States,C,False,0.25354847,0.22375575,0.15378492,0.36891085
Whom did Billie Jean King defeat in the famous 'Battle of the Sexes' tennis match?,Jimmy Connors,Pete Sampras,John McEnroe,Bobby Riggs,D,False,0.71487164,0.18074785,0.045700215,0.058680236
Which of the following structures is most susceptible to damage by acid precipitation?,A monument made of granite,A roof made of slate,A tombstone made of marble,A statue made of gabbro,C,False,0.39923915,0.24215078,0.04768232,0.31092778
Who is an archenemy of the cartoon superhero Underdog?,OverCat,Muttley,Mr Whoopie,Dick Dastardly,A,True,0.61719924,0.20037526,0.044709764,0.13771577
Mohair is made from the fleece of what animal?,camel,llama,goat,mole,C,False,0.32486945,0.28669629,0.25300857,0.13542573
"The Burgess Shale is a rock formation in Canada that has a large number of fossils from the Cambrian period preserved in exquisite detail. Many primitive members of modern phyla, including arthropods, mollusks, and chordates, can be found among the fossils exposed in this region. Based on these fossils, it can be concluded that most of the modern groups of animal life first appeared roughly",3 billion years ago,540 million years ago,65 million years ago,"200,000 years ago",B,False,0.5665813,0.18394202,0.041043013,0.20843361
The Strauss family of composers popularized what dance?,waltz,tango,fox-trot,square dance,A,True,0.61908937,0.25807485,0.057584282,0.06525154
What was Ludwig Van Beethoven's final symphony?,Ninth,Tenth,Eleventh,Twelfth,A,True,0.60365707,0.22207303,0.0816961,0.092573814
A portrait that comically exaggerates a person's physical traits is called a what?,Landscape,Caricature,Still life,Impressionism,B,True,0.2605025,0.624913,0.074635215,0.03994935
The government establishes a price floor in a market for a good in order to,eliminate a surplus in the market,eliminate a shortage in the market,help buyers of the good,help sellers of the good,D,False,0.3376788,0.29800048,0.15950817,0.20481254
A student is standing in front of the class delivering a presentation. Some students in the back of the room note that they are having trouble hearing what the presenter is saying. Which of the following suggestions to the presenter would best address this problem?,Engage your audience by making eye contact with people in the back of the room,Entertain your audience with exaggerated body language,Emphasize your main points by reading them directly from a paper,Project your voice by relaxing the rib cage and maintaining good posture,D,False,0.38887957,0.26727277,0.07657493,0.26727277
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. The description of the sun in the second sentence contains which of the following literary devices?",Foreshadowing,Irony,Flashback,Personification,D,False,0.30889365,0.2725977,0.14591102,0.2725977
Which of these is not one of the 3 methods of heat transfer?,Conduction,Radiation,Convection,Induction,D,False,0.240623,0.3501044,0.10030659,0.30896604
Which of these is not an ingredient in Yorkshire pudding?,eggs,milk,chocolate,meat drippings,C,False,0.17432646,0.15384258,0.2536435,0.41818747
"Anna feels that she is confusing ""who"" and ""whom"" in her narrative. She wants to correct her error. Which of the following reference materials will best help Anna accomplish such a task?",A dictionary,A thesaurus,A glossary,A grammar guide,D,False,0.39730623,0.24097842,0.08865101,0.27306432
Where was the chicken First domesticated?,France,India,Peru,Zaire,B,False,0.2829333,0.24968778,0.10408535,0.36329356
Which of the following is not in Nevada?,Liberace Museum,Pikes Peak,Lake Mead,Hoover Dam,B,False,0.23062675,0.23062675,0.15850729,0.38023922
What famous folksinger founded the Institute for the Study of Non-Violence in 1965?,Bob Dylan,Woody Guthrie,Joan Baez,Peter Yarrow,C,False,0.49776238,0.38765773,0.028081832,0.086498134
Phoebe Dione and Helene are moons of what planet?,Jupiter,Saturn,Neptune,Pluto,B,False,0.48473036,0.22897041,0.08423351,0.20206568
Which of these companies is not an online stock brokerage?,E*Trade,EDigital,Datek Online,DLJ Direct,B,False,0.17301625,0.10493966,0.25173718,0.47030693
Which of these is not the name of one of rock musician Frank Zappa's children?,Dweezil,Ahmet,Moon Unit,Lumpy Gravy,D,True,0.08481705,0.17955771,0.10890725,0.626718
How much does Peanuts character Lucy charge for her psychiatric advice?,5 cents,10 cents,75 cents,$125,A,True,0.42886487,0.2601197,0.10843402,0.20258142
Which of the following is the most reasonable action to take for an artist whose work requires the use of a specific hazardous product?,Finding a nontoxic product to use and adapting the art-making process as necessary,Reading the product's label and proceeding according to the label directions,Making sure no children are present when using the product,Checking with a qualified toxicologist before using the material,B,False,0.7942495,0.10748997,0.014547187,0.08371328
What children's storybook character believes that the sky is falling?,Chicken Little,Curious George,Jack Sprat,Tom Thumb,A,True,0.6671327,0.19113672,0.062053006,0.079677634
Pop icon Tiny Tim was famous for playing what musical instrument?,ukulele,kazoo,accordion,fiddle,A,True,0.8641437,0.10320725,0.020322714,0.012326348
Which of the following is the highest level taxonomic rank?,Domain,Class,Phylum,Kingdom,A,True,0.41371897,0.195427,0.195427,0.195427
When daylight-saving time arrives in the spring how do most Americans turn their clocks?,one hour forward,one hour backward,two hours forward,two hours backward,A,True,0.856204,0.10225899,0.015681922,0.02585512
Which of these fashion designers was born in the United States?,Laura Ashley,Helmut Lang,Donna Karan,Christian Dior,C,False,0.18309313,0.23509625,0.14259307,0.4392176
Who was on the $500 bill?,Calvin Coolidge,Andrew Jackson,Aaron Burr,William McKinley,D,False,0.50535595,0.30651388,0.060356162,0.127774
For a man and woman on a date 'dutch treat' means what?,The man pays,The woman pays,The Dutch pay,Each pays their own way,D,False,0.5250144,0.36083677,0.043095805,0.07105297
What city's residents are known as 'Knickerbockers'?,Boston,Philadelphia,New York City,London,C,False,0.502545,0.20949192,0.14398156,0.14398156
Which of these college football programs has produced the most Heisman Trophy winners?,Notre Dame,USC,Oklahoma,Michigan,A,True,0.32545507,0.25346467,0.2236818,0.19739848
What does a pH level measure?,acidity,density,wavelength,humidity,A,True,0.7767057,0.13497122,0.0386699,0.04965313
If a hertz is equal to one cylce per second how many cycles per second does a megahertz equal?,-328716,1000,1000000,1000000000,C,False,0.08897509,0.5801904,0.08897509,0.24185935
"Every day was a happy day, and every night was peaceful. The sentence above can best be classified as",simple,compound,complex,compound-complex,B,False,0.5114296,0.27374855,0.100706466,0.11411537
Which of these holidays is not attached to a specific date?,Independence Day,New Year's Day,Thanksgiving,Christmas,C,False,0.30534908,0.18520358,0.16344157,0.34600583
Where is the Louvre museum?,Paris,Lyon,Geneva,Vichy,A,True,0.7951893,0.10761717,0.039590143,0.057603322
Which of the following guidance systems is principally a materials-handling device?,Escalator,Conveyor,Highway,Railroad,B,False,0.35686332,0.27792543,0.21644855,0.14876276
"A preschool teacher is teaching students about a color wheel, which is an organization of hues around a circle. Red, yellow, and blue are examples of which of the following kinds of colors on the color wheel?",Complementary,Primary,Secondary,Tertiary,B,True,0.33154318,0.42570987,0.17746228,0.06528473
A second-grade teacher has each student select a card at random that is marked with a three-digit number. Students then model their numbers with base ten blocks on a place value mat. Which of the following whole number concepts does the lesson best reinforce?,Comparing quantities,Describing quantities,Ordering quantities,Decomposing quantities,D,False,0.20590201,0.43589458,0.124885894,0.23331757
Which brand of cat food claims it's so tasty that 'cats ask for it by name'?,Fancy Feast,Cat Chow,Meow Mix,9-Lives,C,False,0.77484244,0.17289072,0.018222548,0.034044202
In the phrase 'Y2K' what does 'K' stand for?,millennium,computer code,catastrophe,thousand,D,False,0.3110539,0.45258075,0.18866372,0.047701657
What is the approximate speed of light?,165 miles per hour,122000 miles per hour,186000 miles per second,293000 miles per second,C,False,0.084021315,0.42669544,0.15697248,0.33231074
Which of these people was buried in the Valley of the Kings?,Louis XIV,Elvis Presley,Julius Caesar,King Tut,D,False,0.12671775,0.34445453,0.18437323,0.34445453
After Prince Charles who is next in line to be the king of England?,Prince William,Prince Andrew,Prince Edward,Fresh Prince,A,True,0.65236926,0.18690693,0.060679797,0.10004407
The disco band ABBA comes from what country?,Norway,Sweden,Switzerland,The Netherlands,B,False,0.5238779,0.317748,0.055216324,0.10315768
When it's noon in New York during daylight-saving time what time is it in Honolulu?,6:00 AM,6:30 AM,7:00 AM,8:00 AM,A,True,0.32214925,0.22140972,0.13429178,0.32214925
"The total retail market value of all the goods and services produced in a nation, usually stated in annual terms, is the",ratio of profit to sales,current ratio,gross domestic product,trade surplus,C,False,0.4392176,0.18309313,0.14259307,0.23509625
What is the world’s most venomous fish?,Scorpion fish,Lion fish,Stonefish,Toadfish,C,False,0.34366152,0.23619488,0.18394876,0.23619488
What force causes an ice cream cone to fly off of a spinning merry-go-round?,centrifugal,Vehicular,Gravitational,Torsal,A,True,0.517554,0.27702668,0.0899374,0.115481906
Which of these words is spelled correctly?,decieve,foriegn,hygiene,wierd,C,False,0.29190114,0.15624341,0.17704698,0.3748085
The term 'chili con carne' refers to chili with what?,beans,meat,cheese,chili peppers,B,True,0.28234574,0.46550944,0.08089341,0.17125136
At what age can someone first attend an R-rated movie without an accompanying adult?,15,17,18,21,B,False,0.39267126,0.23816717,0.09928284,0.26987875
On TV's 'Seinfeld' what type of doctor did Mr Costanza go to when he sat on 'fusilli Jerry'?,ophthalmologist,cardiologist,neurologist,proctologist,D,False,0.79218256,0.13766068,0.030716252,0.039440446
In the comic strip 'Peanuts' what is Schroeder known for doing?,Dancing,playing football,playing the piano,Flying an imaginary plane,C,False,0.5132584,0.2424461,0.11452343,0.12977205
How is the Arabic numeral for '2' written?,2,II,I,ii,A,False,0.30350286,0.5003916,0.052740887,0.1433646
What country gave us the fashionable headgear called the beret?,Switzerland,China,Mexico,France,D,True,0.1434421,0.08700203,0.041096848,0.72845906
How many spikes are on the Statue of Liberty's crown?,five,seven,nine,thirteen,B,False,0.4562309,0.4562309,0.03304926,0.054489013
In a game with no wild cards what is the highest possible poker hand?,straight flush,royal flush,full house,four of a kind,B,False,0.51750344,0.24445131,0.07003647,0.16800876
Moderate and frequent irrigation is normally most appropriate for a corn crop growing in a,dispersed alluvial fan soil,"heavy-textured soil, such as silty clay","light-textured soil, such as loamy sand",region of low humidity,C,False,0.30346826,0.14334825,0.11163973,0.4415437
What is the capital of North Dakota?,Bismarck,Fargo,Sioux Falls,Pierre,A,True,0.4873967,0.43012607,0.024266051,0.058211233
A fiscal policy to combat a recession would call for,an increase in taxes,an increase in government spending,a decrease in the reserve requirement,a decrease in the discount rate,B,False,0.41098398,0.32007465,0.11774889,0.15119256
An electric fence installed to keep both mature cattle and sheep in a field should have a wire placed at which of the following heights? I. 6 inches II. 18 inches III. 40 inches IV. 60 inches,I only,II only,II and III only,III and IV only,C,False,0.12876844,0.21230327,0.30889943,0.3500289
How much chicken excrement is produced in the United States every year?,4*10^10 kg,4*10^12 kg,4*10^14 kg,4*10^16 kg,A,False,0.22700894,0.29148525,0.10723143,0.37427446
According to the American Kennel Club what is the most popular breed Of dog in the US as of 1999?,Poodle,Beagle,German shepherd,Labrador retriever,D,True,0.28421363,0.2213458,0.17238429,0.32205623
What singer appeared in the 1992 baseball film 'A League of Their Own'?,Brandy,Madonna,Garth Brooks,Whitney Houston,B,True,0.3665986,0.5333978,0.043783955,0.056219712
How is the word 'ambulance' normally written on the front of American ambulances?,in French,in reverse,in braille,in gibberish,B,True,0.22381338,0.3690059,0.11979867,0.28738207
What is the colored part of the eye called?,iris,pupil,retina,cochlea,A,True,0.90435433,0.057813436,0.021268375,0.016563827
If you work as a 'dolly grip' what business are you in?,sheep farming,film production,construction,moving,B,True,0.16779377,0.7519995,0.025732007,0.054474663
Who was the longest reigning monarch in French history?,Louis XIII,Louis XIV,Louis XV,Louis XVI,B,False,0.6942883,0.17554358,0.056990657,0.07317745
The principles of xeriscaping are best exemplified by a homeowner who,installs an in-ground sprinkler system that operates on a timer,lowers the cutting height on the lawn mower to reduce the surface area in contact with the cutting blade,increases the use of fertilizer on the turfgrass to promote growth,replaces nonnative ornamentals with native shrubs that do not require irrigation,D,True,0.1102435,0.12492225,0.045956325,0.7188779
What was the revenue for flat screen televisions sold in Australia in the past 12 months (as of 2013)?,$120 million annual Revenue,$1.2 billion annual Revenue,$12 billion annual Revenue,$120 billion annual Revenue,B,False,0.5061801,0.23910254,0.06850403,0.18621325
What native empire controlled Large areas of South African Territory during the 19th century?,Hutu,Zulu,Aztec,Masai,B,True,0.19783854,0.6093856,0.072780736,0.11999514
How many keys are on a Standard piano?,20,54,88,100,C,False,0.33051956,0.4243955,0.107303984,0.13778104
The most important consideration in designing successful messages to be transmitted through graphic communications is knowledge and understanding of,current technologies,the capabilities of the designer,the limitations of the printer,the nature of the audience,D,False,0.44229883,0.12672074,0.16271265,0.2682678
