0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_correct,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceA_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceB_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceC_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceD_probs
According to a popular slogan what state should people not 'mess with'?,New York,Texas,Montana,Rhode Island,B,False,0.104804166,0.28488728,0.19579996,0.41450852
Each year in pro baseball the player voted as the best fielder at his position wins what?,a brand new car,the Gold Glove,the Silver Bat,the Brass Baseball,B,True,0.19310538,0.46323574,0.062692136,0.28096667
"Of the following objectives, which is most appropriate for a technology education program that has a goal of enabling students to develop creative technical solutions to present and future societal problems?","Design and construct a threedimensional model of a low-income, multifamily dwelling unit",Describe several construction careers that are related to home building,Categorize the components of a technical system,Identify the major tools and equipment used in highway construction,A,False,0.08019708,0.14982787,0.24702439,0.52295065
Who was the first US president to resign from that office?,Martin Van Buren,Andrew Jackson,Andrew Johnson,Richard Nixon,D,True,0.09566114,0.15771854,0.12283133,0.62378895
How much kale would be needed to provide enough calories for a person for an entire year?,2*10^3 kg/yr,2*10^4 kg/yr,2*10^5 kg/yr,2*10^6 kg/yr,A,False,0.05803795,0.17876947,0.13922581,0.62396675
How long has the average United States citizen spent as president?,1 seconds,10 seconds,1 minute,10 minutes,B,False,0.017215487,0.08742745,0.163336,0.7320211
What is the proletariat?,the homeless,the royalty,the upper class,the working class,D,True,0.018951587,0.066147536,0.10905885,0.805842
According to the proverb necessity is the mother of what?,Invention,Luck,Problems,Procrastination,A,False,0.17737356,0.13813867,0.13813867,0.54634905
What rank entitles a general in the US Army to wear three stars?,brigadier general,corporal general,lieutenant general,major general,C,False,0.11845685,0.081414126,0.11845685,0.6816721
What is another way of writing-'six feet'?,6',6,6'',6#,A,False,0.27906582,0.24627472,0.116331935,0.3583276
"In construction, the plates are horizontal structures at the top and bottom of a wall. Which of the following are the vertical structures?",Rafters,Studs,Headers,Joists,B,False,0.024371384,0.15892139,0.26201704,0.5546901
What part of the world was once known as Cathay?,China,India,Iran,Indonesia,A,False,0.08138654,0.22123155,0.28406695,0.41331494
What is a shaddock?,a fish the offspring of a male shad and a female haddock,"a crystal such as quartz, that sticks out from a mineral vein",a plant that is a member of the nightshade family,a grapefruit,D,True,0.2638165,0.1600128,0.1412108,0.43495986
How many innings are there in a regular Major League Baseball game?,seven,eight,nine,ten,C,False,0.21638343,0.14871801,0.11582171,0.5190769
"Which of the following statements is correct about a trophic structure in which a leaf-eating grasshopper is eaten by a frog, which in turn is eaten by a snake?",The frog is a herbivore.,The snake is a secondary consumer.,The grasshopper is a primary consumer.,The snakes outnumber the grasshoppers in the community.,C,False,0.08081263,0.17108035,0.15097788,0.5971291
"People who believe their political views are important, that government will respect these views, and that their views can influence political affairs are said to have a strong sense of",political partisanship,political alienation,political allegiance,political efficacy,D,True,0.0972136,0.2332033,0.110157445,0.55942565
What was the average life expectancy of white males born in the U.S. just before the Civil War?,40 years,50 years,60 years,70 years,A,False,0.08817463,0.23968351,0.1647319,0.50741
"What does the Yiddish word""'meshuga' mean?",crazy,sacred,stingy,sweet,A,False,0.18321861,0.111127704,0.20761387,0.4980398
What is the last letter of the Greek alphabet?,omicron,omega,upsilon,zeta,B,False,0.010144054,0.07495499,0.10905886,0.80584204
An elementary school student is able to follow fast and slow songs by playing appropriate rhythm patterns on the drum. Which of the following attributes of music does the student understand?,Dynamics,Pitch,Tempo,Harmony,C,False,0.034580473,0.19899689,0.22549301,0.5409296
When FDR carried states in the presidential election of 1932 how many states did he not carry?,six,seven,eight,ten,A,False,0.04726227,0.1869259,0.11337629,0.6524355
Which of these is a member of the cucumber family?,green pepper,watermelon,potato,green bean,B,False,0.08551327,0.23244914,0.12442107,0.55761653
"I became what I am today at the age of twelve, on a frigid overcast day in the winter of 1975. I remember the precise moment, crouching behind a crumbling mud wall, peeking into the alley near the frozen creek. That was a long time ago, but it's wrong what they say about the past, I've learned, about how you can bury it. Because the past claws its way out. Looking back now, I realize I have been peeking into that deserted alley for the last twenty-six years. The excerpt is an example of which of the following types of writing?",Informative,Persuasive,Descriptive,Narrative,D,True,0.015832793,0.04876843,0.07095765,0.86444116
Which of the following defenses may NOT be used to legally avoid payment on a negotiable instrument?,Breach of contract,Diminished economic resources,Fraud in the inducement,Mental incapacity,B,False,0.021713775,0.11027165,0.2334451,0.6345695
"Simple accompaniments, light texture and smooth melodies are qualities of",galant style,partitas,Sturm und Drang,serenade,A,False,0.23038225,0.23038225,0.108824864,0.43041068
Which of the following is true about a monopoly?,It competes with many firms selling the same product in the market.,It has to lower its price on all units to sell more output.,Its marginal revenue increases as output sold increases.,It sets a price below average variable cost to drive its competitors out of the market.,B,False,0.11538605,0.1678857,0.13074952,0.5859787
Which of these names has never belonged to a Pope?,Leo,Lando,Linus,Lawrence,D,True,0.030298585,0.10575245,0.17435631,0.6895926
Which of the following best helps explain why some localities have normally large tidal ranges (up to 60 feet) and others have one- to two-foot tidal ranges?,The position of the Sun is different at different localities.,The Coriolis effect and rotation of Earth tend to enhance tidal flow in the higher latitudes.,Ocean floor topography and the shape of the coastline serve to amplify tidal flow at specific localities.,Trade winds push the water into large tidal bulges near rocky shorelines.,C,False,0.026070608,0.28028548,0.17000173,0.5236422
"Which of these is typically not ""used as a spice?",Dill,Thyme,Hemlock,Marjoram,C,False,0.07279141,0.15409943,0.082483485,0.6906257
Who is the patron saint of animals?,St Isidore of Seville,St Anthony of Padua,St Francis of Assisi,St Joan of Arc,C,True,0.08307929,0.17587885,0.541745,0.19929686
The dissolved salts in Earth's oceans are principally derived from,marine biological activity,atmospheric deposition,the weathering of continental rocks,the eruptions of undersea hot-spot volcanoes,C,False,0.051156882,0.25979605,0.13905881,0.54998827
What is the baseball term for a batter who substitutes for another batter?,Switchhitter,Shadow hitter,Clip hitter,Pinch hitter,D,True,0.050625082,0.17669891,0.15593623,0.61673975
In 1960 Nazi official Adolph Eichmann was finally captured in what country?,Brazil,East Germany,Argentina,Paraguay,C,False,0.044990513,0.17794093,0.29337502,0.4836936
What is the square root of 81 squared?,9,27,81,729,C,False,0.03327907,0.14914645,0.14914645,0.668428
Which of the following has provided evidence that the Sun's atmosphere contains sodium atoms?,Absorption lines in the solar spectrum are consistent with the presence of sodium.,Stars with the same spectral class as the Sun are made mostly of sodium.,Solar samples returned to Earth by the Voyager spacecraft contained sodium.,The Sun gives off energy produced by the nuclear fusion of sodium in its core,A,False,0.21556492,0.3136451,0.11538358,0.35540646
What letters are on the '3' button of a touch-tone telephone?,ABC,DEF,GHI,WXY,B,False,0.019754622,0.11368,0.2123822,0.6541832
"To best encourage student engagement in the classroom, a teacher should select texts based on which of the following?",The instructional objectives,The culture of the local community,The instructional reading level of the class,Topics that are interesting for the students,D,True,0.06731858,0.1829909,0.110989586,0.63870096
When born a Dalmatian puppy is always?,Black,black with white spots,white,white with black spots,C,False,0.1153672,0.40267107,0.079290636,0.40267107
Which of these countries is not in Europe?,Italy,Spain,Greece,Israel,D,True,0.008439407,0.062359255,0.16951004,0.75969124
What famous radio personality was also the voice of Shaggy on the cartoon 'Scooby-Doo'?,Rush Limbaugh,Casey Kasem,Larry King,Howard Stern,B,True,0.013618598,0.5790775,0.2413954,0.16590849
Many scientists think that some of the dinosaurs did not go extinct but rather evolved into what kind of creature?,amphibians,reptiles,birds,mammals,C,False,0.009753232,0.11161983,0.23629919,0.6423278
What are fans of the TV show 'Mystery Science Theater 3000' known as?,Mysterians,MiSTies,Bot Brigade,Gizmonics,B,True,0.18453014,0.5016049,0.07692361,0.23694138
What automobile company makes the Sonata?,Toyota,Honda,Subaru,Hyundai,D,True,0.0059782225,0.056719795,0.050055046,0.8872469
Force equals mass times what?,Velocity,Distance,Acceleration,Weight,C,False,0.06310611,0.11789774,0.22026199,0.59873414
To create a tapestry one must traditionally engage in what activity?,Weaving,Sculpting,Baking,Singing,A,True,0.37554434,0.33141673,0.06525982,0.22777916
What element do organic compounds contain?,Carbon,Oxygen,Hydrogen,Nitrogen,A,False,0.26740262,0.26740262,0.16218789,0.30300686
What is the technical term for someone who studies fish?,entomologist,ichthyologist,marinologist,herpetologist,B,True,0.16800869,0.45669493,0.1308453,0.2444512
A person uses a remote control to change the volume level on a television. The signal that travels from the remote to the television is most likely encoded in a,visible light pulse,radio wave signal,series of infrared pulses,series of intense infrared beams,C,False,0.07232949,0.19661194,0.19661194,0.53444666
When it comes to measuring horses how long is a 'hand'?,four inches,seven inches,ten inches,two feet,A,False,0.27192074,0.14554869,0.1868882,0.39564234
What is the (approximate) value of lemon juice on the pH scale?,14,2,7,0,B,False,0.028307045,0.0988013,0.30432943,0.5685622
Which of the following best describes the situation after the price is raised on a product that has an inelastic demand?,The quantity demanded will not change.,The quantity demanded will increase.,Total revenue will decrease.,Total revenue will not change.,A,False,0.062319838,0.24647972,0.16940288,0.5217976
Which of the following statements reflects the Confucian worldview that figured prominently in classical Chinese culture?,Having faith in God will be rewarded in the afterlife.,Life's ultimate goal is to escape the suffering inherent in the endless cycle of death and reincarnation.,A life of quiet contemplation and isolation from worldly temptations will result in self-perfection.,Observing rules of proper behavior toward others will ensure social and political harmony.,D,True,0.026314924,0.28291208,0.091848105,0.5989249
Which of these Democrats lost to Ronald Reagan in the 1984 presidential elections?,Michael Dukakis,Walter Mondale,Gary Hart,Jimmy Carter,B,False,0.028037194,0.34156296,0.06725774,0.5631421
Real gross domestic product (GDP) is defined as the ratio of nominal GDP to the,money supply,unemployment rate,government's budget deficit,GDP deflator,D,True,0.14861184,0.24501953,0.14861184,0.45775673
Which of these is another name for a golf course?,Pitch,Links,Steps,Suite,B,True,0.27600434,0.45505422,0.101536326,0.1674051
"When Corporation X pays out $300,000 in salaries, which of the following is the impact on assets and liabilities?","Salary expense is increased by $300,000; cash is increased by $300,000","Salary expense is increased by $300,000; cash is decreased by $300,000","Salary expense is decreased by $300,000; cash is increased by $300,000","Salary expense is decreased by $300,000; cash is decreased by $300,000",B,False,0.07692361,0.23694138,0.18453014,0.5016049
Who was not one of the Cartwright sons on the TV series 'Bonanza'?,Adam,Little Joe,Hoss,Ben,D,True,0.082594536,0.22451523,0.082594536,0.61029565
How long is a single term in the US Senate?,two years,four years,six years,eight years,C,False,0.12359226,0.33595857,0.10906978,0.43137935
On what body part should you wear a babushka?,head,hands,foot,legs,A,False,0.088174626,0.16473189,0.23968348,0.50740993
A kindergarten teacher has students determine the following. • How many students are absent that day • If there are enough snack cups for each student to have one during snack time • How many balls are taken outside during recess and how many are brought back inside after recess. Which of the following concepts is most closely aligned with the determinations the teacher is having the students make?,Classifying,Counting,Patterning,Ordering,B,False,0.014164234,0.18368457,0.30284467,0.49930644
"Grammar may be taught in two main ways— by experience with discourse that entails the varieties of word forms and sentence construction, or by analyzing dummy sentences and diagramming parts. Plentiful discursive experience is what really teaches grammar, for it exercises judgment and provides language intake, whereas formal grammar study has been proved irrelevant. Politics more than pedagogy retards the changing of the curriculum to fit this truth. The author of the passage above argues that",using language in a wide variety of situations improves grammar,good judgment can be improved by studying the rules of formal grammar,analyzing and diagramming provide exercise in logical thinking,formal study of grammar improves writing ability,A,False,0.18621314,0.23910241,0.1279823,0.4467021
Who was the mother of the Greek god Zeus?,Gaia,Phoebe,Rhea,Hera,C,False,0.067881815,0.12681992,0.23693082,0.5683675
Which of these evangelists is a cousin of rocker Jerry Lee Lewis?,Billy Graham,Oral Roberts,Jerry Falwell,Jimmy Swaggart,D,True,0.022727974,0.21563701,0.24434873,0.5172863
Which of the following prescribes standards for wages and overtime pay that affect most private and public employment?,The Employee Retirement Income Security Act,The American Recovery and Reinvestment Act,The Fair Labor Standards Act,The Federal Employees' Compensation Act,C,False,0.017925747,0.17007476,0.21838032,0.5936192
What organelle is primarily responsible for photosynthesis?,Nucleus,Chloroplast,Mitochondria,Golgi Apparatus,B,True,0.022802005,0.40417522,0.35668337,0.21633941
In what city is TV's 'The Mary Tyler Moore Show' set?,Dallas,Chicago,New York,Minneapolis,D,True,0.006520738,0.2159372,0.1905639,0.58697814
What Greek poet wrote 'The Iliad' and 'The Odyssey'?,Sophocles,Plato,Homer,Socrates,C,True,0.017343316,0.08807663,0.44729003,0.44729003
What is Delta Burke's character's job on the sitcom 'Designing Women'?,fashion designer,graphic designer,interior designer,website designer,C,False,0.13041179,0.3128416,0.1015648,0.45518184
Which of the following activities will best help a teacher collect data that will inform instruction to meet the individual needs of students?,Concentric circles,K-W-L chart,Book pass,Reciprocal teaching,B,False,0.013797872,0.13091056,0.101953246,0.7533383
On average what length of time passes between high tides?,3 hours 25 minutes,6 hours 25 minutes,12 hours 25 minutes,24 hours 25 minutes,C,False,0.07912659,0.21508837,0.18981482,0.5159702
An increase in the real interest rate in the United States relative to its trading partners will most likely result in which of the following?,An increase in United States imports,An increase in United States exports,A decrease in the demand for the United States dollar,A decrease in the United States trade deficit,A,False,0.09162794,0.24907058,0.19397636,0.4653251
The legal basis for the escalation of United States involvement in the Vietnam War was the,declaration of war by Congress,passage of the Gulf of Tonkin Resolution by Congress,United Nations resolution condemning the North Vietnamese invasion of South Vietnam,mutual defense provisions of the North Atlantic Treaty Organization (NATO),B,True,0.04704317,0.50576174,0.09959039,0.34760463
What professional sports team plays its home games in the Alamodome?,New York Jets,Detroit Tigers,Boston Bruins,San Antonio Spurs,D,True,0.0028115476,0.06399053,0.049835872,0.883362
What is the name of Howard Stern's female on-air sidekick?,Allison Norris,Jackie Reeses,Jackie Martling,Robin Quivers,D,True,0.04391157,0.19679801,0.07239793,0.6868925
In what decade did Israel become an independent state?,1920s,1940s,1950s,1960s,B,False,0.031378377,0.18057008,0.23185657,0.556195
In cooking the term 'au gratin' is sometimes used to describe a dish with what topping?,cheese,fruit,gravy,whipped cream,A,False,0.124885894,0.20590201,0.23331757,0.43589458
Which of the following is the most effective way to evaluate the development of a student's drafting skills throughout the school year?,Baseline assessment,Portfolio assessment,Short-answer unit assessment,Teacher-created assessment,B,False,0.050677348,0.291628,0.17688133,0.4808133
In the sci-fi movie 'Fantastic Voyage' where do the voyagers travel?,through outer space,through a human body,to the ocean floor,to the center of the earth,B,True,0.07879424,0.45342955,0.114644945,0.3531313
What would be the most likely thing one would do with the compound MgSO4 7H2O?,power a car,blow up a building,soak ones feet,fertilize a lawn,C,True,0.018853478,0.12294013,0.4291032,0.4291032
Who originally proposed the idea of daylight-saving time?,Benjamin Franklin,Henry David Thoreau,Galileo,Albert Einstein,A,False,0.16046627,0.5600823,0.045974355,0.23347704
If you ask for 'gai' at a Thai restaurant what will you get?,shrimp,chicken,beef,pork,B,False,0.113520995,0.2723227,0.16517207,0.44898424
On a set of jumper cables what color designates the negative connector?,black,red,orange,blue,A,False,0.03804114,0.11717497,0.17048857,0.67429537
Which of these is a commonly-known investment account?,CNN,EMC,IRA,IRS,C,True,0.014787134,0.15897667,0.4896826,0.33655363
If you are 'riding fakie' inside a 'half pipe' what are you probably doing?,skiing,biking,snowboarding,surfing,C,False,0.01629805,0.53971726,0.07304279,0.3709419
Which of these people was not alive in the 20th century?,Mark Twain,Thomas Edison,Sigmund Freud,Ulysses S Grant,D,True,0.023423724,0.11895549,0.17307922,0.6845416
What color is cartoon character Marge Simpson's hair?,yellow,purple,blue,brown,C,False,0.103622526,0.21936889,0.15076989,0.5262386
Which of these is not a fabric?,Velveteen,Celotex,Seersucker,Tencel,B,False,0.04655942,0.18414608,0.12656161,0.6427329
How is 4:00 pm expressed in military time?,1600,4,400,4:00,A,False,0.06280811,0.08064721,0.09138526,0.7651594
Which of the following is most likely to cause a rise in the average temperature of Earth's atmosphere in the future?,Atomic warfare,CO2 from fossil fuels,Dust clouds from volcanoes,Depletion of Earth's ozone layer,B,False,0.020931264,0.32742006,0.17525533,0.47639337
Which of the following activities is likely to have the greatest impact on biodiversity?,Copper mining in Chile,Soil erosion on the slopes of the Rocky Mountains,Large-scale deforestation of the Amazon or Congo basin tropical forests,Increased use of ethanol fuels in the United States,C,False,0.037598863,0.13969672,0.33511502,0.48758945
Whom did Billie Jean King defeat in the famous 'Battle of the Sexes' tennis match?,Jimmy Connors,Pete Sampras,John McEnroe,Bobby Riggs,D,True,0.06481854,0.37300497,0.083228655,0.47894785
Which of the following structures is most susceptible to damage by acid precipitation?,A monument made of granite,A roof made of slate,A tombstone made of marble,A statue made of gabbro,C,False,0.2589478,0.15705977,0.15705977,0.42693272
Who is an archenemy of the cartoon superhero Underdog?,OverCat,Muttley,Mr Whoopie,Dick Dastardly,A,False,0.05360205,0.14570548,0.060739078,0.73995346
Mohair is made from the fleece of what animal?,camel,llama,goat,mole,C,True,0.028384062,0.16333899,0.5031195,0.30515742
"The Burgess Shale is a rock formation in Canada that has a large number of fossils from the Cambrian period preserved in exquisite detail. Many primitive members of modern phyla, including arthropods, mollusks, and chordates, can be found among the fossils exposed in this region. Based on these fossils, it can be concluded that most of the modern groups of animal life first appeared roughly",3 billion years ago,540 million years ago,65 million years ago,"200,000 years ago",B,False,0.050861686,0.20116186,0.20116186,0.5468146
The Strauss family of composers popularized what dance?,waltz,tango,fox-trot,square dance,A,False,0.12675527,0.3040701,0.12675527,0.44241935
What was Ludwig Van Beethoven's final symphony?,Ninth,Tenth,Eleventh,Twelfth,A,False,0.019071378,0.14091948,0.12436101,0.7156482
A portrait that comically exaggerates a person's physical traits is called a what?,Landscape,Caricature,Still life,Impressionism,B,True,0.09162794,0.4653251,0.19397636,0.24907058
The government establishes a price floor in a market for a good in order to,eliminate a surplus in the market,eliminate a shortage in the market,help buyers of the good,help sellers of the good,D,True,0.1959358,0.2850849,0.1959358,0.32304353
A student is standing in front of the class delivering a presentation. Some students in the back of the room note that they are having trouble hearing what the presenter is saying. Which of the following suggestions to the presenter would best address this problem?,Engage your audience by making eye contact with people in the back of the room,Entertain your audience with exaggerated body language,Emphasize your main points by reading them directly from a paper,Project your voice by relaxing the rib cage and maintaining good posture,D,True,0.023529574,0.1534321,0.13540335,0.68763494
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. The description of the sun in the second sentence contains which of the following literary devices?",Foreshadowing,Irony,Flashback,Personification,D,True,0.0147305755,0.09605542,0.17945515,0.7097589
Which of these is not one of the 3 methods of heat transfer?,Conduction,Radiation,Convection,Induction,D,True,0.025135485,0.11264943,0.12764853,0.73456657
Which of these is not an ingredient in Yorkshire pudding?,eggs,milk,chocolate,meat drippings,C,False,0.021698268,0.06683537,0.097244896,0.8142215
"Anna feels that she is confusing ""who"" and ""whom"" in her narrative. She wants to correct her error. Which of the following reference materials will best help Anna accomplish such a task?",A dictionary,A thesaurus,A glossary,A grammar guide,D,True,0.1266005,0.14345716,0.16255826,0.56738406
Where was the chicken First domesticated?,France,India,Peru,Zaire,B,False,0.0667546,0.1413195,0.23299645,0.55892944
Which of the following is not in Nevada?,Liberace Museum,Pikes Peak,Lake Mead,Hoover Dam,B,False,0.0351678,0.20237671,0.13909134,0.62336415
What famous folksinger founded the Institute for the Study of Non-Violence in 1965?,Bob Dylan,Woody Guthrie,Joan Baez,Peter Yarrow,C,False,0.024835149,0.5652454,0.14291641,0.267003
Phoebe Dione and Helene are moons of what planet?,Jupiter,Saturn,Neptune,Pluto,B,False,0.03787332,0.19233659,0.24696507,0.52282506
Which of these companies is not an online stock brokerage?,E*Trade,EDigital,Datek Online,DLJ Direct,B,False,0.023909988,0.12142494,0.15591271,0.6987523
Which of these is not the name of one of rock musician Frank Zappa's children?,Dweezil,Ahmet,Moon Unit,Lumpy Gravy,D,True,0.04251123,0.19052212,0.101979144,0.6649875
How much does Peanuts character Lucy charge for her psychiatric advice?,5 cents,10 cents,75 cents,$125,A,False,0.07283616,0.1979892,0.2542232,0.47495142
Which of the following is the most reasonable action to take for an artist whose work requires the use of a specific hazardous product?,Finding a nontoxic product to use and adapting the art-making process as necessary,Reading the product's label and proceeding according to the label directions,Making sure no children are present when using the product,Checking with a qualified toxicologist before using the material,B,False,0.17517631,0.25488,0.09376512,0.47617856
What children's storybook character believes that the sky is falling?,Chicken Little,Curious George,Jack Sprat,Tom Thumb,A,True,0.33318326,0.2594834,0.22899328,0.17834015
Pop icon Tiny Tim was famous for playing what musical instrument?,ukulele,kazoo,accordion,fiddle,A,False,0.23705068,0.2091965,0.16292238,0.3908305
Which of the following is the highest level taxonomic rank?,Domain,Class,Phylum,Kingdom,A,False,0.043755632,0.04958163,0.22220944,0.68445325
When daylight-saving time arrives in the spring how do most Americans turn their clocks?,one hour forward,one hour backward,two hours forward,two hours backward,A,False,0.24968779,0.3632936,0.104085356,0.28293332
Which of these fashion designers was born in the United States?,Laura Ashley,Helmut Lang,Donna Karan,Christian Dior,C,False,0.014147327,0.1520981,0.1520981,0.6816564
Who was on the $500 bill?,Calvin Coolidge,Andrew Jackson,Aaron Burr,William McKinley,D,True,0.23395763,0.30040753,0.1252285,0.34040633
For a man and woman on a date 'dutch treat' means what?,The man pays,The woman pays,The Dutch pay,Each pays their own way,D,False,0.111639746,0.44154376,0.14334826,0.3034683
What city's residents are known as 'Knickerbockers'?,Boston,Philadelphia,New York City,London,C,False,0.028280573,0.34452787,0.23679033,0.39040124
Which of these college football programs has produced the most Heisman Trophy winners?,Notre Dame,USC,Oklahoma,Michigan,A,False,0.04377864,0.11900268,0.36655405,0.4706647
What does a pH level measure?,acidity,density,wavelength,humidity,A,True,0.659102,0.06946884,0.028958922,0.24247009
If a hertz is equal to one cylce per second how many cycles per second does a megahertz equal?,-328716,1000,1000000,1000000000,C,False,0.054645848,0.13108858,0.14854282,0.6657227
"Every day was a happy day, and every night was peaceful. The sentence above can best be classified as",simple,compound,complex,compound-complex,B,False,0.041949738,0.0888076,0.21303836,0.65620434
Which of these holidays is not attached to a specific date?,Independence Day,New Year's Day,Thanksgiving,Christmas,C,False,0.054275937,0.2146655,0.14753729,0.5835213
Where is the Louvre museum?,Paris,Lyon,Geneva,Vichy,A,False,0.3356243,0.1585377,0.0748879,0.43095013
Which of the following guidance systems is principally a materials-handling device?,Escalator,Conveyor,Highway,Railroad,B,False,0.032042257,0.162724,0.30400848,0.50122523
"A preschool teacher is teaching students about a color wheel, which is an organization of hues around a circle. Red, yellow, and blue are examples of which of the following kinds of colors on the color wheel?",Complementary,Primary,Secondary,Tertiary,B,False,0.06269215,0.28096673,0.1931054,0.4632358
A second-grade teacher has each student select a card at random that is marked with a three-digit number. Students then model their numbers with base ten blocks on a place value mat. Which of the following whole number concepts does the lesson best reinforce?,Comparing quantities,Describing quantities,Ordering quantities,Decomposing quantities,D,True,0.013596621,0.16564076,0.16564076,0.6551219
Which brand of cat food claims it's so tasty that 'cats ask for it by name'?,Fancy Feast,Cat Chow,Meow Mix,9-Lives,C,False,0.12403356,0.26257905,0.18046775,0.43291965
In the phrase 'Y2K' what does 'K' stand for?,millennium,computer code,catastrophe,thousand,D,False,0.02010173,0.45751324,0.2448892,0.2774958
What is the approximate speed of light?,165 miles per hour,122000 miles per hour,186000 miles per second,293000 miles per second,C,False,0.011581065,0.06664444,0.2052793,0.71649516
Which of these people was buried in the Valley of the Kings?,Louis XIV,Elvis Presley,Julius Caesar,King Tut,D,True,0.001405259,0.1188333,0.195923,0.6838384
After Prince Charles who is next in line to be the king of England?,Prince William,Prince Andrew,Prince Edward,Fresh Prince,A,False,0.22592203,0.2900896,0.15527378,0.3287146
The disco band ABBA comes from what country?,Norway,Sweden,Switzerland,The Netherlands,B,True,0.053482577,0.5749919,0.099918604,0.27160692
When it's noon in New York during daylight-saving time what time is it in Honolulu?,6:00 AM,6:30 AM,7:00 AM,8:00 AM,A,False,0.04820578,0.14848426,0.21604332,0.5872666
"The total retail market value of all the goods and services produced in a nation, usually stated in annual terms, is the",ratio of profit to sales,current ratio,gross domestic product,trade surplus,C,False,0.03646461,0.127274,0.39203152,0.4442299
What is the world’s most venomous fish?,Scorpion fish,Lion fish,Stonefish,Toadfish,C,False,0.016189292,0.09316294,0.41752732,0.47312045
What force causes an ice cream cone to fly off of a spinning merry-go-round?,centrifugal,Vehicular,Gravitational,Torsal,A,False,0.043683052,0.17276981,0.2513786,0.5321685
Which of these words is spelled correctly?,decieve,foriegn,hygiene,wierd,C,False,0.09394693,0.1548923,0.05698169,0.6941791
The term 'chili con carne' refers to chili with what?,beans,meat,cheese,chili peppers,B,False,0.056550995,0.28718966,0.11971847,0.5365409
At what age can someone first attend an R-rated movie without an accompanying adult?,15,17,18,21,B,False,0.030298585,0.10575245,0.17435631,0.6895926
On TV's 'Seinfeld' what type of doctor did Mr Costanza go to when he sat on 'fusilli Jerry'?,ophthalmologist,cardiologist,neurologist,proctologist,D,True,0.13554433,0.22347485,0.22347485,0.41750595
In the comic strip 'Peanuts' what is Schroeder known for doing?,Dancing,playing football,playing the piano,Flying an imaginary plane,C,True,0.030859828,0.2583862,0.48272896,0.228025
How is the Arabic numeral for '2' written?,2,II,I,ii,A,False,0.11756489,0.19383173,0.091559626,0.59704375
What country gave us the fashionable headgear called the beret?,Switzerland,China,Mexico,France,D,True,0.04658868,0.067786135,0.059821054,0.8258042
How many spikes are on the Statue of Liberty's crown?,five,seven,nine,thirteen,B,False,0.07758033,0.14493914,0.12790833,0.64957213
In a game with no wild cards what is the highest possible poker hand?,straight flush,royal flush,full house,four of a kind,B,False,0.07841109,0.10068183,0.24152315,0.5793839
Moderate and frequent irrigation is normally most appropriate for a corn crop growing in a,dispersed alluvial fan soil,"heavy-textured soil, such as silty clay","light-textured soil, such as loamy sand",region of low humidity,C,False,0.048783105,0.17026979,0.31810585,0.46284124
What is the capital of North Dakota?,Bismarck,Fargo,Sioux Falls,Pierre,A,False,0.3028598,0.3888797,0.040987615,0.26727286
A fiscal policy to combat a recession would call for,an increase in taxes,an increase in government spending,a decrease in the reserve requirement,a decrease in the discount rate,B,True,0.27480918,0.35286197,0.12981066,0.24251826
An electric fence installed to keep both mature cattle and sheep in a field should have a wire placed at which of the following heights? I. 6 inches II. 18 inches III. 40 inches IV. 60 inches,I only,II only,II and III only,III and IV only,C,False,0.036927633,0.21250384,0.2407984,0.5097702
How much chicken excrement is produced in the United States every year?,4*10^10 kg,4*10^12 kg,4*10^14 kg,4*10^16 kg,A,False,0.0494614,0.19562362,0.15235184,0.6025632
According to the American Kennel Club what is the most popular breed Of dog in the US as of 1999?,Poodle,Beagle,German shepherd,Labrador retriever,D,True,0.024439218,0.140638,0.20462707,0.63029575
What singer appeared in the 1992 baseball film 'A League of Their Own'?,Brandy,Madonna,Garth Brooks,Whitney Houston,B,False,0.074308015,0.33302543,0.10811752,0.4845491
How is the word 'ambulance' normally written on the front of American ambulances?,in French,in reverse,in braille,in gibberish,B,False,0.05900321,0.124909796,0.18174268,0.6343443
What is the colored part of the eye called?,iris,pupil,retina,cochlea,A,True,0.53444666,0.19661194,0.07232949,0.19661194
If you work as a 'dolly grip' what business are you in?,sheep farming,film production,construction,moving,B,True,0.033565465,0.52505225,0.08051937,0.3608628
